subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Leukotriene metabolism;78;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Butanoate metabolism;5;0.8407415832899366;0.34824277773881884;0.8512512971344134;0.33908017399811513
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.9999999958482448;0.0;0.9999999965332967;0.0
Cholesterol biosynthesis 2;5;0.9999999958482448;0.0;0.9999999965332967;0.0
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);16;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Pyruvate metabolism;22;0.1543835590180763;0.07997209071445913;0.15855073478849796;0.08127996540364679
Bile acid biosynthesis;30;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Androgen metabolism;9;0.9999999958482448;0.036228609950742244;0.9999999965332967;0.03667150662058487
Vitamin D metabolism;18;0.9999999958482448;1.3826497090109668e-10;0.9999999965332967;9.884183947507706e-11
Fatty acid biosynthesis (even-chain);30;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Fatty acid elongation (even-chain);21;0.9999999958482448;0.9484923790625729;0.9999999965332967;0.9511624263156572
Fatty acid biosynthesis (odd-chain);30;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Fatty acid elongation (odd-chain);13;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Fatty acid desaturation (even-chain);13;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Fatty acid desaturation (odd-chain);3;0.9999999958482448;0.9484923790625729;0.9999999965332967;0.9511624263156572
Fatty acid biosynthesis (unsaturated);33;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Omega-6 fatty acid metabolism;35;0.0011370609117592064;0.9999999977079296;0.0012733852818902088;0.9999999978237955
Omega-3 fatty acid metabolism;41;4.060214531254047e-08;0.9999999977079296;3.9309066601767026e-08;0.9999999978237955
Carnitine shuttle (cytosolic);29;0.5165120045692528;0.8385458316214941;0.5226606369402703;0.8402234306175713
Carnitine shuttle (mitochondrial);56;0.9999999958482448;0.772132243125286;0.9999999965332967;0.7757857601136255
Carnitine shuttle (endoplasmic reticular);9;0.9999999958482448;0.036228609950742244;0.9999999965332967;0.03667150662058487
Fatty acid activation (endoplasmic reticular);56;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of even-chain fatty acids (peroxisomal);8;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.0;0.8385458316214941;0.0;0.8402234306175713
Beta oxidation of even-chain fatty acids (mitochondrial);32;0.029560071359642812;0.08598547248138239;0.031988371004509755;0.0876329321886303
Beta oxidation of odd-chain fatty acids (mitochondrial);33;0.9531989397207821;2.715889194074839e-05;0.9753997116996063;2.8218227653875606e-05
Valine, leucine, and isoleucine metabolism;8;0.9999999958482448;0.772132243125286;0.9999999965332967;0.7757857601136255
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);8;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);15;0.31840345475577636;0.9999999977079296;0.3197611546182134;0.9999999978237955
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);16;0.0001405725699930503;0.9999999977079296;0.0001539233860102637;0.9999999978237955
Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal);9;0.1338493245762971;0.9999999977079296;0.13847214392923257;0.9999999978237955
Alanine, aspartate and glutamate metabolism;12;0.04175375582600485;0.7951666770982362;0.043810075933362634;0.7813966252990238
Glycine, serine and threonine metabolism;17;0.08973135654814463;0.9484923790625729;0.09420574746419742;0.952021753424085
Glutathione metabolism;14;0.0011370609117592064;0.9999999977079296;0.0012733852818902088;0.9999999978237955
Pantothenate and CoA biosynthesis;11;0.9999999958482448;2.819445367429248e-05;0.9999999965332967;2.9586987122770525e-05
Cysteine and methionine metabolism;13;0.9999999958482448;0.2473150337404055;0.9999999965332967;0.24982975511953318
Glycolysis / Gluconeogenesis;33;2.891443797925497e-05;0.9999999977079296;3.319346599554388e-05;0.9999999978237955
Folate metabolism;32;0.8869919834078774;0.9999999977079296;0.9088776569883775;0.9999999978237955
Pyrimidine metabolism;49;0.21686586889875592;0.020804604014215175;0.23083356902244426;0.021412001443091223
Galactose metabolism;9;0.8491641295544202;0.41860055574112714;0.8626747150057634;0.4100612134913585
ROS detoxification;7;0.5393786150942446;0.9999999977079296;0.5366753874706102;0.9999999978237955
Nucleotide metabolism;89;0.056620285750045345;0.8678869026378686;0.0634653535520559;0.8773473821547706
Amino sugar and nucleotide sugar metabolism;17;0.2252691645796866;0.9484923790625729;0.2372197930409425;0.952021753424085
Porphyrin metabolism;11;0.9999999958482448;0.10886519876198995;0.9999999965332967;0.11008228763186126
Nicotinate and nicotinamide metabolism;14;0.23923439518529757;0.8385458316214941;0.24773470468256042;0.8402234306175713
Purine metabolism;69;0.00019038067391335955;0.8385458316214941;0.00022702777703306753;0.7813966252990238
Vitamin B6 metabolism;8;0.0015283247826578343;0.9645933942522067;0.0016157312779643829;0.9669993610265474
Sulfur metabolism;3;0.056295526878007894;0.9484923790625729;0.05769784414660756;0.9511624263156572
Biopterin metabolism;12;0.7450741663271411;0.41023911038743655;0.3524197202100765;0.4013668079409804
Thiamine metabolism;4;0.15494509383778773;0.19481480495966055;0.15855073478849796;0.19606668437501154
Fructose and mannose metabolism;13;0.016043568968361736;0.9999999977079296;0.016969507123425317;0.9999999978237955
Arginine and proline metabolism;25;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta-alanine metabolism;7;0.9999999958482448;0.6168105535863679;0.9999999965332967;0.6044757040113194
Aminoacyl-tRNA biosynthesis;21;0.0010804811737444605;0.05695336142564899;0.0011831880067942275;0.05791606304558172
Protein assembly;6;0.4035708119912847;0.9999999977079296;0.40114724980152977;0.9999999978237955
Protein degradation;8;0.9999999958482448;0.772132243125286;0.9999999965332967;0.33908017399811513
Histidine metabolism;6;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Vitamin E metabolism;29;0.9999999958482448;4.991575671316658e-11;0.9999999965332967;0.0
Riboflavin metabolism;5;0.05518167270645684;0.8385458316214941;0.05692452305026665;0.8402234306175713
Inositol phosphate metabolism;51;0.9999999958482448;0.35714525423692645;0.9999999965332967;0.35149688780799593
Retinol metabolism;46;0.2252691645796866;4.388311815317625e-08;0.2396993999444562;4.641117404280415e-08
Phenylalanine, tyrosine and tryptophan biosynthesis;47;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Terpenoid backbone biosynthesis;9;0.9999999958482448;0.0;0.9999999965332967;0.0
Lysine metabolism;21;0.9999999958482448;0.34824277773881884;0.9999999965332967;0.33908017399811513
Ether lipid metabolism;8;0.9999999958482448;0.34824277773881884;0.9999999965332967;0.33908017399811513
Protein modification;3;0.056295526878007894;0.9484923790625729;0.05769784414660756;0.9511624263156572
Tryptophan metabolism;7;0.5393786150942446;0.9484923790625729;0.5366753874706102;0.9511624263156572
Vitamin B12 metabolism;4;0.9999999958482448;0.0;0.9999999965332967;0.0
C5-branched dibasic acid metabolism;5;0.8407415832899366;0.9999999977079296;0.8512512971344134;0.9999999978237955
Isolated;9;0.37610220182115345;0.9999999977079296;0.3753092842283218;0.9999999978237955
Xenobiotics metabolism;41;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Vitamin A metabolism;5;0.004039910370683719;0.8385458316214941;0.004209225058787055;0.8402234306175713
CoA synthesis;2;0.0;0.8385458316214941;0.0;0.8402234306175713
Eicosanoid metabolism;10;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Drug metabolism;14;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
;3;0.9999999958482448;0.9484923790625729;0.9999999965332967;0.9511624263156572
N-glycan metabolism;56;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Exchange;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Glycosphingolipid metabolism;10;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Glycosphingolipid biosynthesis-globo series;3;0.9999999958482448;0.9484923790625729;0.9999999965332967;0.9511624263156572
Glycosphingolipid biosynthesis-ganglio series;5;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);4;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Prostaglandin biosynthesis;16;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Glucocorticoid biosynthesis;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Estrogen metabolism;51;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Linoleate metabolism;17;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal);4;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal);2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Beta oxidation of phytanic acid (peroxisomal);2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Formation and hydrolysis of cholesterol esters;37;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Serotonin and melatonin biosynthesis;6;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Pentose and glucuronate interconversions;5;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Ascorbate and aldarate metabolism;4;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Lipoic acid metabolism;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Metabolism of other amino acids;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
O-glycan metabolism;7;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Keratan sulfate biosynthesis;57;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Keratan sulfate degradation;54;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Chondroitin sulfate degradation;34;0.9999999958482448;0.9999999977079296;0.9999999965332967;0.9999999978237955
Heparan sulfate degradation;3;0.9999999958482448;0.9484923790625729;0.9999999965332967;0.9511624263156572
Heme degradation;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
Phenylalanine metabolism;2;0.8869919834078774;0.8385458316214941;0.9000931405402418;0.8402234306175713
