subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Inositol phosphate metabolism;24;0.9999999999963074;0.1486022142976615;0.9999999999967574;0.15136590396882219
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism;38;0.9324481141737755;0.7098889603475064;0.9417362338475934;0.7187626905974167
Artificial reactions;7;0.9999999999963074;0.00040706696555737633;0.9999999999967574;0.00042069705182749085
Steroid metabolism;12;0.9999999999963074;0.9186833871890786;0.9999999999967574;0.9222970035026543
Arachidonic acid metabolism;71;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Leukotriene metabolism;86;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Butanoate metabolism;4;0.5385731237391111;0.0204120842071869;0.5307515810458849;0.019617178936762875
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.9999999999963074;0.0;0.9999999999967574;0.0
Cholesterol biosynthesis 2;4;0.9410404495463537;0.0;0.9519526949346261;0.0
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);16;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Pyruvate metabolism;22;0.13398877571883389;0.6899255839457925;0.13212513783053104;0.6968685014786067
Bile acid recycling;11;0.237204147776471;0.10888196883890033;0.23312285733777247;0.11039501840488242
Androgen metabolism;9;0.9999999999963074;0.038456090552734086;0.9999999999967574;0.039045027139914444
Vitamin D metabolism;19;0.9999999999963074;1.1184699000299503e-09;0.9999999999967574;1.1823805823318878e-09
Fatty acid biosynthesis (even-chain);30;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Fatty acid elongation (even-chain);21;0.39154036910297835;0.9999999999999346;0.3986106619161639;0.9999999999999409
Fatty acid biosynthesis (odd-chain);30;0.0017384788775683575;0.9999999999999346;0.0018379251574921853;0.9999999999999409
Fatty acid elongation (odd-chain);13;3.951597896956205e-05;0.9999999999999346;4.138364118055904e-05;0.9999999999999409
Fatty acid desaturation (even-chain);13;0.05490765546819487;0.9799799231234033;0.0562925944267767;0.9893858466051206
Fatty acid desaturation (odd-chain);3;0.0;0.9186833871890786;0.0;0.9222970035026543
Fatty acid biosynthesis (unsaturated);33;0.602953967115033;0.3994358489457254;0.6135490214023723;0.40570648577396373
Omega-6 fatty acid metabolism;35;0.9999999999963074;0.0007407865606381164;0.9999999999967574;0.0007726830144942433
Omega-3 fatty acid metabolism;57;0.9999999999963074;0.820573308344646;0.9999999999967574;0.8238357008374584
Carnitine shuttle (mitochondrial);86;0.9999999999963074;0.8692943351448087;0.9999999999967574;0.8803713952106655
Carnitine shuttle (cytosolic);45;0.9410404495463537;0.2796542390485705;0.9519526949346261;0.2854201182825075
Carnitine shuttle (endoplasmic reticular);10;0.9999999999963074;0.07113690506614324;0.9999999999967574;0.07217545576379227
Fatty acid activation (endoplasmic reticular);56;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Carnitine shuttle (peroxisomal);3;0.8753314507676526;0.0;0.8783022150366808;0.0
Beta oxidation of even-chain fatty acids (peroxisomal);2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Beta oxidation of even-chain fatty acids (mitochondrial);41;0.2436700831085801;0.08458338780456351;0.24395281784737455;0.08687045523807654
Beta oxidation of odd-chain fatty acids (mitochondrial);33;0.06454831899858147;0.9186833871890786;0.06696826371937836;0.9222970035026543
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);19;0.5385731237391111;0.00040706696555737633;0.5307515810458849;0.00042069705182749085
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);15;0.03693593305759793;0.15476747935277899;0.03795071144030584;0.156018593778634
Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal);5;0.23723484187701455;0.2796542390485705;0.23312285733777247;0.2854201182825075
Beta oxidation of phytanic acid (peroxisomal);7;0.1710415885463508;0.9999999999999346;0.16762314286295218;0.9999999999999409
Valine, leucine, and isoleucine metabolism;17;0.8753314507676526;0.9999999999999346;0.8783022150366808;0.9999999999999409
Alanine, aspartate and glutamate metabolism;18;0.03693593305759793;0.820573308344646;0.03795071144030584;0.8238357008374584
Arginine and proline metabolism;32;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Glycine, serine and threonine metabolism;19;0.2741306609986069;0.4042474503330906;0.2795482359072033;0.409065316893744
Glutathione metabolism;17;0.0019442084380622005;0.9999999999999346;0.002027821806792935;0.9999999999999409
Pantothenate and CoA biosynthesis;15;0.0024822658202111603;0.7098889603475064;0.0025803916071098776;0.7187626905974167
Cysteine and methionine metabolism;18;0.9166299444146373;0.9999999999999346;0.9231887136232038;0.9999999999999409
Glycolysis / Gluconeogenesis;31;0.006847917693986579;0.8500429611382333;0.007267912311555951;0.8567816085804846
Folate metabolism;54;0.5871303630288657;0.9999999999999346;0.42230441844636085;0.9999999999999409
Galactose metabolism;12;0.5942513398574207;0.7883563762276179;0.6008301753297461;0.7936373143434674
ROS detoxification;7;0.03693593305759793;0.9186833871890786;0.03795071144030584;0.9222970035026543
Nucleotide metabolism;97;0.006847917693986579;0.9799799231234033;0.007267912311555951;0.9893858466051206
Porphyrin metabolism;12;0.006847917693986579;0.9186833871890786;0.007267912311555951;0.9222970035026543
Nicotinate and nicotinamide metabolism;16;0.315899108597338;0.08458338780456351;0.3213989903386698;0.08687045523807654
Purine metabolism;78;9.402532190339041e-07;0.02796166555678854;2.7546099776176725e-07;0.01727325499004689
Vitamin B6 metabolism;6;0.9999999999963074;0.022032221292210552;0.9999999999967574;0.021273836125660334
Amino sugar and nucleotide sugar metabolism;15;0.25098556379499437;0.7098889603475064;0.12297611110217294;0.7187626905974167
Biopterin metabolism;17;0.9999999999963074;0.015059299886750407;0.9999999999967574;0.01541848031983914
Thiamine metabolism;4;0.9410404495463537;0.15476747935277899;0.9519526949346261;0.156018593778634
Fructose and mannose metabolism;11;0.8150102209023765;0.030400450953719314;0.8210092620792864;0.03093126963015452
Beta-alanine metabolism;5;0.23723484187701455;0.9999999999999346;0.23312285733777247;0.9999999999999409
Aminoacyl-tRNA biosynthesis;21;0.9999999999963074;0.0;0.9999999999967574;0.0
Protein degradation;6;0.3419612870858561;0.9999999999999346;0.34565377721123763;0.9999999999999409
Histidine metabolism;6;0.3419612870858561;0.820573308344646;0.34565377721123763;0.8238357008374584
Ascorbate and aldarate metabolism;4;0.1412577422229925;0.9906753696358909;0.14157231454957986;0.9932944301480233
Vitamin E metabolism;28;0.7654240640134586;1.3248183414502377e-09;0.7683790480187548;1.4153138537685728e-09
Riboflavin metabolism;5;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Retinol metabolism;45;0.9999999999963074;0.0;0.9999999999967574;0.0
Phenylalanine, tyrosine and tryptophan biosynthesis;44;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Terpenoid backbone biosynthesis;10;0.009242826743483906;0.20688873145145362;0.009502731187632785;0.20918817036773688
Lysine metabolism;17;0.8753314507676526;0.11707979716707316;0.8783022150366808;0.11903015460167178
Keratan sulfate degradation;73;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
N-glycan metabolism;54;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Ether lipid metabolism;9;0.9999999999963074;0.038456090552734086;0.9999999999967574;0.039045027139914444
Protein modification;3;0.8753314507676526;0.0658035057482137;0.8783022150366808;0.06637681516385885
Tryptophan metabolism;4;0.9410404495463537;0.15476747935277899;0.9519526949346261;0.156018593778634
Vitamin B12 metabolism;4;0.9410404495463537;0.0;0.9519526949346261;0.0
Pentose and glucuronate interconversions;10;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Isolated;9;0.12600091399426724;0.820573308344646;0.12297611110217294;0.8238357008374584
Xenobiotics metabolism;47;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
CoA synthesis;2;0.0;0.820573308344646;0.0;0.8238357008374584
Vitamin A metabolism;4;0.5385731237391111;0.0204120842071869;0.5307515810458849;0.019617178936762875
Eicosanoid metabolism;15;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
;3;0.8753314507676526;0.9186833871890786;0.8783022150366808;0.9222970035026543
Exchange;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Peptide metabolism;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Glycosphingolipid metabolism;10;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Glycosphingolipid biosynthesis-globo series;3;0.8753314507676526;0.9186833871890786;0.8783022150366808;0.9222970035026543
Glycosphingolipid biosynthesis-ganglio series;9;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Glycosphingolipid biosynthesis-lacto and neolacto series;5;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);4;0.9410404495463537;0.9906753696358909;0.9519526949346261;0.9932944301480233
Prostaglandin biosynthesis;20;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Estrogen metabolism;53;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Linoleate metabolism;10;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);17;0.8753314507676526;0.9999999999999346;0.8783022150366808;0.9999999999999409
Formation and hydrolysis of cholesterol esters;111;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Serotonin and melatonin biosynthesis;4;0.9410404495463537;0.9906753696358909;0.9519526949346261;0.9932944301480233
Protein assembly;6;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Lipoic acid metabolism;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Metabolism of other amino acids;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
O-glycan metabolism;7;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Keratan sulfate biosynthesis;6;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Chondroitin sulfate degradation;37;0.9999999999963074;0.9999999999999346;0.9999999999967574;0.9999999999999409
Heparan sulfate degradation;3;0.8753314507676526;0.9186833871890786;0.8783022150366808;0.9222970035026543
C5-branched dibasic acid metabolism;5;0.005422264881430359;0.820573308344646;0.00554208954014109;0.8238357008374584
Heme degradation;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
Phenylalanine metabolism;2;0.7654240640134586;0.820573308344646;0.7683790480187548;0.8238357008374584
