subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Exchange/demand reactions;431;0.9999998994308167;0.039570488268284285;0.9999999030156724;0.04099064515655558
Miscellaneous;28;0.8399195928422716;0.9999966630362512;0.8429868362869883;0.9999967021518328
Glycine, serine and threonine metabolism;18;0.39725337457592624;0.9999966630362512;0.40045356201910765;0.9999967021518328
Dietary fiber binding;3;0.9999998994308167;0.2224317944268958;0.9999999030156724;0.22293052042277198
Pool reactions;11;0.9679764088282246;0.9999966630362512;0.9700320291150897;0.9999967021518328
Fatty acid activation (cytosolic);63;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Acyl-CoA hydrolysis;2;0.9999998994308167;0.0;0.9999999030156724;0.0
Glycerolipid metabolism;68;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Inositol phosphate metabolism;29;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Acylglycerides metabolism;5;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism;37;0.9999998994308167;0.6517252309828755;0.9999999030156724;0.6349867081008437
Nicotinate and nicotinamide metabolism;12;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Glycosphingolipid biosynthesis-globo series;3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Glycosphingolipid metabolism;8;0.9999998994308167;0.8370985845130626;0.9999999030156724;0.8386926463164801
Arachidonic acid metabolism;9;0.9752070522903633;0.9999966630362512;0.9767964716610698;0.9999967021518328
Ether lipid metabolism;3;0.0;0.9999966630362512;0.0;0.9999967021518328
Leukotriene metabolism;44;0.9999998994308167;0.020415571914252775;0.9999999030156724;0.020657017655046503
Prostaglandin biosynthesis;16;0.4149940167118069;0.6092870737068584;0.41679641871514184;0.5916732818070283
Butanoate metabolism;5;0.39725337457592624;0.9999966630362512;0.40045356201910765;0.9999967021518328
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.0023308061493445553;0.9999966630362512;0.002359455720394162;0.9999967021518328
Cholesterol biosynthesis 2;5;0.8113236195701075;0.2470345786777191;0.812697901601698;0.2381743643937816
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);17;0.9999998994308167;5.965722417420529e-06;0.9999999030156724;6.0355434116693924e-06
Steroid metabolism;7;0.9999998994308167;0.6517252309828755;0.9999999030156724;0.6349867081008437
Estrogen metabolism;4;0.9999998994308167;0.0;0.9999999030156724;0.0
Vitamin D metabolism;19;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fatty acid elongation (even-chain);21;0.41890888297311385;0.9999966630362512;0.4209078621711841;0.9999967021518328
Fatty acid elongation (odd-chain);13;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fatty acid desaturation (even-chain);13;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fatty acid desaturation (odd-chain);3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fatty acid biosynthesis (unsaturated);33;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Omega-6 fatty acid metabolism;36;0.2583596583672967;0.9999966630362512;0.2604207905982297;0.9999967021518328
Linoleate metabolism;11;0.17000883979166515;0.9999966630362512;0.1708443900219529;0.9999967021518328
Omega-3 fatty acid metabolism;37;2.5469078697900233e-10;0.9999966630362512;2.8953387835410166e-10;0.9999967021518328
Carnitine shuttle (cytosolic);8;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Carnitine shuttle (mitochondrial);17;0.8036504386600378;0.9999966630362512;0.8061384339830273;0.9999967021518328
Fatty acid activation (endoplasmic reticular);55;0.9999998994308167;3.130107284476935e-12;0.9999999030156724;1.0411527195941516e-11
Beta oxidation of even-chain fatty acids (mitochondrial);27;0.39725337457592624;0.9999966630362512;0.40045356201910765;0.9999967021518328
Tryptophan metabolism;6;0.9679764088282246;0.9799341483441717;0.9700320291150897;0.9813959931166573
Beta oxidation of odd-chain fatty acids (mitochondrial);17;0.9999998994308167;0.0;0.9999999030156724;0.0
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);14;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);10;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);20;0.9999998994308167;0.2470345786777191;0.9999999030156724;0.2381743643937816
Beta oxidation of phytanic acid (peroxisomal);3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Formation and hydrolysis of cholesterol esters;163;0.9999998994308167;1.4636440207974981e-12;0.9999999030156724;8.567196335068023e-12
Alanine, aspartate and glutamate metabolism;14;0.7908426921924393;0.9999966630362512;0.7932204312035853;0.9999967021518328
Arginine and proline metabolism;32;0.9679764088282246;0.9999966630362512;0.9700320291150897;0.9999967021518328
Sulfur metabolism;4;0.9999998994308167;0.5151317580431091;0.9999999030156724;0.4983506400129123
Pyruvate metabolism;20;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Glutathione metabolism;11;0.9999998994308167;0.087919215264424;0.9999999030156724;0.0883584281994749
Pantothenate and CoA biosynthesis;12;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Cysteine and methionine metabolism;20;0.8222258738097494;0.9999966630362512;0.8248377376503423;0.9999967021518328
Glycolysis / Gluconeogenesis;25;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Galactose metabolism;10;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Nucleotide metabolism;77;0.8036504386600378;0.9999966630362512;0.8061384339830273;0.9999967021518328
Folate metabolism;25;0.9752070522903633;0.9999966630362512;0.9767964716610698;0.9999967021518328
Oxidative phosphorylation;8;0.0040905942825505736;0.9999966630362512;0.004114834850453767;0.9999967021518328
Porphyrin metabolism;12;0.8036504386600378;0.9999966630362512;0.8061384339830273;0.9999967021518328
Purine metabolism;65;0.41890888297311385;0.9999966630362512;0.4209078621711841;0.9999967021518328
Thiamine metabolism;4;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fructose and mannose metabolism;4;0.552298247194473;0.9999966630362512;0.5533725445116344;0.9999967021518328
Amino sugar and nucleotide sugar metabolism;18;0.9999998994308167;0.5504200443039512;0.9999999030156724;0.5341146595525599
Biopterin metabolism;9;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Serotonin and melatonin biosynthesis;4;0.552298247194473;0.5151317580431091;0.5533725445116344;0.4983506400129123
Pentose and glucuronate interconversions;10;0.26748028331572965;0.9999966630362512;0.2686031400315635;0.9999967021518328
Beta-alanine metabolism;3;0.8612896070877233;0.9999966630362512;0.8623622469215287;0.9999967021518328
Aminoacyl-tRNA biosynthesis;21;0.9999998994308167;2.3308697217524117e-05;0.9999999030156724;2.3599541172277434e-05
Protein assembly;6;0.9679764088282246;0.13458002001059094;0.9700320291150897;0.13504194114747103
Protein degradation;5;0.8113236195701075;0.7242007124674747;0.812697901601698;0.2381743643937816
Ascorbate and aldarate metabolism;6;0.9999998994308167;0.13458002001059094;0.9999999030156724;0.13504194114747103
Lipoic acid metabolism;2;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Vitamin E metabolism;24;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Riboflavin metabolism;4;0.552298247194473;0.5151317580431091;0.5533725445116344;0.4983506400129123
Retinol metabolism;43;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Phenylalanine, tyrosine and tryptophan biosynthesis;10;0.9999998994308167;0.00024371677201597317;0.9999999030156724;0.00024554785954449096
Keratan sulfate degradation;2;0.9999998994308167;0.0;0.9999999030156724;0.0
O-glycan metabolism;3;0.8612896070877233;0.2224317944268958;0.8623622469215287;0.22293052042277198
Chondroitin sulfate degradation;23;0.012977431321401528;0.9999966630362512;0.013098635469868905;0.9999967021518328
Protein modification;3;0.3630185804659626;0.8214912312273658;0.3638223116418612;0.8225304180118731
C5-branched dibasic acid metabolism;5;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Isolated;7;0.8036504386600378;0.9999966630362512;0.8061384339830273;0.9999967021518328
Xenobiotics metabolism;2;0.9999998994308167;0.0;0.9999999030156724;0.0
Artificial reactions;7;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Vitamin A metabolism;3;0.9999998994308167;0.2224317944268958;0.9999999030156724;0.22293052042277198
Urea cycle;2;0.9999998994308167;0.0;0.9999999030156724;0.0
Phosphatidylinositol phosphate metabolism;3;0.9999998994308167;0.8214912312273658;0.9999999030156724;0.8225304180118731
Heme degradation;2;0.9999998994308167;0.0;0.9999999030156724;0.0
;3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Heme synthesis;3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Fatty acid biosynthesis (even-chain);29;0.0;0.9999966630362512;0.0;0.9999967021518328
Fatty acid biosynthesis (odd-chain);30;0.0023308061493445553;0.9999966630362512;0.002359455720394162;0.9999967021518328
Vitamin B6 metabolism;3;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
Vitamin B12 metabolism;4;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
CoA synthesis;2;0.9999998994308167;0.9999966630362512;0.9999999030156724;0.9999967021518328
