subsystem;sizes;up_MW;down_MW;up_KS;down_KS
N-glycan metabolism;32;0.9999999999999987;1.0;0.9999999999999988;1.0
CoA synthesis;3;0.6864009121945168;0.02997946732099699;0.6984492299657068;0.030121550003471054
Pyrimidine metabolism;44;0.11708230676385635;0.02997946732099699;0.11864185182326478;0.030121550003471054
Steroid metabolism;13;0.3430551716727048;0.7102752179137473;0.3468459709563803;0.7111920225475339
Exchange/demand reactions;1650;0.9999999999999987;1.0;0.9999999999999988;1.0
Miscellaneous;58;0.6864009121945168;0.7102752179137473;0.6972728794876584;0.7111920225475339
Acylglycerides metabolism;10;0.7574080604234886;0.06970815762171867;0.7596512810929588;0.07002227870272826
Pool reactions;47;0.9999999999999987;0.9020865576665842;0.9999999999999988;0.9028410789198269
Fatty acid activation (cytosolic);62;8.297599207729434e-07;0.17388109611596245;9.010117354435465e-07;0.1760099604852505
Carnitine shuttle (cytosolic);14;0.06882829686917327;0.009757672078746893;0.07012240043295842;0.009865203883841822
Acyl-CoA hydrolysis;4;0.7574080604234886;0.06970815762171867;0.7596512810929588;0.07002227870272826
Glycerolipid metabolism;65;2.0942882791308293e-06;0.5065271081516034;2.2701106098255153e-06;0.5095475837099721
Fructose and mannose metabolism;8;0.3305563447257085;0.7102752179137473;0.3336019118237387;0.7111920225475339
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism;32;0.6824463656063624;0.12838564335889152;0.46712112293801833;0.12963972839103324
Nicotinate and nicotinamide metabolism;12;0.29678655788540753;0.043878210195540834;0.3001963982782153;0.04422523261397949
Glycosphingolipid biosynthesis-globo series;3;0.6864009121945168;0.0;0.6984492299657068;0.0
Glycosphingolipid metabolism;9;0.9396229291931812;0.17210074381472756;0.9430835345845647;0.17298008762209177
Arachidonic acid metabolism;56;0.9999999999999987;1.0;0.9999999999999988;1.0
Artificial reactions;19;0.9482619107232445;0.2670776195211798;0.9506114461857028;0.2687254016822758
Bile acid biosynthesis;71;0.9999999999999987;0.2633699196231146;0.9999999999999988;0.26642271806303375
Leukotriene metabolism;75;0.9999999999999987;1.0;0.9999999999999988;1.0
Prostaglandin biosynthesis;56;0.9999999999999987;1.0;0.9999999999999988;1.0
Butanoate metabolism;4;0.3430551716727048;0.3719231002418058;0.3468459709563803;0.3729481671828797
Cholesterol biosynthesis 2;2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Pyruvate metabolism;19;0.39799404085168405;0.5065271081516034;0.4022203073295687;0.5095475837099721
Bile acid recycling;7;0.26176898335690346;0.655400231337402;0.2653529438040332;0.6568511560262096
Estrogen metabolism;47;0.9999999999999987;1.0;0.9999999999999988;1.0
Vitamin D metabolism;27;0.0005793255651900253;0.11508606075760582;0.0006038406300019616;0.11615932292496545
Fatty acid biosynthesis (even-chain);29;4.310986234656866e-09;0.032930849652853575;4.388584162740017e-09;0.033360636095570516
Fatty acid elongation (even-chain);21;0.9999999999999987;0.9020865576665842;0.9999999999999988;0.9028410789198269
Fatty acid biosynthesis (odd-chain);30;0.12449805519736734;1.6309633643629695e-09;0.1277759773451772;1.174286001770497e-09
Fatty acid desaturation (even-chain);13;0.04742676982454469;0.06286771153459951;0.048342654153317566;0.06334870152104469
Fatty acid desaturation (odd-chain);3;0.6864009121945168;0.02997946732099699;0.6984492299657068;0.030121550003471054
Fatty acid biosynthesis (unsaturated);33;0.5174180197170207;0.032930849652853575;0.5133921874936108;0.033360636095570516
Omega-6 fatty acid metabolism;34;0.9999999999999987;0.5065271081516034;0.9999999999999988;0.5095475837099721
Linoleate metabolism;23;0.16320068529593318;0.1156831881424716;0.16621429387077555;0.11667947188272855
Omega-3 fatty acid metabolism;57;0.9999999999999987;1.0;0.9999999999999988;1.0
Fatty acid activation (endoplasmic reticular);4;0.005472123941731954;0.7867428006714765;0.005646225345392164;0.7928822711153221
Carnitine shuttle (mitochondrial);5;0.8041298340017811;0.02859916245257077;0.8063153542625106;0.028772905131415668
Arginine and proline metabolism;22;0.9999999999999987;0.9197141295003973;0.9999999999999988;0.9209734955869053
Glutathione metabolism;12;0.29678655788540753;0.13574020275473797;0.3001963982782153;0.13657300272595987
Cysteine and methionine metabolism;21;0.12583514758916975;0.6164494299654918;0.1278096125666729;0.6173299567124843
Glycolysis / Gluconeogenesis;22;0.005472123941731954;0.03667475074880047;0.005646225345392164;0.037065461042655325
Galactose metabolism;11;0.7699297483823597;0.009689391633700861;0.7733409430756611;0.00978628877195704
Nucleotide metabolism;57;0.13751308860611627;0.27526093213482483;0.14161713424410804;0.2767542811306947
Folate metabolism;11;0.2590777319813879;0.030065086166359948;0.26217007315496815;0.03031070446560643
Oxidative phosphorylation;9;0.14411216775396443;0.011444894890696845;0.14596424204720507;0.011544456771654055
Porphyrin metabolism;12;0.8041298340017811;0.655400231337402;0.8063153542625106;0.6568511560262096
Vitamin B6 metabolism;4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
Amino sugar and nucleotide sugar metabolism;13;0.6579120042036233;0.1767563276021492;0.6510512547938534;0.17779823559984442
Biopterin metabolism;13;0.8367023723882939;0.06286771153459951;0.8387851884846905;0.06334870152104469
Thiamine metabolism;3;0.6864009121945168;0.02997946732099699;0.6984492299657068;0.030121550003471054
Phenylalanine, tyrosine and tryptophan biosynthesis;86;0.9999999999999987;1.0;0.9999999999999988;1.0
Propanoate metabolism;9;0.9396229291931812;0.9696689363839517;0.9430835345845647;0.9703111210846368
Serotonin and melatonin biosynthesis;8;0.9246037128304376;0.7102752179137473;0.9265235935053112;0.7111920225475339
Pentose and glucuronate interconversions;9;0.39799404085168405;0.04705625035497046;0.4022203073295687;0.047379963417855
Aminoacyl-tRNA biosynthesis;21;2.824801259571075e-07;0.06971195042216474;2.9824488145813177e-07;0.07034851213661134
Protein assembly;15;0.462703460586927;0.012230310007442652;0.46712112293801833;0.012361714631014126
Protein degradation;35;0.9396229291931812;0.011333680152777317;0.9430835345845647;0.011516655206509147
Ascorbate and aldarate metabolism;14;0.39799404085168405;0.9020865576665842;0.4022203073295687;0.9028410789198269
Vitamin E metabolism;37;0.14736123877407284;0.06970815762171867;0.15085926354993642;0.07002227870272826
Riboflavin metabolism;5;0.001093524421817157;0.5065271081516034;0.001114432536041868;0.5095475837099721
Retinol metabolism;57;0.007613264178333523;1.0416040669980475e-06;0.007972263597589624;1.0796533524981555e-06
Protein modification;7;0.073223833622969;0.9020865576665842;0.07423398016063414;0.9028410789198269
Vitamin B12 metabolism;5;0.1264803123673463;0.13214853593804135;0.1278096125666729;0.13271391883290548
Isolated;58;0.9999999999999987;1.0;0.9999999999999988;1.0
Xenobiotics metabolism;88;0.9999999999999987;1.0;0.9999999999999988;1.0
CoA catabolism;2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Vitamin A metabolism;9;0.039003890376586095;0.4787243330421843;0.039669697918620364;0.48036334632482064
Tryptophan metabolism;10;0.47002420802966816;0.989440213115485;0.46712112293801833;0.9900210248899289
Vitamin C metabolism;3;0.6864009121945168;0.02997946732099699;0.6984492299657068;0.030121550003471054
Heme degradation;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
Peptide metabolism;243;0.9999999999999987;1.0;0.9999999999999988;1.0
Triacylglycerol synthesis;2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Biotin metabolism;5;0.8041298340017811;0.8458257177810324;0.8063153542625106;0.8467095543643782
Beta-alanine metabolism;6;0.8367023723882939;0.9009555353267283;0.8387851884846905;0.9017989934058009
Hippurate metabolism;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
;3;0.02922151574752328;0.23865815250910777;0.0295551551887278;0.23936273710413966
Alkaloids biosynthesis;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
Heme synthesis;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
O-glycan metabolism;11;0.9876583286010685;1.0;0.9891993981998095;1.0
Inositol phosphate metabolism;13;0.9999999999999987;1.0;0.9999999999999988;1.0
Glycosphingolipid biosynthesis-ganglio series;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.8784684765858515;0.9020865576665842;0.8804675657621107;0.9028410789198269
Cholesterol biosynthesis 1 (Bloch pathway) ;4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Androgen metabolism;7;0.8784684765858515;0.9020865576665842;0.8804675657621107;0.9028410789198269
Fatty acid elongation (odd-chain);13;0.9999999999999987;1.0;0.9999999999999988;1.0
Carnitine shuttle (peroxisomal);2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Beta oxidation of even-chain fatty acids (peroxisomal);4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Beta oxidation of even-chain fatty acids (mitochondrial);30;0.9999999999999987;1.0;0.9999999999999988;1.0
Beta oxidation of odd-chain fatty acids (mitochondrial);8;0.9246037128304376;0.941266172862437;0.9265235935053112;0.9419676578287096
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);7;0.8784684765858515;0.9020865576665842;0.8804675657621107;0.9028410789198269
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);6;0.8367023723882939;0.9009555353267283;0.8387851884846905;0.9017989934058009
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);6;0.8367023723882939;0.9009555353267283;0.8387851884846905;0.9017989934058009
Beta oxidation of phytanic acid (peroxisomal);2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Formation and hydrolysis of cholesterol esters;3;0.6864009121945168;0.7102752179137473;0.6984492299657068;0.7111920225475339
Sulfur metabolism;5;0.8041298340017811;0.8458257177810324;0.8063153542625106;0.8467095543643782
Pantothenate and CoA biosynthesis;4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
Terpenoid backbone biosynthesis;5;0.8041298340017811;0.8458257177810324;0.8063153542625106;0.8467095543643782
Metabolism of other amino acids;9;0.9396229291931812;0.9696689363839517;0.9430835345845647;0.9703111210846368
Heparan sulfate degradation;6;0.8367023723882939;0.9009555353267283;0.8387851884846905;0.9017989934058009
Keratan sulfate biosynthesis;21;0.9999999999999987;1.0;0.9999999999999988;1.0
Keratan sulfate degradation;33;0.9999999999999987;1.0;0.9999999999999988;1.0
Chondroitin / heparan sulfate biosynthesis;4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
Chondroitin sulfate degradation;28;0.9999999999999987;1.0;0.9999999999999988;1.0
Ether lipid metabolism;2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
C5-branched dibasic acid metabolism;5;0.8041298340017811;0.8458257177810324;0.8063153542625106;0.8467095543643782
Urea cycle;2;0.6347135240178206;0.6164494299654918;0.6255589888580433;0.6173299567124843
Phosphatidylinositol phosphate metabolism;4;0.7574080604234886;0.7867428006714765;0.7596512810929588;0.7928822711153221
