subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Isolated;8;0.667261412220437;0.3429729918934035;0.6929309773497149;0.38091632038237344
Xenobiotics metabolism;26;0.9999994716175956;0.9937192018443604;0.9999997927332284;0.9999999890385077
Valine, leucine, and isoleucine metabolism;14;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Propanoate metabolism;4;0.7298736552749148;0.8577044216472185;0.7862452623944962;0.8788388810221908
Drug metabolism;14;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Glycerolipid metabolism;68;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Glycosphingolipid metabolism;7;0.9002158148730669;0.9885435701963698;0.9351821537689049;0.9999999890385077
Glycosphingolipid biosynthesis-globo series;3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Ether lipid metabolism;7;0.9002158148730669;0.9885435701963698;0.9351821537689049;0.9999999890385077
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Butanoate metabolism;5;0.7775039497502397;0.8767713607329032;0.8100602584433092;0.908610852398872
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
N-glycan metabolism;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Cholesterol biosynthesis 2;5;0.7775039497502397;0.8767713607329032;0.8100602584433092;0.908610852398872
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);16;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Steroid metabolism;5;0.7775039497502397;0.8767713607329032;0.8100602584433092;0.908610852398872
Estrogen metabolism;36;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Fatty acid biosynthesis (odd-chain);30;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Fatty acid elongation (odd-chain);13;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Fatty acid desaturation (odd-chain);3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Omega-6 fatty acid metabolism;33;0.25891335366994683;0.9999999688638506;0.32795827768128244;0.9999999890385077
Linoleate metabolism;6;0.8654836593603471;0.9553169913101016;0.88812415091264;0.9747603317819735
Omega-3 fatty acid metabolism;39;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Carnitine shuttle (endoplasmic reticular);3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Fatty acid activation (endoplasmic reticular);56;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Beta oxidation of odd-chain fatty acids (mitochondrial);27;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);12;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Beta oxidation of phytanic acid (peroxisomal);2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Beta oxidation of branched-chain fatty acids (mitochondrial);9;0.9836760277101824;0.9937192018443604;0.9999997927332284;0.9999999890385077
Formation and hydrolysis of cholesterol esters;111;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Tryptophan metabolism;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Beta-alanine metabolism;4;0.7298736552749148;0.8577044216472185;0.7862452623944962;0.8788388810221908
Serotonin and melatonin biosynthesis;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Lysine metabolism;14;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Aminoacyl-tRNA biosynthesis;21;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Protein assembly;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Lipoic acid metabolism;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Vitamin E metabolism;22;0.9999994716175956;0.9999999688638506;0.9999997927332284;0.9999999890385077
Metabolism of other amino acids;4;0.7298736552749148;0.8577044216472185;0.7862452623944962;0.8788388810221908
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Vitamin B12 metabolism;3;0.6689088413654737;0.7286205092459906;0.7183271615742582;0.751418139072421
Artificial reactions;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
Phenylalanine metabolism;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
CoA synthesis;2;0.6558427294337145;0.6528407111308605;0.6761493816889768;0.6778299203327849
