reaction,FC,p,q,enrichment
CA24Gte,0.0,1.0,1.0,0
CA3Sabc,0.948573995519352,0.0,0.0,1
CA3St,-0.8514809182464135,0.0,0.0,-1
CAATPS,0.0,1.0,1.0,0
CDCA24GSc,-0.9740546368808507,0.0,0.0,-1
CDCA24Gte,-0.03617446624777117,1.1405545071561369e-35,3.5728872021296876e-35,0
CDCA3GSc,-1.3734456453036945,0.0,0.0,-1
CDCA3Gte,-0.006194991225196087,1.425495606226295e-30,4.360993578486372e-30,0
CDS,-0.5065423564888102,5.817471443266706e-107,2.1224300465573974e-106,0
CDSm,0.0,1.0,1.0,0
CE1273t1,3.6040862177724593,0.0,0.0,1
CE1273t2,0.9853958338636091,0.0,0.0,1
CE1918te,0.0,1.0,1.0,0
CE2510ABCt,0.0,1.0,1.0,0
CE2537ABCt,0.0,1.0,1.0,0
CE2705t,0.0,1.0,1.0,0
CE7081tr,0.0,1.0,1.0,0
CITtam,-0.988564647895695,0.0,0.0,-1
COPROSTabc,0.8931718369331965,3.4501915758212364e-144,1.3613331348461658e-143,1
COPROSTt,-0.3245782463180175,0.0,0.0,0
CYOOm3i,-1.0,0.0,0.0,-1
Coqe,0.0,1.0,1.0,0
DACT,5.15330246899681,0.0,0.0,1
DCA24GSc,-0.3917021252525748,4.699807624055577e-89,1.6756950455950886e-88,0
DCA24Gte,-0.9676301127515163,0.0,0.0,-1
DCA3GSc,1.0889388415869856,5.649185707078914e-163,2.305526154335432e-162,1
DCA3Gte,-1.05649287812023,0.0,0.0,-1
DCA3Sabc,-1.0069175461059345,0.0,0.0,-1
DCA3St,1.1528705414348575,0.0,0.0,1
DCMPtr,1.0758270672463246,0.0,0.0,1
DEOXFVShc,0.0,1.0,1.0,0
DESAT14_9,0.0,1.0,1.0,0
DESAT16_2,0.0,1.0,1.0,0
DESAT18_10,0.0,1.0,1.0,0
DESAT18_3,-1.0,0.0,0.0,-1
DESAT18_4,-1.0,0.0,0.0,-1
DESAT18_5,-0.8328810920077695,7.250751977715377e-306,3.6599033792277615e-305,-1
DESAT18_6,-1.0,0.0,0.0,-1
DESAT18_7,1.0,0.0,0.0,1
DESAT18_8,-1.0,0.0,0.0,-1
DESAT18_9,0.0,1.0,1.0,0
DESAT20_1,0.0,1.0,1.0,0
DESAT20_2,0.0,1.0,1.0,0
DGCHOLte,-0.7959427999659752,0.0,0.0,0
DGTPtm,0.0,1.0,1.0,0
DHCHOLESTANATEATP,0.0,1.0,1.0,0
DHCHOLESTANATEtm,0.0,1.0,1.0,0
DHCR243r,0.0,1.0,1.0,0
DHCR71r,0.0,1.0,1.0,0
DHCR72r,0.0,1.0,1.0,0
DMATTx,0.0,1.0,1.0,0
DOCO13EFATP,0.0,1.0,1.0,0
DOLGLCP_Lter,0.0,1.0,1.0,0
DOPASULT4,0.0,1.0,1.0,0
DOPAc,0.0,1.0,1.0,0
DPMVDx,0.0,1.0,1.0,0
DSPVSteb,-2.0445344122683027,0.0,0.0,-1
DSPVStev,-0.24100449027911994,3.4392828740186846e-23,1.0180277307095306e-22,0
DSREDUCr,0.0,1.0,1.0,0
DTMPKm,-0.6096937440868928,1.4056512099561888e-199,6.187389501064166e-199,0
DXTRNt,1.0509273052244852,0.0,0.0,1
EBP1r,-0.755141772633689,2.2259579332703023e-171,9.287454270517154e-171,0
EBP2r,-0.10477864472693645,1.0005498414087888e-11,2.7460857088910214e-11,0
EIC21114TRc,0.0,1.0,1.0,0
ELAIDCPT1,0.0,1.0,1.0,0
ETF,0.06292641526077113,2.146349786144595e-70,7.377724681208678e-70,0
ETFQO,0.9102774874313891,2.348793247271724e-268,1.1152502561500849e-267,1
EX_12HPET[e],2.753779015038652,6.694200298676395e-222,3.0177762725757265e-221,1
EX_12dhchol[e],0.0,1.0,1.0,0
EX_1a25dhvitd3[e],0.0,1.0,1.0,0
EX_23cump[e],-0.9759814989503591,0.0,0.0,-1
EX_2hatvacid[e],1.0,0.0,0.0,1
EX_2hatvlac[e],-1.0,0.0,0.0,-1
EX_3dhcdchol[e],0.0,1.0,1.0,0
EX_3dhchol[e],0.0,1.0,1.0,0
EX_3dhdchol[e],0.0,1.0,1.0,0
EX_3dhlchol[e],0.0,1.0,1.0,0
EX_3hpvs[e],0.0,1.0,1.0,0
EX_3hpvstet[e],0.0,1.0,1.0,0
EX_3ispvs[e],0.0,1.0,1.0,0
EX_3ump[e],-0.18076542090247147,1.4811534595157654e-17,4.243304505639761e-17,0
EX_4hatvacid[e],-1.0,0.0,0.0,-1
EX_4hatvlac[e],1.0,0.0,0.0,1
EX_56dhpvs[e],0.0,1.0,1.0,0
EX_56eppvs[e],0.0,1.0,1.0,0
EX_5HPET[e],0.0,1.0,1.0,0
EX_6epvs[e],0.0,1.0,1.0,0
EX_7dhcdchol[e],0.0,1.0,1.0,0
EX_7dhchol[e],0.0,1.0,1.0,0
EX_7dhchsterol[e],0.0,1.0,1.0,0
EX_7hpvs[e],0.0,1.0,1.0,0
EX_7klitchol[e],0.5639967376292305,1.0884735931836574e-153,4.3784548025295427e-153,0
EX_C02528[e],-0.2511767101488376,5.3277331105170406e-48,1.7412807716206526e-47,0
EX_C04717[e],0.0,1.0,1.0,0
EX_C04849[e],-3.222160714701907,6.7025e-320,3.41394e-319,-1
EX_CE0074[e],0.09355830594487127,1.035413447317725e-09,2.800614855434563e-09,0
EX_CE1273[e],0.0,1.0,1.0,0
EX_CE1918[e],0.0,1.0,1.0,0
EX_CE2250[e],-0.9592142614948327,0.0,0.0,-1
EX_CE2510[e],0.9406727817800195,0.0,0.0,1
EX_CE2537[e],0.0,1.0,1.0,0
EX_CE2705[e],0.0,1.0,1.0,0
EX_HC00004[e],0.0,1.0,1.0,0
EX_HC00822[e],0.0,1.0,1.0,0
EX_HC00955[e],0.1352352163517906,5.77199391392635e-29,1.7521486169055067e-28,0
EX_HC01577[e],0.326880504104649,1.7223838690805776e-71,5.951708840999141e-71,0
EX_HC01609[e],0.07209062431640477,5.984567716622354e-05,0.00015523462026847138,0
EX_HC01610[e],-0.21295470318198623,3.166572974357379e-72,1.0951762967751006e-71,0
EX_HC01700[e],-0.8642554694041978,0.0,0.0,-1
EX_HC02160[e],-0.5016144490393175,1.1249793624045503e-110,4.135116269307072e-110,0
EX_HC02161[e],0.9841587170041771,0.0,0.0,1
EX_HC02191[e],0.34712911828136916,4.036316194958692e-153,1.6219705037528677e-152,0
EX_HC02194[e],-0.9758256852561326,0.0,0.0,-1
EX_HC02195[e],-0.2718103220908072,2.4846719977672545e-13,6.906366814488428e-13,0
EX_HC02196[e],0.9225627649747503,2.7050466431246426e-279,1.309776905473438e-278,1
EX_HC02220[e],0.0,1.0,1.0,0
EX_M00003[e],-0.7966538732650447,9.362959411907602e-124,3.5411308402605224e-123,0
EX_M00008[e],0.9451441404871501,0.0,0.0,1
EX_M00010[e],0.07343121534225645,2.918596237847823e-125,1.1059646806607886e-124,0
EX_M00017[e],0.4227006006085789,4.9383656742309225e-79,1.7293098369940786e-78,0
EX_M00019[e],-0.7158683497760029,1.445156540140849e-197,6.339937304734239e-197,0
EX_M00021[e],-1.0413503875960566,0.0,0.0,-1
EX_M00115[e],1.305396034829092,0.0,0.0,1
EX_M00117[e],0.8518694625094351,0.0,0.0,1
EX_M00260[e],-0.9695943288522526,0.0,0.0,-1
EX_M00265[e],0.825382360304942,1.39882300461979e-182,5.956768538674068e-182,1
EX_M00315[e],-0.8733131525156063,2.8333430413611358e-109,1.0385393839456425e-108,-1
EX_M00341[e],0.1284962450843322,1.5839049278876935e-19,4.591334166426854e-19,0
EX_M00503[e],0.0,1.0,1.0,0
EX_M00510[e],0.0,1.0,1.0,0
EX_M01197[e],-0.08572159486736919,1.907452160715277e-11,5.224181127322149e-11,0
EX_M01207[e],1.3159273853368259,3.9286795575290805e-105,1.4319963963409902e-104,1
EX_M01235[e],3.6943627603355544,0.0,0.0,1
EX_M01238[e],-0.05759071530745026,1.0722063786469485e-16,3.051664308456699e-16,0
EX_M01582[e],-2.463696985760263,0.0,0.0,-1
EX_M02053[e],0.8727596018095806,9.435017633532794e-100,3.416818020195348e-99,1
EX_M02457[e],-1.0008471336939002,0.0,0.0,-1
EX_M02613[e],0.07728268009335228,4.13683688024471e-245,1.9155459556457793e-244,0
EX_M02745[e],-0.9552322066530043,0.0,0.0,-1
EX_M02956[e],0.9208211590922908,0.0,0.0,1
EX_M03045[e],0.8687004385510478,5.401579486784227e-98,1.9507361645642486e-97,1
EX_M03051[e],0.37947924741288586,5.984549534676681e-59,2.0026794603243976e-58,0
EX_M03153[e],1.0382673637177475,0.0,0.0,1
EX_acmp[e],0.0,1.0,1.0,0
EX_acmpglu[e],0.0,1.0,1.0,0
EX_acmpglut[e],0.0,1.0,1.0,0
EX_acnam[e],0.0,1.0,1.0,0
EX_adrn[e],1.0722341559408783,0.0,0.0,1
EX_arach[e],-1.0329295341059672,0.0,0.0,-1
EX_arachcoa[e],-0.179483903178403,3.548788128342609e-36,1.1161465147842591e-35,0
EX_arachd[e],1.1620171007935336,2.396619961945673e-168,9.863109644019864e-168,1
EX_atp[e],-0.05387928331073278,7.709567304002036e-09,2.069604583593154e-08,0
EX_bgly[e],0.0,1.0,1.0,0
EX_c16dc[e],0.0,1.0,1.0,0
EX_c3dc[e],0.0,1.0,1.0,0
EX_ca24g[e],0.0,1.0,1.0,0
EX_ca3s[e],0.0,1.0,1.0,0
EX_cdca24g[e],-0.8706007910442263,0.0,0.0,-1
EX_cdca3g[e],0.7149080985381568,0.0,0.0,0
EX_clpnd[e],0.5479421518946236,1.4685196501948222e-112,5.428401572162199e-112,0
EX_coa[e],-0.7658424152526956,0.0,0.0,0
EX_coprost[e],0.0,1.0,1.0,0
EX_crvnc[e],-0.6543817255783976,5.817471443266706e-107,2.1224300465573974e-106,0
EX_dca24g[e],0.9312691763761991,0.0,0.0,1
EX_dca3g[e],0.9521422256772317,0.0,0.0,1
EX_dca3s[e],0.0,1.0,1.0,0
EX_dchac[e],0.1003192790230113,5.819782449389142e-83,2.0507804821656976e-82,0
EX_dcmp[e],-3.257787094638434,7.464624605975604e-184,3.1995910059711826e-183,-1
EX_dcsptn1[e],-2.1045303159659707,1.420991293368077e-290,7.027903975522823e-290,-1
EX_ddca[e],-0.9686672227439959,0.0,0.0,-1
EX_dgmp[e],-0.9592422013035874,4.27987202778611e-143,1.683616659275539e-142,-1
EX_dgtp[e],1.1118899809741478,2.8710761438357397e-121,1.0827269842426703e-120,1
EX_dha[e],-0.7044897278007595,6.815761696355057e-276,3.271899311273504e-275,0
EX_dhap[e],-0.22928313580558446,2.928166742788413e-18,8.413384589901947e-18,0
EX_dhcholestanate[e],0.0,1.0,1.0,0
EX_dlnlcg[e],0.9818590419739779,0.0,0.0,1
EX_doco13ac[e],-0.35842595370169045,2.276862872642912e-40,7.277796403019968e-40,0
EX_docosac[e],-1.0247482484588994,0.0,0.0,-1
EX_dspvs[e],0.0,1.0,1.0,0
EX_dxtrn[e],-0.2664232389221045,5.463699054715322e-23,1.6148174598789372e-22,0
EX_eicostet[e],0.22565366709649592,4.783946836177524e-214,2.1418538232292522e-213,0
EX_elaid[e],-2.0539028464813063,0.0,0.0,-1
EX_fad[e],0.0,1.0,1.0,0
EX_fmn[e],1.1549472344821898,0.0,0.0,1
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_galgluside_hs[e],-0.2717164940459915,2.928166742788413e-18,8.413384589901947e-18,0
EX_gca3s[e],0.0,1.0,1.0,0
EX_gcdca3s[e],0.0,1.0,1.0,0
EX_gdca3s[e],0.0,1.0,1.0,0
EX_gluside_hs[e],-0.5825263247471119,6.35561979903014e-177,2.6889688081765058e-176,0
EX_glyc3p[e],0.0,1.0,1.0,0
EX_glygn2[e],-0.9805955204639235,0.0,0.0,-1
EX_glygn4[e],11.872496853430928,0.0,0.0,1
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_gudca3s[e],0.0,1.0,1.0,0
EX_h2co3[e],-0.9721487696688246,3.507557365871638e-232,1.5996093010405306e-231,-1
EX_hLkyn,0.0,1.0,1.0,0
EX_hca24g[e],-0.44153043088377986,4.64927301850743e-55,1.5439838085170313e-54,0
EX_hca6g[e],-0.8407846165016128,8.2e-322,4.19e-321,-1
EX_hdca24g[e],-0.18473040847438085,5.728163385319411e-10,1.5515094473220116e-09,0
EX_hdca6g[e],-1.0741947757650614,2.523013547195052e-285,1.2338228344263086e-284,-1
EX_hdca[e],0.980714100685325,0.0,0.0,1
EX_hdcea[e],0.7256974221697837,0.0,0.0,0
EX_hdd2crn[e],0.0,1.0,1.0,0
EX_hexc[e],0.9524049815971853,3.0932829988697147e-264,1.4564052726971213e-263,1
EX_hmcarn[e],0.0,1.0,1.0,0
EX_hpdca[e],-1.026134211797125,0.0,0.0,-1
EX_hyochol[e],-1.0205979093262962,0.0,0.0,-1
EX_icdchol[e],0.0,1.0,1.0,0
EX_isochol[e],0.0,1.0,1.0,0
EX_lca24g[e],-1.2493346525357718,3.8721461423518834e-256,1.8100783278074e-255,-1
EX_lca3g[e],0.9378986635722264,0.0,0.0,1
EX_lca3s[e],0.0,1.0,1.0,0
EX_lgnc[e],2.385849081159986,7.173678985416219e-103,2.6051082389631864e-102,1
EX_lneldc[e],0.6965118455765896,8.875311720971046e-127,3.3762340028756973e-126,0
EX_lnlncg[e],0.5469315843919361,1.094516839708168e-96,3.9418687284990215e-96,0
EX_malcoa[e],-1.8176004037342262,2.9305357835646383e-122,1.1062137962599146e-121,-1
EX_meracmp[e],0.0,1.0,1.0,0
EX_mhista[e],0.0,1.0,1.0,0
EX_mlthf[e],1.5829757581161676,1.7943295882682484e-228,8.16399146773558e-228,1
EX_nicrnt[e],0.0,1.0,1.0,0
EX_nrvnc[e],0.6432159115089051,0.0,0.0,0
EX_ocdca[e],1.3027909605206633,5.500890404235437e-152,2.2037274939133184e-151,1
EX_ocdcea[e],-0.9798825111088422,0.0,0.0,-1
EX_phpy,-0.8372288999079281,9.028555903609494e-139,3.516384930879487e-138,-1
EX_phyt[e],0.0,1.0,1.0,0
EX_ppbng[e],0.0,1.0,1.0,0
EX_ppi[e],0.06070233780728766,1.5839049278876935e-19,4.591334166426854e-19,0
EX_prpp[e],-0.5701251635696742,9.279851616544992e-71,3.2010182972813946e-70,0
EX_ptdca[e],-1.7036696497028192,2.0224359298863315e-115,7.504251387903682e-115,-1
EX_ptrc[e],-3.8181794484827947,4.931010574419196e-113,1.8244739125351024e-112,-1
EX_pvs[e],0.0,1.0,1.0,0
EX_pvsgluc[e],0.0,1.0,1.0,0
EX_q10[e],0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_sphings[e],2.3923018795839086,1.1968461534608873e-29,3.641606372283631e-29,1
EX_strdnc[e],-2.4016532974999376,7.826453559784953e-75,2.718808756552399e-74,-1
EX_sucsal[e],0.0,1.0,1.0,0
EX_sulpacmp[e],0.0,1.0,1.0,0
EX_tag_hs[e],9.392395287964748,4.361853008614382e-112,1.6108462805824489e-111,1
EX_tca3s[e],0.0,1.0,1.0,0
EX_tcdca3s[e],0.0,1.0,1.0,0
EX_tdca3s[e],0.0,1.0,1.0,0
EX_tdechola[e],0.0,1.0,1.0,0
EX_tethex3[e],0.6705919755864336,3.0414095020255734e-46,9.907315670219517e-46,0
EX_tetpent3[e],0.829460912700947,0.0,0.0,1
EX_tetpent6[e],-1.0401836232980208,0.0,0.0,-1
EX_tettet6[e],-0.6109878298589432,3.077566159393644e-211,1.3700583969514043e-210,0
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_thyochol[e],0.0,1.0,1.0,0
EX_tmndnc[e],0.09449511886395665,1.2354887717127082e-13,3.4414680132508823e-13,0
EX_tripvs[e],0.0,1.0,1.0,0
EX_ttdca[e],0.14845515558490938,1.3878173223697225e-09,3.748636045684609e-09,0
EX_ttdcea[e],-0.5762777198012713,1.9639935039866535e-132,7.574024112719424e-132,0
EX_tudca3s[e],0.0,1.0,1.0,0
EX_tym[e],0.0,1.0,1.0,0
EX_uchol[e],0.0,1.0,1.0,0
EX_udca3s[e],0.0,1.0,1.0,0
EX_vacc[e],-0.006674958217314336,6.766991587022994e-08,1.8054517690002847e-07,0
EX_xol7ah3[e],0.0,1.0,1.0,0
EX_xol7aone[e],0.0,1.0,1.0,0
EX_xoldiolone[e],0.0,1.0,1.0,0
EX_xolest2_hs[e],0.0,1.0,1.0,0
FACOAL191,0.0,1.0,1.0,0
FACOAL206,0.0,1.0,1.0,0
FAEL183,0.0,1.0,1.0,0
FAEL184,0.0,1.0,1.0,0
FAEL204,0.0,1.0,1.0,0
FAEL205,0.0,1.0,1.0,0
FAOXC102C101m,0.0,1.0,1.0,0
FAOXC102C103m,0.0,1.0,1.0,0
FAOXC102C81m,0.0,1.0,1.0,0
FAOXC102m,0.0,1.0,1.0,0
FAOXC103C102m,0.0,1.0,1.0,0
FAOXC10C10OHm,0.0,1.0,1.0,0
FAOXC122C101m,0.0,1.0,1.0,0
FAOXC122m,0.0,1.0,1.0,0
FAOXC123C102m,0.0,1.0,1.0,0
FAOXC123m,0.0,1.0,1.0,0
FAOXC12C12OHm,0.0,1.0,1.0,0
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC140,0.0,1.0,1.0,0
FAOXC141C121m,0.0,1.0,1.0,0
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,0.0,1.0,1.0,0
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,0.0,1.0,1.0,0
FAOXC14C14OHm,0.0,1.0,1.0,0
FAOXC150m,0.0,1.0,1.0,0
FAOXC15ATPx,0.0,1.0,1.0,0
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC160,0.0,1.0,1.0,0
FAOXC16080m,0.0,1.0,1.0,0
FAOXC161802m,0.0,1.0,1.0,0
FAOXC16180m,0.0,1.0,1.0,0
FAOXC161C141m,0.0,1.0,1.0,0
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,0.0,1.0,1.0,0
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,0.0,1.0,1.0,0
FAOXC163GC142m,0.0,1.0,1.0,0
FAOXC163Gm,0.0,1.0,1.0,0
FAOXC164C143m,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC164GC163m,0.0,1.0,1.0,0
FAOXC164m,0.0,1.0,1.0,0
FAOXC165C164m,0.0,1.0,1.0,0
FAOXC16BRx,0.0,1.0,1.0,0
FAOXC16C14m,0.0,1.0,1.0,0
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC170m,0.0,1.0,1.0,0
FAOXC17C15m,0.0,1.0,1.0,0
FAOXC180,0.0,1.0,1.0,0
FAOXC1811601m,0.0,1.0,1.0,0
FAOXC1811603m,0.0,1.0,1.0,0
FAOXC182806m,0.0,1.0,1.0,0
FAOXC18280m,0.0,1.0,1.0,0
FAOXC182C162m,0.0,1.0,1.0,0
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183803m,0.0,1.0,1.0,0
FAOXC183806m,0.0,1.0,1.0,0
FAOXC183C163Gm,0.0,1.0,1.0,0
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC18480m,0.0,1.0,1.0,0
FAOXC184C163m,0.0,1.0,1.0,0
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC184m,0.0,1.0,1.0,0
FAOXC185C164m,0.0,1.0,1.0,0
FAOXC185m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,0.0,1.0,1.0,0
FAOXC2031836m,0.0,1.0,1.0,0
FAOXC204,0.0,1.0,1.0,0
FAOXC204184m,-1.0,0.0,0.0,-1
FAOXC204C184m,0.0,1.0,1.0,0
FAOXC2051843m,0.0,1.0,1.0,0
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC2242046m,0.0,1.0,1.0,0
FAOXC2252053m,1.0,0.0,0.0,1
FAOXC225C204m,0.0,1.0,1.0,0
FAOXC225C226m,0.0,1.0,1.0,0
FAOXC225m,0.0,1.0,1.0,0
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,0.0,1.0,1.0,0
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXC3DC,0.0,1.0,1.0,0
FAOXC61m,0.0,1.0,1.0,0
FAOXC80,0.0,1.0,1.0,0
FAOXC81C61m,0.0,1.0,1.0,0
FAOXOHC16C16DCc,0.0,1.0,1.0,0
FAOXTC101TC102m,0.0,1.0,1.0,0
FAOXTC102C101m,0.0,1.0,1.0,0
FAOXTC122TC101m,0.0,1.0,1.0,0
FAOXTC122m,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FAS80COA_L,0.0,1.0,1.0,0
FCLTm,0.0,1.0,1.0,0
FMNALKPle,176.56504228182018,3.827420009052391e-167,1.5685623067401753e-166,1
FOLABCCte,-1.40074477065503,3.3346453604534994e-238,1.5332331891792058e-237,-1
FRDPtr,0.0,1.0,1.0,0
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
