reaction,FC,p,q,enrichment
DESAT18_7,1.0,1.0452719011909596e-307,3.4224225151897546e-307,1
DESAT18_8,-1.0,0.0,0.0,-1
DESAT18_9,1.0,0.0,0.0,1
DGCHOLte,1.0,1.0452719011909596e-307,3.4224225151897546e-307,1
DGTPtm,0.0,1.0,1.0,0
DHCHOLESTANATEATP,0.0,1.0,1.0,0
DHFtm,0.0,1.0,1.0,0
DMATTx,0.0,1.0,1.0,0
DOLGLCP_Lter,0.0,1.0,1.0,0
DOPASULT4,0.0,1.0,1.0,0
DOPAc,1.0,0.0,0.0,1
DXTRNt,0.0,1.0,1.0,0
EIC21114TRc,0.0,1.0,1.0,0
ELAIDCPT2,0.0,1.0,1.0,0
ELAIDCRNtr,-1.0,0.0,0.0,-1
ETF,3.9985944566761398,0.0,0.0,1
ETFQO,1.0174264214359408,0.0,0.0,1
ETHAMPtr,0.0,1.0,1.0,0
EX_12HPET[e],0.8846511834725943,0.0,0.0,1
EX_12dhchol[e],0.0,1.0,1.0,0
EX_1a25dhvitd3[e],0.0,1.0,1.0,0
EX_3dhcdchol[e],0.0,1.0,1.0,0
EX_3dhchol[e],0.0,1.0,1.0,0
EX_3dhdchol[e],0.0,1.0,1.0,0
EX_3dhlchol[e],0.0,1.0,1.0,0
EX_3hpvs[e],0.0,1.0,1.0,0
EX_4abutn[e],1.0,0.0,0.0,1
EX_5HPET[e],1.0,0.0,0.0,1
EX_7dhcdchol[e],0.0,1.0,1.0,0
EX_7dhchol[e],0.0,1.0,1.0,0
EX_7klitchol[e],-1.0,1.724144970710791e-240,5.20233337983256e-240,-1
EX_C02528[e],-1.0,0.0,0.0,-1
EX_C04717[e],0.0,1.0,1.0,0
EX_C04849[e],-0.9729926522991377,0.0,0.0,-1
EX_C13856[e],0.0,1.0,1.0,0
EX_CE0074[e],-0.9450833027515596,0.0,0.0,-1
EX_CE1273[e],0.0,1.0,1.0,0
EX_CE1935[e],1.0,0.0,0.0,1
EX_CE1939[e],1.0,0.0,0.0,1
EX_CE1940[e],-1.0,0.0,0.0,-1
EX_CE1943[e],-1.0,0.0,0.0,-1
EX_CE2510[e],-2.0107947277948814,0.0,0.0,-1
EX_CE2705[e],0.0,1.0,1.0,0
EX_CE5025[e],1.0,0.0,0.0,1
EX_CE5786[e],1.068911480173817,1.0977266965700495e-271,3.442998583061769e-271,1
EX_CE5787[e],0.2051115362845028,4.183999797831446e-66,1.04214964289544e-65,0
EX_CE5791[e],-0.9804768130684285,0.0,0.0,-1
EX_CE7090[e],-1.0,0.0,0.0,-1
EX_HC00003[e],0.0,1.0,1.0,0
EX_HC00004[e],0.0,1.0,1.0,0
EX_HC00822[e],1.0,0.0,0.0,1
EX_HC01609[e],1.0,0.0,0.0,1
EX_HC01610[e],-1.0,0.0,0.0,-1
EX_HC01939[e],1.0,2.9587730366111342e-123,7.845686992581339e-123,1
EX_HC02187[e],0.0,1.0,1.0,0
EX_HC02191[e],1.0,0.0,0.0,1
EX_HC02194[e],-1.0,0.0,0.0,-1
EX_HC02195[e],-1.0,0.0,0.0,-1
EX_HC02196[e],1.0,0.0,0.0,1
EX_HC02202[e],0.0,1.0,1.0,0
EX_HC02203[e],0.0,1.0,1.0,0
EX_HC02204[e],0.0,1.0,1.0,0
EX_HC02205[e],0.0,1.0,1.0,0
EX_HC02206[e],0.0,1.0,1.0,0
EX_HC02207[e],0.0,1.0,1.0,0
EX_HC02208[e],0.0,1.0,1.0,0
EX_HC02210[e],0.0,1.0,1.0,0
EX_HC02213[e],1.8557119366927075,2.9587730366111342e-123,7.845686992581339e-123,1
EX_HC02214[e],0.0,1.0,1.0,0
EX_HC02216[e],0.0,1.0,1.0,0
EX_HC02217[e],0.0,1.0,1.0,0
EX_HC02220[e],0.0,1.0,1.0,0
EX_M00003[e],-0.5202367745605021,1.5193815153747912e-52,3.74364130625724e-52,0
EX_M00008[e],-1.0121138490193675,0.0,0.0,-1
EX_M00010[e],0.428139254264545,2.6326626964252556e-128,7.037124720364216e-128,0
EX_M00017[e],-0.48506465702353685,3.5000098011524194e-41,8.560264935348688e-41,0
EX_M00019[e],0.7617366784503238,0.0,0.0,0
EX_M00021[e],-1.1899452384540115,0.0,0.0,-1
EX_M00115[e],-1.190692757161822,0.0,0.0,-1
EX_M00117[e],0.8175772587639846,0.0,0.0,0
EX_M00234[e],0.06389108967612436,5.214702601499457e-07,1.2413370231843006e-06,0
EX_M00241[e],0.5990041766465882,3.5808201117274716e-149,9.83783209643021e-149,0
EX_M00260[e],-0.2548175673578181,1.6854754603285594e-147,4.613278900404911e-147,0
EX_M00265[e],-0.6539146407503595,1.2967034492352598e-148,3.5598455323107734e-148,0
EX_M00315[e],0.7156918716158593,3.5288451775889846e-235,1.0560524388951802e-234,0
EX_M00341[e],0.6982490397005594,5.586512295364291e-156,1.5452775115262012e-155,0
EX_M00503[e],0.9259673912050981,0.0,0.0,1
EX_M00510[e],2.101378628485772,0.0,0.0,1
EX_M01197[e],-0.4781093919154115,2.404084289563744e-76,6.041625855616176e-76,0
EX_M01207[e],-0.11600862538420126,1.2581488962359795e-10,3.0086885254229506e-10,0
EX_M01235[e],-0.8965216432699459,0.0,0.0,-1
EX_M01238[e],-0.8360585378910778,2.523013547195052e-285,8.030567509974495e-285,-1
EX_M01582[e],-0.8622815551111805,9e-323,2.96e-322,-1
EX_M01807[e],-0.4415368393843318,4.6891451899304544e-65,1.1671755125344604e-64,0
EX_M01820[e],1.4515304864296945,0.0,0.0,1
EX_M02053[e],-0.12127642577752533,3.143161402242108e-10,7.501705920178094e-10,0
EX_M02457[e],-1.2021234862201335,0.0,0.0,-1
EX_M02613[e],-0.2522654325131322,3.6339369843938636e-35,8.84637291204209e-35,0
EX_M02745[e],-6.563778691953301,1.445156540140849e-197,4.1710916253354354e-197,-1
EX_M02956[e],-0.7183569353207435,8.261606911209574e-109,2.1304101378658987e-108,0
EX_M03045[e],0.8350034498719069,1.4405310108367696e-195,4.1544596003137776e-195,1
EX_M03051[e],0.3014796151489466,7.2395025979917e-117,1.8922133399901055e-116,0
EX_M03153[e],1.0599932013020128,0.0,0.0,1
EX_aact[e],-1.0,0.0,0.0,-1
EX_acmp[e],0.0,1.0,1.0,0
EX_acmpglu[e],0.0,1.0,1.0,0
EX_acmpglut[e],0.0,1.0,1.0,0
EX_acnam[e],0.0,1.0,1.0,0
EX_adrn[e],-4.586559004723486,0.0,0.0,-1
EX_ahdt[e],-3335.5172037085867,8.626549012104484e-120,2.267727344620848e-119,-1
EX_arach[e],-1.153123696668341,8.599856429911389e-243,2.599162563680415e-242,-1
EX_arachd[e],0.9700092796476444,0.0,0.0,1
EX_atp[e],0.08176301422342529,1.9235329004551243e-12,4.6149633737774286e-12,0
EX_atvacid[e],0.0,1.0,1.0,0
EX_bgly[e],0.0,1.0,1.0,0
EX_ca24g[e],0.0,1.0,1.0,0
EX_ca3s[e],0.0,1.0,1.0,0
EX_carn[e],0.0,1.0,1.0,0
EX_cdca24g[e],1.0,0.0,0.0,1
EX_cdca3g[e],1.0,0.0,0.0,1
EX_clpnd[e],-1.0311912815896875,6.716912257354609e-296,2.1777814896516185e-295,-1
EX_coke[e],0.0,1.0,1.0,0
EX_coprost[e],0.0,1.0,1.0,0
EX_crm_hs[e],-1.0,0.0,0.0,-1
EX_crvnc[e],-1.0122212740270968,0.0,0.0,-1
EX_csa[e],0.0,1.0,1.0,0
EX_dca24g[e],1.0,0.0,0.0,1
EX_dca3g[e],1.0,0.0,0.0,1
EX_dca3s[e],0.0,1.0,1.0,0
EX_dchac[e],1.0,0.0,0.0,1
EX_dcmp[e],-1.0,0.0,0.0,-1
EX_dcsptn1[e],0.28370536218060555,9.134976413736297e-126,2.431114626059172e-125,0
EX_ddca[e],-0.6739710415675438,3.6050904987649033e-216,1.055528900840301e-215,0
EX_dgmp[e],-1.0,1.8635951388433798e-291,5.999626993245559e-291,-1
EX_dgtp[e],-1.0,0.0,0.0,-1
EX_dha[e],0.9282629142373321,0.0,0.0,1
EX_dhap[e],-0.9240601911915826,0.0,0.0,-1
EX_dhcholestanate[e],0.0,1.0,1.0,0
EX_dlnlcg[e],0.7550749659569025,5.6477448391534745e-261,1.7459272116976986e-260,0
EX_doco13ac[e],-3.301393360547442,0.0,0.0,-1
EX_docosac[e],-0.9510517656666583,0.0,0.0,-1
EX_dxtrn[e],0.0,1.0,1.0,0
EX_eicostet[e],-1.005074451597329,0.0,0.0,-1
EX_elaid[e],-0.8244185727410126,2.0352396094835964e-263,6.323780215181175e-263,-1
EX_elaidcrn[e],-1.0,0.0,0.0,-1
EX_ethamp[e],0.0,1.0,1.0,0
EX_fad[e],1.0,0.0,0.0,1
EX_fmn[e],-0.17197710967258892,1.4811534595157654e-17,3.565306153537949e-17,0
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_gca3s[e],0.0,1.0,1.0,0
EX_gcdca3s[e],0.0,1.0,1.0,0
EX_gdca3s[e],0.0,1.0,1.0,0
EX_gluside_hs[e],-0.8637845496781373,0.0,0.0,-1
EX_glygn2[e],-1.2505337876219633,0.0,0.0,-1
EX_glygn4[e],-0.9021443446192848,0.0,0.0,-1
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_gudca3s[e],0.0,1.0,1.0,0
EX_h2co3[e],-1.936020564350871,1.3924815513476377e-193,4.009556807426531e-193,-1
EX_hca24g[e],1.0,0.0,0.0,1
EX_hca6g[e],1.0,0.0,0.0,1
EX_hdca24g[e],1.0,0.0,0.0,1
EX_hdca6g[e],1.0,0.0,0.0,1
EX_hdca[e],-0.49013726223402765,1.4578519998015312e-84,3.6839496592495125e-84,0
EX_hdcea[e],-0.551878258604225,1.1400715982144689e-69,2.8435642456489214e-69,0
EX_hdd2crn[e],0.0,1.0,1.0,0
EX_hexc[e],-0.9839598720019154,0.0,0.0,-1
EX_hexdiac[e],0.0,1.0,1.0,0
EX_hmcarn[e],0.0,1.0,1.0,0
EX_hpdca[e],-0.8094728695433248,9.435017633532794e-100,2.414254512109862e-99,0
EX_hxcoa[e],0.0,1.0,1.0,0
EX_hyochol[e],1.0,0.0,0.0,1
EX_ibup_R[e],0.0,1.0,1.0,0
EX_icdchol[e],0.0,1.0,1.0,0
EX_isochol[e],0.0,1.0,1.0,0
EX_lca24g[e],1.0,0.0,0.0,1
EX_lca3g[e],-1.0,0.0,0.0,-1
EX_lca3s[e],0.0,1.0,1.0,0
EX_lgnc[e],-1.0296626593337648,0.0,0.0,-1
EX_lneldc[e],-1.0383434200492931,0.0,0.0,-1
EX_lneldccrn[e],1.0,6.694200298676395e-222,1.9678686960067216e-221,1
EX_lnlccrn[e],0.0,1.0,1.0,0
EX_lnlncg[e],0.9454739809158575,0.0,0.0,1
EX_lthstrl[e],0.0,1.0,1.0,0
EX_lvst[e],0.0,1.0,1.0,0
EX_mdz[e],0.0,1.0,1.0,0
EX_meracmp[e],0.0,1.0,1.0,0
EX_mev_R[e],0.0,1.0,1.0,0
EX_mlthf[e],-1.0,0.0,0.0,-1
EX_nfdac[e],0.0,1.0,1.0,0
EX_nicrnt[e],0.0,1.0,1.0,0
EX_nrvnc[e],-0.7623215663516172,1.0688832325706935e-55,2.6425570580604293e-55,0
EX_ocdca[e],0.3879265892155009,4.4129698613325653e-101,1.1323730248110389e-100,0
EX_ocdcea[e],-1.553886023833982,1.5797675045356538e-267,4.933735437242119e-267,-1
EX_pail_hs[e],0.0,1.0,1.0,0
EX_pcollg5hlys[e],0.0,1.0,1.0,0
EX_phpy,0.45493837639509344,1.5586361620357814e-46,3.8248868610334085e-46,0
EX_ppi[e],0.41611949446905533,4.024949143971253e-97,1.02631990035387e-96,0
EX_prostgh2[e],-0.3885975289109397,1.0688832325706935e-55,2.6425570580604293e-55,0
EX_prostgi2[e],0.0,1.0,1.0,0
EX_prpp[e],0.9089812569119389,4.465252880590441e-224,1.3168711885131133e-223,1
EX_pse,-0.4971817141606477,3.2883325105696894e-75,8.258121645100787e-75,0
EX_ptdca[e],1.5161772996484089,7.844864182954565e-155,2.1666767743398322e-154,1
EX_ptrc[e],-1.0,1.531798402842041e-254,4.68384214559399e-254,-1
EX_q10[e],0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_smv[e],0.0,1.0,1.0,0
EX_sphgn[e],1.0,2.2259579332703023e-171,6.275964728525991e-171,1
EX_sphings[e],-1.0,0.0,0.0,-1
EX_spmd[e],1.0,8.552237578378263e-297,2.77776676545726e-296,1
EX_strdnc[e],-18.942604812452323,1.482037203950835e-169,4.1720831611990375e-169,-1
EX_sucsal[e],0.0,1.0,1.0,0
EX_tac,0.0,1.0,1.0,0
EX_tag_hs[e],-0.6807129159332508,1.1478066332583852e-34,2.7923338468216644e-34,0
EX_tca3s[e],0.0,1.0,1.0,0
EX_tcdca3s[e],0.0,1.0,1.0,0
EX_tdca3s[e],0.0,1.0,1.0,0
EX_tdechola[e],0.0,1.0,1.0,0
EX_tethex3[e],-0.7482851456625305,3.4361829016674145e-49,8.44372045910742e-49,0
EX_tetpent3[e],-0.648369053785277,3.827420009052391e-167,1.0733225412952752e-166,0
EX_tetpent6[e],1.2074017614588548,4.081984225381012e-294,1.3211311213057768e-293,1
EX_tettet6[e],0.43729895083812304,7.39394789512448e-72,1.8505127129304692e-71,0
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_thyochol[e],0.0,1.0,1.0,0
EX_tmndnc[e],-1.0865512680432756,5.123346763646951e-270,1.6041738709825157e-269,-1
EX_ttdca[e],0.6555418520878968,1.1412985810949231e-07,2.718582148188298e-07,0
EX_ttdcea[e],-0.811652400960149,5.568767486084818e-92,1.417998354993305e-91,0
EX_ttdcrn[e],-1.0,0.0,0.0,-1
EX_tudca3s[e],0.0,1.0,1.0,0
EX_uchol[e],0.0,1.0,1.0,0
EX_udca3s[e],0.0,1.0,1.0,0
EX_vacc[e],-1.6575908879236645,0.0,0.0,-1
EX_wharachd[e],-1.2812077870862135,1.65134576941857e-113,4.2885696101318086e-113,-1
EX_xol7ah3[e],0.0,1.0,1.0,0
EX_xol7aone[e],0.0,1.0,1.0,0
EX_xoldiolone[e],0.0,1.0,1.0,0
EX_xolest181_hs[e],0.0,1.0,1.0,0
EX_xolest182_hs[e],0.0,1.0,1.0,0
EX_xolest183_hs[e],0.0,1.0,1.0,0
EX_xolest204_hs[e],0.0,1.0,1.0,0
EX_xolest205_hs[e],0.0,1.0,1.0,0
EX_xolest226_hs[e],0.0,1.0,1.0,0
FACOAL1813,0.9125590002851106,0.0,0.0,1
FAEL183,0.4503407909447523,1.39882300461979e-182,3.983865361559402e-182,0
FAEL184,-11.799504413425575,5.2412442104666635e-281,1.6624571480073947e-280,-1
FAEL204,0.08631479356909277,4.944209857281109e-11,1.1831134786185443e-10,0
FAEL205,-1.9792657024062204,2.75500835346449e-127,7.348029579240325e-127,-1
FAOXC102C101m,0.0,1.0,1.0,0
FAOXC122C101m,0.0,1.0,1.0,0
FAOXC122m,0.0,1.0,1.0,0
FAOXC123m,0.0,1.0,1.0,0
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC141C121m,0.0,1.0,1.0,0
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,0.0,1.0,1.0,0
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,0.0,1.0,1.0,0
FAOXC14C14OHm,0.0,1.0,1.0,0
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC161C141m,0.0,1.0,1.0,0
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,0.0,1.0,1.0,0
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,0.0,1.0,1.0,0
FAOXC163GC142m,0.0,1.0,1.0,0
FAOXC163Gm,0.0,1.0,1.0,0
FAOXC164C143m,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC164GC163m,0.0,1.0,1.0,0
FAOXC164m,0.0,1.0,1.0,0
FAOXC165C164m,0.0,1.0,1.0,0
FAOXC16C14m,0.0,1.0,1.0,0
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC16DCr,0.0,1.0,1.0,0
FAOXC17C15m,0.0,1.0,1.0,0
FAOXC180,0.0,1.0,1.0,0
FAOXC182C162m,0.0,1.0,1.0,0
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183C163Gm,0.0,1.0,1.0,0
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC184C163m,0.0,1.0,1.0,0
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC184m,0.0,1.0,1.0,0
FAOXC185C164m,0.0,1.0,1.0,0
FAOXC185m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,0.0,1.0,1.0,0
FAOXC204C184m,0.0,1.0,1.0,0
FAOXC2051843m,-1.0,0.0,0.0,-1
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC2252053m,1.0,2.3731348927723294e-117,6.211629583230725e-117,1
FAOXC225C204m,0.0,1.0,1.0,0
FAOXC225C226m,0.0,1.0,1.0,0
FAOXC225m,0.0,1.0,1.0,0
FAOXC226205m,0.0,1.0,1.0,0
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,0.0,1.0,1.0,0
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXTC122m,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FMNALKPle,-0.09294972173499924,9.803857095159588e-13,2.3536986744883795e-12,0
FOLABCCte,-1.130379320067909,0.0,0.0,-1
FRDPtcr,0.0,1.0,1.0,0
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
FVSitx,0.0,1.0,1.0,0
FVStep,0.0,1.0,1.0,0
G6PDH2c,-1.0,0.0,0.0,-1
GA1tl,0.0,1.0,1.0,0
GBA2e,-1.0,0.0,0.0,-1
GCA3Sabc,1.0,0.0,0.0,1
GCA3St,-1.0,7.2395025979917e-117,1.8922133399901055e-116,-1
GCDCA3Sabc,-1.0,0.0,0.0,-1
GCDCA3St,1.0,0.0,0.0,1
GCHOLAte,1.0,7.171434429983675e-159,1.9897054978861313e-158,1
GDCA3Sabc,1.0,1.522399152854421e-166,4.262717627992379e-166,1
GDCA3St,1.0,8.528265387360626e-128,2.2762806227476792e-127,1
GLA2l,0.0,1.0,1.0,0
GLDBRAN,1.0,1.3657773437310343e-298,4.4399914715241986e-298,1
GLNATB0tc,0.9601035636183975,0.0,0.0,1
GLNyLATthc,-1.0,0.0,0.0,-1
GLUTCOAACBP,0.0,1.0,1.0,0
GLYGLYCNc,0.0,1.0,1.0,0
GLYLEUHYDROc,0.0,1.0,1.0,0
GLYPROPRO1c,0.0,1.0,1.0,0
GLYSARCNc,0.0,1.0,1.0,0
GM1tl,0.0,1.0,1.0,0
GNDc,0.0,1.0,1.0,0
GRTTx,0.0,1.0,1.0,0
GUDCA3Sabc,-1.0,3.276878503397688e-229,9.726818888233267e-229,-1
GUDCA3St,-1.0,1.5860009962863472e-134,4.2580805587291054e-134,-1
H2OGLYAQPt,-1.0,0.0,0.0,-1
HC02194c,1.0,9.324432038614757e-123,2.47073782952127e-122,1
HC02194te,1.0,8.626549012104484e-120,2.267727344620848e-119,1
HC02195te,1.0,0.0,0.0,1
HC02196te,1.0,0.0,0.0,1
HC02220te,1.0,0.0,0.0,1
HCA24GSc,1.0,0.0,0.0,1
HCA24Gte,1.0,0.0,0.0,1
HCA6GSc,-1.0,2.137617700150948e-300,6.955347352049478e-300,-1
HCA6Gte,1.0,2.137617700150948e-300,6.955347352049478e-300,1
HDCA24GSc,1.0,0.0,0.0,1
HDCA24Gte,1.0,0.0,0.0,1
HDCA6GSc,1.0,0.0,0.0,1
HDCA6Gte,1.0,0.0,0.0,1
HDCACBP,0.0,1.0,1.0,0
HDD2CRNte2,0.0,1.0,1.0,0
HDDACBP,0.0,1.0,1.0,0
HDECAACBP,0.0,1.0,1.0,0
HDECEACBP,0.0,1.0,1.0,0
HEXDIACtd,0.0,1.0,1.0,0
HEXDIACtr,0.0,1.0,1.0,0
HEXDICOAACBP,0.0,1.0,1.0,0
HEXDICOAACBPx,0.0,1.0,1.0,0
HIShPTtc,0.0,1.0,1.0,0
HISyLATtc,-1.0,0.0,0.0,-1
HISyLATthc,1.0,0.0,0.0,1
HIVCACBP,0.0,1.0,1.0,0
HMCARNt,0.0,1.0,1.0,0
HMGCOAtx,0.0,1.0,1.0,0
HMR_0001,-0.0009361600344156856,2.6860351639888324e-12,6.440139428618894e-12,0
HMR_0002,-0.3851806996725575,2.991173205019326e-25,7.233452608299548e-25,0
HMR_0003,-0.9570027667987562,2.2025638207223236e-116,5.752800715453445e-116,-1
HMR_0004,0.0,1.0,1.0,0
HMR_0005,0.0,1.0,1.0,0
HMR_0006,-0.9278900098590334,1.774876169162964e-133,4.75817866626667e-133,-1
HMR_0007,-0.8381558352589622,8.575382754537087e-250,2.609029857208869e-249,-1
HMR_0008,0.0660441299286333,3.202737354157636e-21,7.72462197497822e-21,0
HMR_0009,0.0,1.0,1.0,0
