reaction,FC,p,q,enrichment
EX_HC01610[e],0.3650239027389128,8.321707198856545e-45,1.4774242916453781e-44,0
EX_HC01852[e],-1.0,0.0,0.0,-1
EX_HC01939[e],0.0,1.0,1.0,0
EX_HC02160[e],-2.8668067602469534,0.0,0.0,-1
EX_HC02161[e],0.4185085698966138,6.940834932452105e-90,1.311430664030044e-89,0
EX_M00003[e],-0.16961409034917563,2.6812226078034614e-39,4.71825536827752e-39,0
EX_M00008[e],0.921794837747171,0.0,0.0,1
EX_M00010[e],0.15010568891717194,6.990901300156074e-06,1.155203812403839e-05,0
EX_M00017[e],-0.4172936263919344,6.969070055089962e-108,1.3401242670558192e-107,0
EX_M00019[e],0.9220844981097573,0.0,0.0,1
EX_M00021[e],0.4026060347974307,1.3529081395435592e-72,2.497777849843437e-72,0
EX_M00115[e],-0.738891832360577,0.0,0.0,0
EX_M00117[e],-0.5361352276052789,1.445156540140849e-197,3.024227199831429e-197,0
EX_M00234[e],-0.7344688749125925,0.0,0.0,0
EX_M00260[e],-0.9739045930671876,0.0,0.0,-1
EX_M00265[e],0.6764530553034613,4.635561811121796e-187,9.62633908669737e-187,0
EX_M00315[e],0.909619129120015,0.0,0.0,1
EX_M00341[e],2.0755354596691498,0.0,0.0,1
EX_M00503[e],1.0214770895642722,0.0,0.0,1
EX_M01197[e],0.9546743551271666,0.0,0.0,1
EX_M01207[e],1.3143809613596371,0.0,0.0,1
EX_M01235[e],0.9850067384871398,0.0,0.0,1
EX_M01238[e],5.920199849567974,0.0,0.0,1
EX_M01582[e],1.1284409668993416,6.118729944660977e-288,1.397619591212748e-287,1
EX_M01807[e],0.9664587742766223,0.0,0.0,1
EX_M02053[e],-1.0000937540617003,0.0,0.0,-1
EX_M02457[e],-0.9069357897687251,0.0,0.0,-1
EX_M02613[e],1.1852336429804604,0.0,0.0,1
EX_M02745[e],-0.5928257730152874,0.0,0.0,0
EX_M02956[e],0.9156750585814978,0.0,0.0,1
EX_M03045[e],-1.0000375710429157,0.0,0.0,-1
EX_M03051[e],-0.4540808618547992,0.0,0.0,0
EX_M03153[e],0.09269112923957964,3.3010129828276297e-161,6.708111010630974e-161,0
EX_acnam[e],0.0,1.0,1.0,0
EX_adrn[e],0.8213169369003664,0.0,0.0,1
EX_arach[e],-5.3098904732800465,0.0,0.0,-1
EX_arachd[e],-0.5339929357353275,0.0,0.0,0
EX_atp[e],3.93899686230757,0.0,0.0,1
EX_atvacid[e],0.0,1.0,1.0,0
EX_bgly[e],0.0,1.0,1.0,0
EX_carn[e],0.0,1.0,1.0,0
EX_clpnd[e],0.9999794840529718,3.2783934218668684e-302,7.598182432842333e-302,1
EX_coke[e],0.0,1.0,1.0,0
EX_crm_hs[e],1.0,0.0,0.0,1
EX_crvnc[e],0.2483576818022759,3.623402135617007e-82,6.772013646566958e-82,0
EX_dcsptn1[e],-0.11886834225326547,1.8608981050282822e-66,3.394349716575626e-66,0
EX_ddca[e],-0.056974092011151695,7.726636221692759e-146,1.5453272443385518e-145,0
EX_dgmp[e],-0.5877120837904493,0.0,0.0,0
EX_dgtp[e],0.27311515414855725,1.2990993761208528e-60,2.3526410658723222e-60,0
EX_dhcholestanate[e],0.0,1.0,1.0,0
EX_dlnlcg[e],-0.2927774502484521,3.048568824143975e-38,5.352276778714596e-38,0
EX_doco13ac[e],0.43947586387680004,5.819782449389142e-83,1.0903829438509828e-82,0
EX_docosac[e],0.07648235673028259,1.7492235820299696e-06,2.8942670171049737e-06,0
EX_eicostet[e],-0.03399736164248807,2.0977827855404345e-05,3.460429516669743e-05,0
EX_elaid[e],0.3905391552526244,8.25723185131597e-67,1.5068753075465506e-66,0
EX_fad[e],-0.09697755909084697,1.0915917613597424e-05,1.8022189480412807e-05,0
EX_fmn[e],0.19952658369100693,1.003727957465678e-14,1.685019411780877e-14,0
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_galgluside_hs[e],0.006015848744048093,6.669830320596686e-07,1.1045541788015638e-06,0
EX_gluside_hs[e],0.2742524871185188,6.763913130197589e-11,1.129005121688062e-10,0
EX_glygn2[e],-0.6391327321883582,0.0,0.0,0
EX_glygn4[e],0.05032221599819409,1.690722046468961e-05,2.790169397261087e-05,0
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_h2co3[e],-0.2863685842674452,5.789179042194932e-239,1.2652157422861504e-238,0
EX_hLkyn,0.0,1.0,1.0,0
EX_hdca[e],0.12271916706300856,5.032549473768586e-16,8.470937312989359e-16,0
EX_hdcea[e],0.39053915513100973,8.25723185131597e-67,1.5068753075465506e-66,0
EX_hdd2crn[e],1.0,0.0,0.0,1
EX_hexc[e],-2.7684800252237576,0.0,0.0,-1
EX_hmcarn[e],0.0,1.0,1.0,0
EX_hpdca[e],-0.06120277894635452,0.0008613642727365059,0.0014135017520598198,0
EX_lgnc[e],-0.9079138761716535,0.0,0.0,-1
EX_lneldc[e],0.9999064102867754,0.0,0.0,1
EX_lneldccrn[e],-1.0,0.0,0.0,-1
EX_lnlccrn[e],-1.0,0.0,0.0,-1
EX_lnlncg[e],0.6620759319642997,7.052244167683521e-266,1.586023377130485e-265,0
EX_mag_hs[e],1.0,0.0,0.0,1
EX_mhista[e],0.0,1.0,1.0,0
EX_mlthf[e],-1.0,0.0,0.0,-1
EX_mma[e],0.0,1.0,1.0,0
EX_nh4[e],-0.208547695081566,7.709181203220028e-10,1.2839610836267246e-09,0
EX_nicrnt[e],-1.0,0.0,0.0,-1
EX_nrvnc[e],0.5981581568289318,9.704116365850591e-220,2.0718861841326473e-219,0
EX_ocdca[e],0.45669571434007505,2.9576959977649988e-241,6.471452488766093e-241,0
EX_ocdcea[e],-0.6490367673150618,0.0,0.0,0
EX_pail_hs[e],-1.0,0.0,0.0,-1
EX_pchol2linl_hs[e],0.0,1.0,1.0,0
EX_pchol2ole_hs[e],0.0,1.0,1.0,0
EX_pchol2ste_hs[e],0.0,1.0,1.0,0
EX_pchola,0.0,1.0,1.0,0
EX_pcholdoc_hs[e],0.0,1.0,1.0,0
EX_pcholeic_hs[e],0.0,1.0,1.0,0
EX_pcholet_hs[e],0.0,1.0,1.0,0
EX_pcholhep_hs[e],0.0,1.0,1.0,0
EX_pchollinl_hs[e],0.0,1.0,1.0,0
EX_pcholmy,0.0,1.0,1.0,0
EX_pcholn15_hs[e],0.0,1.0,1.0,0
EX_pcholn1836_hs[e],0.0,1.0,1.0,0
EX_pcholn183_hs[e],0.0,1.0,1.0,0
EX_pcholn19_hs[e],0.0,1.0,1.0,0
EX_pcholn201_hs[e],0.0,1.0,1.0,0
EX_pcholn203_hs[e],0.0,1.0,1.0,0
EX_pcholn204_hs[e],0.0,1.0,1.0,0
EX_pcholn205_hs[e],0.0,1.0,1.0,0
EX_pcholn224_hs[e],0.0,1.0,1.0,0
EX_pcholn2254_hs[e],0.0,1.0,1.0,0
EX_pcholn225_hs[e],0.0,1.0,1.0,0
EX_pcholn226_hs[e],0.0,1.0,1.0,0
EX_pcholn24_hs[e],0.0,1.0,1.0,0
EX_pcholole_hs[e],0.0,1.0,1.0,0
EX_pcholpalm_hs[e],0.0,1.0,1.0,0
EX_pcholpalme_hs[e],0.0,1.0,1.0,0
EX_pcholste_hs[e],0.0,1.0,1.0,0
EX_phpy,0.3700211049251362,5.795101457747716e-58,1.0449912039303628e-57,0
EX_ppi[e],-0.4946065296856936,0.0,0.0,0
EX_prpp[e],1.1497697229445556,0.0,0.0,1
EX_pse,1.0,0.0,0.0,1
EX_ptdca[e],0.5460548914049812,8.626549012104484e-120,1.6827314628238773e-119,0
EX_ptrc[e],0.9452995089058489,0.0,0.0,1
EX_q10[e],-1.0,0.0,0.0,-1
EX_saccrp_L[e],0.0,1.0,1.0,0
EX_sarscov2s,0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_strdnc[e],-3.041513625677951,0.0,0.0,-1
EX_sucsal[e],-0.24288576965543918,1.051297113041104e-47,1.875233308358227e-47,0
EX_tag_hs[e],-0.08387930035995618,0.0012207544622917959,0.002002396208359305,0
EX_tethex3[e],0.9958646646040615,0.0,0.0,1
EX_tetpent3[e],2.100472836774711,0.0,0.0,1
EX_tetpent6[e],1.7599172232858191,0.0,0.0,1
EX_tettet6[e],-1.199002858431222,0.0,0.0,-1
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_tmlys[e],-1.0,0.0,0.0,-1
EX_tmndnc[e],-0.6580710234412519,1.9639935039866535e-132,3.895134006338402e-132,0
EX_ttdca[e],0.3905391551441932,8.25723185131597e-67,1.5068753075465506e-66,0
EX_ttdcea[e],0.39053915529919236,8.25723185131597e-67,1.5068753075465506e-66,0
EX_vacc[e],-0.3905391552993713,8.25723185131597e-67,1.5068753075465506e-66,0
EX_xol7aone[e],0.0,1.0,1.0,0
EX_xolest2_hs[e],0.0,1.0,1.0,0
FACOAL1813,0.3905391552030796,8.25723185131597e-67,1.5068753075465506e-66,0
FAEL183,-0.7911814335144578,0.0,0.0,0
FAEL184,-0.9801297938933767,0.0,0.0,-1
FAEL204,1.0082963272168417,0.0,0.0,1
FAEL205,-0.9109669043447476,0.0,0.0,-1
FAOXC101C8m,-0.5589328572259407,3.65394511e-315,8.568027043e-315,0
FAOXC102C101m,0.9719826133176681,0.0,0.0,1
FAOXC10C10OHm,0.0,1.0,1.0,0
FAOXC122C101m,-1.0,0.0,0.0,-1
FAOXC122m,-1.0,0.0,0.0,-1
FAOXC12C10m,1.0,0.0,0.0,1
FAOXC12C12OHm,1.0,0.0,0.0,1
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC140,0.5691543858798148,0.0,0.0,0
FAOXC141C121m,0.0,1.0,1.0,0
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,-1.0,0.0,0.0,-1
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,-0.9995184091252854,0.0,0.0,-1
FAOXC14C14OHm,0.0,1.0,1.0,0
FAOXC150m,0.41036200019448005,2.039482665828e-311,4.7734714584524e-311,0
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC160,1.2618634567348814,0.0,0.0,1
FAOXC16080m,0.9777230801150787,0.0,0.0,1
FAOXC16080x,0.0,1.0,1.0,0
FAOXC161802m,0.41250478381626654,2.1676696750711285e-95,4.120309993597125e-95,0
FAOXC16180m,-0.07861339204410323,1.051297113041104e-47,1.875233308358227e-47,0
FAOXC161C141m,0.0,1.0,1.0,0
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,-1.0,0.0,0.0,-1
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC164GC163m,0.0,1.0,1.0,0
FAOXC165C164m,0.0,1.0,1.0,0
FAOXC16C14m,0.08953048044873757,1.8083688851037378e-89,3.411711362547778e-89,0
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC16DCr,0.0,1.0,1.0,0
FAOXC170m,-1.097784613186757,0.0,0.0,-1
FAOXC17C15m,0.9696915884015079,0.0,0.0,1
FAOXC180,-1.2931148260430794,0.0,0.0,-1
FAOXC180x,0.0,1.0,1.0,0
FAOXC1811601m,-4.379092103314309,3.866163455650273e-91,7.31582251907089e-91,-1
FAOXC1811603m,0.47493713530592085,4.5084989476454025e-207,9.508196224217153e-207,0
FAOXC182806m,-1.0,0.0,0.0,-1
FAOXC18280m,-1.0,0.0,0.0,-1
FAOXC182C162m,1.0,0.0,0.0,1
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183803m,0.999984184802213,0.0,0.0,1
FAOXC183806m,-0.4806532617497127,2.0217057490332576e-151,4.060535527703642e-151,0
FAOXC183C163Gm,0.0,1.0,1.0,0
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC18480m,-1.2786906323543492,0.0,0.0,-1
FAOXC18480x,0.0,1.0,1.0,0
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,-0.19917016014879138,1.0946236062021009e-36,1.9173600932275026e-36,0
FAOXC200180x,1.0,0.0,0.0,1
FAOXC2031836m,0.7732376973774668,0.0,0.0,0
FAOXC204,-0.3931194406458127,0.0,0.0,0
FAOXC204184m,-0.9601899538226188,0.0,0.0,-1
FAOXC204C184m,0.0,1.0,1.0,0
FAOXC2051843m,0.44720505280795503,1.4056512099561888e-199,2.94969064744125e-199,0
FAOXC2051843x,0.0,1.0,1.0,0
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC2242046m,0.8926385219675527,0.0,0.0,1
FAOXC2252053m,-1.0,1.4056512099561888e-199,2.94969064744125e-199,-1
FAOXC2252053x,0.7572723142849874,5.958529888311548e-253,1.3181727344754527e-252,0
FAOXC225C204m,0.0,1.0,1.0,0
FAOXC225C226m,0.0,1.0,1.0,0
FAOXC225C226x,0.0,1.0,1.0,0
FAOXC225m,0.0,1.0,1.0,0
FAOXC226205m,1.3946517391224607,0.0,0.0,1
FAOXC226205x,1.0743522286596017,1.1212474452080554e-233,2.4294761891030055e-233,1
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,0.0,1.0,1.0,0
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXC240200x,0.34173411881379073,2.038066062230256e-35,3.566615608902948e-35,0
FAOXC241181x,-0.8741266988278849,0.0,0.0,-1
FAOXC2452256x,0.6426350705632667,7.616605126266247e-130,1.5074282654696995e-129,0
FAOXC246226x,1.0042965999907452,0.0,0.0,1
FAOXC260240x,0.46643611961229076,7.969763456935227e-47,1.418924568541166e-46,0
FAOXC80,0.40813092136998375,6.969070055089962e-108,1.3401242670558192e-107,0
FAOXOHC16C16DCc,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FAS140COA,0.994309782339471,0.0,0.0,1
FAS80COA_L,0.0,1.0,1.0,0
FCLTc,-1.0,0.0,0.0,-1
FMNALKPle,-1.0655090092089365,0.0,0.0,-1
FOLABCCte,-1.0,0.0,0.0,-1
FRDPtr,0.0,1.0,1.0,0
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
FVSitx,0.0,1.0,1.0,0
FVStep,0.0,1.0,1.0,0
G6PDH2c,1.0864300974612389,0.0,0.0,1
GA1tl,0.0,1.0,1.0,0
GBA2e,1.0,1.2241554841493768e-136,2.4367502134641844e-136,1
GLDBRAN,-1.0310673626787974,0.0,0.0,-1
GLNATB0tc,1.0,0.0,0.0,1
GLUTCOAACBP,0.0,1.0,1.0,0
GLYGLYCNc,0.0,1.0,1.0,0
GLYLEUHYDROc,0.0,1.0,1.0,0
GLYSARCNc,0.0,1.0,1.0,0
GM1tl,0.0,1.0,1.0,0
GNDc,1.1406805139817189,0.0,0.0,1
GPDDACHOL,0.0,1.0,1.0,0
GRTTx,0.0,1.0,1.0,0
H2OGLYAQPt,1.1929945080728246,0.0,0.0,1
HDCACBP,0.0,1.0,1.0,0
HDD2CRNte2,-1.0,0.0,0.0,-1
HDDACBP,0.0,1.0,1.0,0
HDECAACBP,0.0,1.0,1.0,0
HDECEACBP,0.0,1.0,1.0,0
HEXAHBl,0.0,1.0,1.0,0
HEXDIACtr,0.0,1.0,1.0,0
HEXDICOAACBP,0.0,1.0,1.0,0
HEXDICOAACBPx,0.0,1.0,1.0,0
HEXDTRm,0.0,1.0,1.0,0
HIVCACBP,0.0,1.0,1.0,0
HKYNRtr,0.0,1.0,1.0,0
HMCARNt,0.0,1.0,1.0,0
HMR_0001,0.18873055247195608,5.356249099254043e-22,9.104663567459605e-22,0
HMR_0003,-0.7474647739133581,2.9576959977649988e-241,6.471452488766093e-241,0
HMR_0006,0.6659907798673372,3.694335481906396e-164,7.539703506375938e-164,0
HMR_0015,0.8793162600964779,0.0,0.0,1
HMR_0019,0.0,1.0,1.0,0
HMR_0025,-0.3013510081366004,9.299209351971202e-125,1.8261490828870984e-124,0
HMR_0030,-1.6303040523881038,0.0,0.0,-1
HMR_0031,-0.9459857949445449,0.0,0.0,-1
HMR_0032,0.8934529162941975,0.0,0.0,1
HMR_0153,0.8504078289060208,0.0,0.0,1
HMR_0154,1.0302045802658197,0.0,0.0,1
HMR_0155,0.9472750237018988,2.202534338835004e-206,4.6398752257301525e-206,1
HMR_0158,0.0,1.0,1.0,0
HMR_0164,0.0,1.0,1.0,0
HMR_0167,0.0,1.0,1.0,0
HMR_0169,0.0,1.0,1.0,0
HMR_0170,0.0,1.0,1.0,0
HMR_0173,0.0,1.0,1.0,0
HMR_0176,0.0,1.0,1.0,0
HMR_0179,0.0,1.0,1.0,0
HMR_0183,0.0,1.0,1.0,0
HMR_0187,-1.1033477061071983,0.0,0.0,-1
HMR_0188,0.8674939159274611,0.0,0.0,1
HMR_0189,-1.0010739668399253,0.0,0.0,-1
HMR_0190,-1.0018924145364791,0.0,0.0,-1
HMR_0191,0.5040159383796187,2.396619961945673e-168,4.912358798283028e-168,0
HMR_0192,-2.1888800503019805,2.9576959977649988e-241,6.471452488766093e-241,-1
HMR_0193,0.5638700407886903,0.0,0.0,0
HMR_0195,-0.20721461397387753,6.33938261831875e-34,1.105313311300613e-33,0
HMR_0196,-3.964690962612648,0.0,0.0,-1
HMR_0197,50.2035324135964,4.7346914e-317,1.1115977e-316,1
HMR_0199,-4.324422962998121,6.7025e-320,1.5824e-319,-1
HMR_0200,1.8413420742457647,0.0,0.0,1
HMR_0201,-0.9494129286083951,6.0023e-319,1.414456e-318,-1
HMR_0203,-0.916556520945561,2.65915180710717e-176,5.474130198678569e-176,-1
HMR_0204,0.7993606251137937,8.261606911209574e-109,1.5910932294989404e-108,0
HMR_0206,1.0337678699844242,5.6477448391534745e-261,1.2634165047021393e-260,1
HMR_0208,-0.01605715387608027,2.1603957516211753e-23,3.6937996762734293e-23,0
HMR_0209,-0.515766278814277,0.0,0.0,0
HMR_0210,0.9816759996695726,0.0,0.0,1
HMR_0212,-1.0103011925676417,0.0,0.0,-1
HMR_0213,-0.9880168177955734,0.0,0.0,-1
HMR_0214,2.009782931755922,0.0,0.0,1
HMR_0216,1.0617753816868036,0.0,0.0,1
HMR_0217,6.454093757999169,0.0,0.0,1
HMR_0223,0.2070327311883253,2.2339852302897496e-81,4.171131871909109e-81,0
HMR_0225,-2.816948675568276,0.0,0.0,-1
HMR_0226,1.1065359732154003,0.0,0.0,1
HMR_0230,0.017093268973682615,3.528972349889754e-06,5.833952547050861e-06,0
HMR_0232,0.9307345017115742,0.0,0.0,1
HMR_0233,3.653284725417241,0.0,0.0,1
HMR_0234,-0.12623228880395906,3.166572974357379e-72,5.840533721298929e-72,0
HMR_0236,-0.8970037705780329,8.142137808580575e-289,1.8620416422998614e-288,-1
HMR_0237,-0.4961388662062984,7.369090300875429e-16,1.2398371885375335e-15,0
HMR_0238,0.23797357748355077,1.2831248062176252e-51,2.3039164764740514e-51,0
HMR_0240,0.45099999429506255,0.0,0.0,0
HMR_0241,-0.9595629395847656,3.652067838154094e-260,8.160156288549253e-260,-1
HMR_0242,-0.6216560415744918,0.0,0.0,0
HMR_0244,0.47607671159552706,5.0535238814943216e-242,1.1082699194444773e-241,0
HMR_0245,-0.18767496711952036,7.969763456935227e-47,1.418924568541166e-46,0
HMR_0246,-1.7736908727921055,3.5296692483930083e-221,7.544543734311591e-221,-1
HMR_0248,-0.31284193228756435,9.663335150774673e-55,1.74004240920926e-54,0
HMR_0249,0.9567327583735282,2.380997184745219e-223,5.100792387873157e-223,1
HMR_0250,0.08239103643735297,2.478045227082155e-09,4.125363576809871e-09,0
HMR_0254,1.0894782628224573,1.0617870216507167e-50,1.9028908644982615e-50,1
HMR_0255,-1.029895795973138,0.0,0.0,-1
HMR_0256,-2.387219247778118,0.0,0.0,-1
HMR_0258,1.2236843041818495,3.2783934218668684e-302,7.598182432842333e-302,1
HMR_0259,-0.898125988762001,0.0,0.0,-1
HMR_0260,7.2217482045916235,0.0,0.0,1
HMR_0262,-1.2379222550249582,8.2e-322,1.937e-321,-1
HMR_0263,1.369356369462253,0.0,0.0,1
HMR_0264,8.944171307075313,7.078751389365493e-131,1.4031756933778829e-130,1
HMR_0266,-7.486451316025624,0.0,0.0,-1
HMR_0267,0.9776806560832539,0.0,0.0,1
HMR_0268,-0.8951078983571025,0.0,0.0,-1
HMR_0270,31.19997854114233,0.0,0.0,1
HMR_0271,0.5038953893839159,7.171434429983675e-159,1.4511158521257634e-158,0
HMR_0272,0.8091142095798444,0.0,0.0,0
HMR_0274,7.57377855113908,0.0,0.0,1
HMR_0275,-2.2813667147579015,0.0,0.0,-1
HMR_0276,0.29402078995044917,2.432149587982038e-292,5.575574342479669e-292,0
HMR_0278,0.4166159176658822,8.321707198856545e-45,1.4774242916453781e-44,0
HMR_0279,-5.514143652541989,0.0,0.0,-1
HMR_0280,-1.4777259634108428,0.0,0.0,-1
HMR_0282,0.057027359669546744,3.4392828740186846e-23,5.87247489830193e-23,0
HMR_0283,0.9887884625403933,0.0,0.0,1
HMR_0284,-0.9881595403550428,0.0,0.0,-1
HMR_0288,0.914967105045657,2.137617700150948e-300,4.942182543798108e-300,1
