reaction,FC,p,q,enrichment
EX_CE5791[e],21.43688975716269,5.703958163874469e-75,1.0799744179699363e-74,1
EX_CE7090[e],-154.66916821748703,1.0888265787265172e-204,2.344583300666447e-204,-1
EX_HC00004[e],0.0,1.0,1.0,0
EX_HC00822[e],207.8722340650109,0.0,0.0,1
EX_HC01609[e],-1.0,0.0,0.0,-1
EX_HC01610[e],-1.0,0.0,0.0,-1
EX_HC01939[e],0.0,1.0,1.0,0
EX_HC01943[e],-1.0,0.0,0.0,-1
EX_HC02187[e],0.0,1.0,1.0,0
EX_HC02191[e],280.2776298601383,0.0,0.0,1
EX_HC02194[e],1.0748018202637555,0.0,0.0,1
EX_HC02195[e],-25.455766937520252,0.0,0.0,-1
EX_HC02196[e],28.35775111606562,0.0,0.0,1
EX_HC02202[e],0.0,1.0,1.0,0
EX_HC02203[e],0.0,1.0,1.0,0
EX_HC02204[e],0.0,1.0,1.0,0
EX_HC02205[e],0.0,1.0,1.0,0
EX_HC02206[e],0.0,1.0,1.0,0
EX_HC02207[e],0.0,1.0,1.0,0
EX_HC02208[e],0.0,1.0,1.0,0
EX_HC02210[e],0.0,1.0,1.0,0
EX_HC02213[e],-61.39599459542628,0.0,0.0,-1
EX_HC02214[e],0.0,1.0,1.0,0
EX_HC02216[e],0.0,1.0,1.0,0
EX_HC02217[e],0.0,1.0,1.0,0
EX_HC02220[e],0.0,1.0,1.0,0
EX_M00003[e],5.305901172313553,1.5833021613529097e-166,3.2847612004187234e-166,1
EX_M00008[e],168.5539308748119,0.0,0.0,1
EX_M00010[e],10.001629591594575,2.3835996925266202e-35,4.383344142597996e-35,1
EX_M00017[e],112.10943464570673,7.695894591186337e-64,1.447603877604859e-63,1
EX_M00019[e],-4.960730619139289,1.0773135889464804e-183,2.2760225770666995e-183,-1
EX_M00021[e],303.76040359734736,0.0,0.0,1
EX_M00115[e],20.157731097255507,4.320504133535049e-204,9.298426141099723e-204,1
EX_M00117[e],119.56530003102931,2.4003211426285654e-131,4.771052527581729e-131,1
EX_M00234[e],21.397692953758916,1.8761581738732867e-247,4.199219099879633e-247,1
EX_M00241[e],41.06938082239602,1.3476652766804462e-50,2.510369099029057e-50,1
EX_M00260[e],29.27107683665443,1.952017363229277e-97,3.7648717661135e-97,1
EX_M00265[e],25.97998031916722,0.0,0.0,1
EX_M00315[e],55.397585410180795,0.0,0.0,1
EX_M00341[e],55.742536184194144,0.0,0.0,1
EX_M00503[e],0.9201190396887449,0.0,0.0,1
EX_M00510[e],0.5829135824411624,0.0,0.0,0
EX_M01197[e],161.00717474786578,6.783927712822252e-276,1.5608454686293664e-275,1
EX_M01207[e],59.693537480223426,0.0,0.0,1
EX_M01235[e],9.170904873827887,1.73162967801311e-21,3.1301341847851327e-21,1
EX_M01238[e],10.670749608246078,0.0,0.0,1
EX_M01582[e],310.34904268913454,0.0,0.0,1
EX_M01807[e],2.522486790474064,1.890567822914506e-116,3.704851188219919e-116,1
EX_M01820[e],12.451556459680578,0.0,0.0,1
EX_M02053[e],12.681283334357147,2.2413958564447812e-79,4.2618239138346356e-79,1
EX_M02457[e],11.081735565882292,3.926315945742595e-15,7.0656158827180366e-15,1
EX_M02613[e],11.306400965123174,2.8974724920147435e-22,5.242240401845346e-22,1
EX_M02745[e],24.55006739110882,0.0,0.0,1
EX_M02956[e],-12.43725091195707,0.0,0.0,-1
EX_M03045[e],0.4360903665599615,4.3001306817006345e-28,7.825655430219078e-28,0
EX_M03051[e],0.14938921984044695,0.0,0.0,0
EX_M03153[e],-2.1623361538078063,0.0,0.0,-1
EX_aact[e],-1.0,0.0,0.0,-1
EX_acmp[e],0.0,1.0,1.0,0
EX_acmpglu[e],0.0,1.0,1.0,0
EX_acmpglut[e],0.0,1.0,1.0,0
EX_acnam[e],1.0748018202637555,0.0,0.0,1
EX_adrn[e],0.2499217478198229,2.4003211426285654e-131,4.771052527581729e-131,0
EX_ahdt[e],-2.089627329950396,0.0,0.0,-1
EX_arach[e],0.08051972204376467,0.0,0.0,0
EX_arachd[e],5.466544032421313,4.0349977411238334e-140,8.116305336563346e-140,1
EX_atp[e],-1.0,0.0,0.0,-1
EX_atvacid[e],0.0,1.0,1.0,0
EX_bgly[e],0.0,1.0,1.0,0
EX_ca24g[e],0.0,1.0,1.0,0
EX_ca3s[e],0.0,1.0,1.0,0
EX_carn[e],0.0,1.0,1.0,0
EX_cdca24g[e],-0.7250273638142789,0.0,0.0,0
EX_cdca3g[e],34.2228497750582,1.9565713340350957e-129,3.883278703838243e-129,1
EX_clpnd[e],315.73288452276216,0.0,0.0,1
EX_coke[e],0.0,1.0,1.0,0
EX_coprost[e],0.0,1.0,1.0,0
EX_crm_hs[e],-1.0,0.0,0.0,-1
EX_crvnc[e],242.8174287571626,5.698155500076412e-186,1.2076374774347011e-185,1
EX_csa[e],0.0,1.0,1.0,0
EX_dca24g[e],163.4096991986045,9.620361359028366e-199,2.060556675783387e-198,1
EX_dca3g[e],210.47347252182055,3.47313005427511e-136,6.947983746294277e-136,1
EX_dca3s[e],0.0,1.0,1.0,0
EX_dchac[e],-307.11255697495295,0.0,0.0,-1
EX_dcmp[e],1.0,0.0,0.0,1
EX_dcsptn1[e],231.95866969186235,6.873411231015804e-206,1.4840236032257473e-205,1
EX_ddca[e],788.2720629054844,0.0,0.0,1
EX_dgmp[e],-1.0,0.0,0.0,-1
EX_dgtp[e],-1.0,0.0,0.0,-1
EX_dha[e],-416.1185833448557,0.0,0.0,-1
EX_dhap[e],-365.3695853761727,1.3231690656512972e-298,3.1100259496445358e-298,-1
EX_dhcholestanate[e],0.0,1.0,1.0,0
EX_dlnlcg[e],672.1190058592875,0.0,0.0,1
EX_doco13ac[e],-19.272367345902932,0.0,0.0,-1
EX_docosac[e],363.9093409119504,0.0,0.0,1
EX_dxtrn[e],0.0,1.0,1.0,0
EX_eicostet[e],231.8486873366276,7.752140614164846e-164,1.6041518899229206e-163,1
EX_elaid[e],-489.9303663368228,0.0,0.0,-1
EX_elaidcrn[e],-1.0,0.0,0.0,-1
EX_ethamp[e],-795.9486752009352,0.0,0.0,-1
EX_fad[e],303.90091822027847,0.0,0.0,1
EX_fmn[e],8.013268151384448,3.55953990978659e-43,6.5909533194073236e-43,1
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_gca3s[e],0.0,1.0,1.0,0
EX_gcdca3s[e],0.0,1.0,1.0,0
EX_gdca3s[e],0.0,1.0,1.0,0
EX_gluside_hs[e],25.48617414027172,6.943026736919222e-25,1.258989688552469e-24,1
EX_glygn2[e],491.4061296391617,2.349828674719954e-89,4.510552089426731e-89,1
EX_glygn4[e],0.9401819030411458,0.0,0.0,1
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_gudca3s[e],0.0,1.0,1.0,0
EX_h2co3[e],1.001961737730332,1.365877897648542e-276,3.151604925827861e-276,1
EX_hca24g[e],-1.936943259710349,0.0,0.0,-1
EX_hca6g[e],327.63078252615054,0.0,0.0,1
EX_hdca24g[e],126.246163986993,0.0,0.0,1
EX_hdca6g[e],93.17612778564889,0.0,0.0,1
EX_hdca[e],6.233519625782592,4.752678269057132e-194,1.0141898413218263e-193,1
EX_hdcea[e],117.09811915473658,0.0,0.0,1
EX_hdd2crn[e],36.931035669232344,2.643368942646118e-53,4.9330649110215285e-53,1
EX_hexc[e],306.5835143373106,2.497121852183699e-299,5.872752734044627e-299,1
EX_hexdiac[e],0.0,1.0,1.0,0
EX_hmcarn[e],0.0,1.0,1.0,0
EX_hpdca[e],-2.985656441851612,0.0,0.0,-1
EX_hxcoa[e],7.469427073871268,0.0,0.0,1
EX_hyochol[e],-1.936943259710349,0.0,0.0,-1
EX_ibup_R[e],0.0,1.0,1.0,0
EX_icdchol[e],0.0,1.0,1.0,0
EX_isochol[e],0.0,1.0,1.0,0
EX_lca24g[e],1.9369432597103453,0.0,0.0,1
EX_lca3g[e],-1.0875410457213048,0.0,0.0,-1
EX_lca3s[e],0.0,1.0,1.0,0
EX_lgnc[e],6.758151923514811,1.890567822914506e-116,3.704851188219919e-116,1
EX_lneldc[e],8.630222271824001,8.002573679927457e-309,1.8975514413992694e-308,1
EX_lneldccrn[e],-1.0,0.0,0.0,-1
EX_lnlccrn[e],-1.0,0.0,0.0,-1
EX_lnlncg[e],10.779039413940211,7.081391040433128e-171,1.4797867954373219e-170,1
EX_lthstrl[e],0.0,1.0,1.0,0
EX_lvst[e],0.0,1.0,1.0,0
EX_mdz[e],0.0,1.0,1.0,0
EX_meracmp[e],0.0,1.0,1.0,0
EX_mev_R[e],-1.0,0.0,0.0,-1
EX_mlthf[e],-430.952135244817,0.0,0.0,-1
EX_nfdac[e],0.0,1.0,1.0,0
EX_nh4[e],17.815979563077533,1.0888265787265172e-204,2.344583300666447e-204,1
EX_nicrnt[e],0.0,1.0,1.0,0
EX_nrvnc[e],62.92781637760477,4.147586998019361e-143,8.367829423931955e-143,1
EX_ocdca[e],-116.78290381036405,1.268147821232054e-173,2.655534476564369e-173,-1
EX_ocdcea[e],73.21356880947333,0.0,0.0,1
EX_pcollg5hlys[e],0.0,1.0,1.0,0
EX_phpy,221.14007318621196,2.806882432089946e-294,6.578222723113124e-294,1
EX_ppi[e],5.756325521747431,0.0,0.0,1
EX_prostgh2[e],38.406950446810384,0.0,0.0,1
EX_prostgi2[e],0.0,1.0,1.0,0
EX_prpp[e],3.3881623106696184,0.0,0.0,1
EX_pse,6.256699820749602,0.0,0.0,1
EX_ptdca[e],0.07945314847912399,0.0,0.0,0
EX_ptrc[e],-1.0,6.557832977560896e-241,1.457256049203306e-240,-1
EX_q10[e],0.0,1.0,1.0,0
EX_sarscov2s,0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_smv[e],0.0,1.0,1.0,0
EX_sphings[e],1.0,1.8761581738732867e-247,4.199219099879633e-247,1
EX_spmd[e],-1.0,0.0,0.0,-1
EX_strdnc[e],41.23368330420493,1.0496730839642497e-201,2.251853220575228e-201,1
EX_sucsal[e],41.48202221090008,1.4294621455293676e-26,2.596738129170294e-26,1
EX_tac,0.0,1.0,1.0,0
EX_tag_hs[e],4.645509157127084,7.758917702361906e-176,1.6289686071990023e-175,1
EX_tca3s[e],0.0,1.0,1.0,0
EX_tcdca3s[e],0.0,1.0,1.0,0
EX_tdca3s[e],0.0,1.0,1.0,0
EX_tdechola[e],0.0,1.0,1.0,0
EX_tethex3[e],10.647069010293404,2.1590522842206188e-176,4.535247398485312e-176,1
EX_tetpent3[e],3.6312766639351666,0.0,0.0,1
EX_tetpent6[e],10.65728046246162,3.6700760000371145e-213,7.970946312580607e-213,1
EX_tettet6[e],643.8889397441574,0.0,0.0,1
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_thyochol[e],0.0,1.0,1.0,0
EX_tmndnc[e],-526.8316675194533,0.0,0.0,-1
EX_ttdca[e],-417.9755915426512,1.8753479262928454e-05,3.3375397310757e-05,-1
EX_ttdcea[e],440.16677502810654,6.718108504626057e-156,1.3788541436938715e-155,1
EX_tudca3s[e],0.0,1.0,1.0,0
EX_uchol[e],0.0,1.0,1.0,0
EX_udca3s[e],0.0,1.0,1.0,0
EX_vacc[e],164.89253155785443,1.3002452158249991e-58,2.4332815529204137e-58,1
EX_wharachd[e],-536.9176887035051,2.622904643071778e-224,5.73680337288244e-224,-1
EX_xol7ah3[e],0.0,1.0,1.0,0
EX_xol7aone[e],0.0,1.0,1.0,0
EX_xoldiolone[e],0.0,1.0,1.0,0
EX_xolest181_hs[e],0.0,1.0,1.0,0
EX_xolest182_hs[e],0.0,1.0,1.0,0
EX_xolest183_hs[e],0.0,1.0,1.0,0
EX_xolest204_hs[e],0.0,1.0,1.0,0
EX_xolest205_hs[e],0.0,1.0,1.0,0
EX_xolest226_hs[e],0.0,1.0,1.0,0
FACOAL1813,48.565844710177,1.5968467778588058e-158,3.2841272252800234e-158,1
FAEL183,-48.45087581043364,5.225244948535105e-121,1.0294703024215546e-120,-1
FAEL184,-104.92805022000562,4.11863216105419e-144,8.321907890330546e-144,-1
FAEL204,529.180180654662,2.460919589160758e-154,5.048329192827997e-154,1
FAEL205,579.583042069084,0.0,0.0,1
FAOXC102C101m,-1.0,0.0,0.0,-1
FAOXC122C101m,1.0,0.0,0.0,1
FAOXC122m,-1.0,0.0,0.0,-1
FAOXC123m,0.0,1.0,1.0,0
FAOXC12C10m,-361.4217331197538,0.0,0.0,-1
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC140,-196.99096216915578,1.8761581738732867e-247,4.199219099879633e-247,-1
FAOXC141C121m,0.0,1.0,1.0,0
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,-1.0,0.0,0.0,-1
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,-86.26141717000358,4.595992127220267e-178,9.674383428106995e-178,-1
FAOXC14C14OHm,0.0,1.0,1.0,0
FAOXC150m,-634.0966641419484,0.0,0.0,-1
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC160,-1.0,0.0,0.0,-1
FAOXC161802m,-271.0127444869203,1.4718043933278214e-288,3.435346560222611e-288,-1
FAOXC16180m,-470.6158686606087,0.0,0.0,-1
FAOXC161C141m,0.0,1.0,1.0,0
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,-1.0,9.548790253447579e-152,1.949907472727821e-151,-1
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,1.0,0.0,0.0,1
FAOXC163GC142m,1.0,3.7593196196863567e-168,7.815274567795618e-168,1
FAOXC163Gm,1.0,0.0,0.0,1
FAOXC164C143m,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC164GC163m,-1.0,0.0,0.0,-1
FAOXC164m,0.0,1.0,1.0,0
FAOXC165C164m,0.0,1.0,1.0,0
FAOXC16C14m,-232.21558588948855,0.0,0.0,-1
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC16DCr,0.0,1.0,1.0,0
FAOXC17C15m,-1.0,0.0,0.0,-1
FAOXC180,489.69238958790964,0.0,0.0,1
FAOXC182C162m,-1.0,0.0,0.0,-1
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183C163Gm,-1.0,0.0,0.0,-1
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC184C163m,-1.0,0.0,0.0,-1
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC184m,-1.0,0.0,0.0,-1
FAOXC185C164m,0.0,1.0,1.0,0
FAOXC185m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,526.5527369329518,0.0,0.0,1
FAOXC204C184m,-1.0,0.0,0.0,-1
FAOXC2051843m,356.83493970173015,0.0,0.0,1
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC225C204m,-1.0,0.0,0.0,-1
FAOXC225C226m,-1.0,0.0,0.0,-1
FAOXC225m,-1.0,0.0,0.0,-1
FAOXC226205m,-506.9488629872556,7.415141193693949e-123,1.4644994684850713e-122,-1
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,1.0,0.0,0.0,1
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXC22C20x,596.4592880688549,0.0,0.0,1
FAOXC240200x,126.23887253385294,1.235310535568746e-146,2.5047971674434683e-146,1
FAOXC241181x,392.36988729115507,4.6300573317739555e-85,8.866394823933879e-85,1
FAOXC2452256x,597.0491291566242,0.0,0.0,1
FAOXC246226x,-215.38971662366825,1.0773135889464804e-183,2.2760225770666995e-183,-1
FAOXC260240x,358.5316057824526,1.751302865e-315,4.177220027e-315,1
FAOXC80,-13.657676971825493,5.219160459076596e-105,1.0104916335512853e-104,-1
FAOXOHC16C16DCc,0.0,1.0,1.0,0
FAOXTC122m,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FAS120COA,-401.0549069377241,0.0,0.0,-1
FAS140COA,167.5298918496525,2.4766745952724037e-75,4.693688431378966e-75,1
FCLTc,-1.0,0.0,0.0,-1
FMNALKPle,131.15721630781533,1.0041715368586302e-134,2.0038690421173953e-134,1
FOLABCCte,398.1975010747119,5.536222708146139e-290,1.2944613536274412e-289,1
FRDPtcr,-1.0,0.0,0.0,-1
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
FVSitx,0.0,1.0,1.0,0
FVStep,0.0,1.0,1.0,0
G6PDH2c,187.4926906097401,4.2783873670301815e-250,9.60254981987676e-250,1
GA1tl,0.0,1.0,1.0,0
GBA2e,-1.0,0.0,0.0,-1
GCA3Sabc,-413.7599569647333,0.0,0.0,-1
GCA3St,-459.7436683227178,0.0,0.0,-1
GCDCA3Sabc,-639.2837278055295,0.0,0.0,-1
GCDCA3St,-221.01799197886004,3.362576897312772e-275,7.714597309657248e-275,-1
