reaction;reactions_up_MW;reactions_down_MW;reactions_up_KS;reactions_down_KS;p_ks;p_mw
EX_M00017;1;0;1;0;6.872966877085307e-32;2.846850451263977e-30
EX_M00019;0;1;0;1;1.6057383737447381e-27;2.8141113940126283e-26
EX_M00021;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_M00115;1;0;1;0;3.603782807821557e-19;1.2977057219036299e-14
EX_M00117;0;0;0;0;1.7706637128196957e-23;7.653606323965558e-16
EX_M00234;0;0;0;0;1.0893848005849611e-09;6.082466488574298e-12
EX_M00241;0;0;0;0;0.0005894146245189548;0.009404760346619445
EX_M00260;0;0;0;0;7.758116883431153e-23;5.4409965426590046e-24
EX_M00265;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_M00315;0;0;0;0;1.1532762340365825e-29;5.628367109211576e-18
EX_M00341;1;0;1;0;8.630462850215223e-25;1.5115544711676874e-14
EX_M00503;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_M00510;0;1;0;1;1.9403191952669e-42;1.0349695223658484e-33
EX_M01197;1;0;1;0;2.6105759018604317e-43;4.695199994052842e-34
EX_M01207;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_M01235;0;0;0;0;1.0893848005849611e-09;8.589654586804112e-08
EX_M01238;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_M01582;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_M01807;0;0;0;0;1.110055697534572e-05;9.020236080111759e-09
EX_M01820;0;1;0;1;1.013472359797789e-40;8.74107941086856e-33
EX_M02053;0;0;0;0;2.320691210837587e-16;1.9179626236209134e-17
EX_M02457;0;0;0;0;9.885096889256182e-08;3.214301987001463e-08
EX_M02613;0;0;0;0;1.735291568380347e-08;1.5879207217727368e-07
EX_M02745;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_M02956;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_M03045;0;0;0;0;2.2636236082461646e-05;3.4209005584491606e-07
EX_M03051;0;0;0;0;2.132298073645116e-30;8.327479654743292e-29
EX_M03153;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_aact;0;1;0;1;4.506334667547977e-45;1.260249518459203e-38
EX_adrn;0;0;0;0;2.7544261346776505e-13;1.8128639191394161e-12
EX_ahdt;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_arach;0;1;0;1;1.40748284887071e-41;2.092183543866379e-30
EX_arachd;0;1;0;1;3.410727570511121e-34;1.9315381093410512e-20
EX_atp;0;1;0;1;4.506334667547977e-45;1.260249518459203e-38
EX_clpnd;1;0;1;0;2.6105759018604317e-43;4.437189094037536e-34
EX_crm_hs;0;1;0;1;4.506334667547977e-45;1.260249518459203e-38
EX_crvnc;1;0;1;0;3.3365271292479117e-22;8.36468998464486e-08
EX_dcmp;1;0;1;0;4.506334667547977e-45;1.260249518459203e-38
EX_dcsptn1;1;0;1;0;4.506334667547977e-45;3.6391829212113e-34
EX_ddca;0;1;0;1;9.885096889256182e-08;0.04669560285888109
EX_dgmp;0;1;0;1;4.506334667547977e-45;1.260249518459203e-38
EX_dgtp;0;1;0;1;4.506334667547977e-45;1.260249518459203e-38
EX_dha;0;0;0;1;8.325150011016992e-13;0.0860667968335111
EX_dhap;0;0;0;0;5.329287632960421e-06;0.7184072264041175
EX_dlnlcg;0;0;0;0;1.861844633282221e-17;1.0707636039315643e-06
EX_doco13ac;0;1;0;1;4.506334667547977e-45;3.6391829212113e-34
EX_docosac;0;1;0;1;1.84502179591684e-25;2.2655450045611845e-10
EX;0;0;0;0;1.612686683560187e-33;0.0006964962991293771
EX;0;0;0;0;1.612686683560187e-33;0.0006964962991293771
