reaction;reactions_up_MW;reactions_down_MW;reactions_up_KS;reactions_down_KS;p_ks;p_mw
AMETt;0;1;0;1;0.0;0.0
AMY2e;1;0;1;0;0.0;0.0
ARACHDCOAtx;0;0;0;0;8.740705700982955e-246;1.6405202482752401e-198
ARACHDtr;1;0;1;0;0.0;0.0
ATVACIDMCTtu;0;0;0;0;1.0710992330942518e-54;2.1474778978945442e-64
ATVACIDtdu;0;1;0;1;0.0;0.0
BALAPAT1tc2;0;0;0;0;1.777027769026232e-152;1.1780938603032242e-39
BETBGTtc;0;1;0;1;0.0;0.0
BGAL1l;0;0;0;0;0.0;0.0
BILGLCURtr;1;0;1;0;0.0;0.0
BTNTe;0;0;0;0;0.0;2.4542832160073854e-293
BUP2;0;1;0;1;0.0;0.0
BUTt2r;0;1;0;1;0.0;0.0
C04483t2;0;1;0;1;0.0;0.0
C05767te;0;1;0;1;0.0;0.0
C05953t;1;0;1;0;0.0;1.7821568562247633e-275
C05953tm;1;0;1;0;0.0;0.0
C05957td;0;0;0;0;1.0659344236439521e-08;3.2595602376641113e-10
C06439t;0;1;0;1;0.0;0.0
C06439tn;1;0;1;0;0.0;0.0
C08261te;0;0;0;0;7.83333562755953e-305;1.2313393879038421e-242
C10OHc;0;0;0;0;4.486350382912318e-71;0.502859358982789
C12OHc;0;1;0;1;0.0;0.0
C141ACBP;0;1;0;1;3.2637794960394573e-285;3.742627034037288e-125
C141OHc;0;0;0;0;0.0;0.0
C142ACBP;1;0;1;0;0.0;0.0
C142OHc;0;0;0;0;1.3548707521534526e-78;7.024159894655133e-12
C14OHc;1;0;1;0;0.0;0.0
C161OHc;0;0;0;0;0.0;0.0
C162ACBP;0;0;0;0;0.0;0.0
C162OHc;0;0;0;0;0.0;0.0
C16OHc;0;1;0;1;0.0;0.0
C181CPT2rbc;0;1;0;1;0.0;1.5281163383262415e-308
C182OHc;1;0;1;0;0.0;0.0
C18OHc;0;0;0;0;3.8222296471127483e-41;8.419346380481908e-06
C226CRNt;1;0;1;0;0.0;0.0
C3DCtr;0;1;0;1;1.4433257237454105e-136;1.1338296726270952e-06
C3STDH1Pr;1;0;1;0;0.0;0.0
C3STDH1r;0;0;0;0;6.692714271535618e-107;1.5893530226949186e-115
C3STKR2r;0;1;0;1;0.0;0.0
C4STMO1r;0;1;0;1;0.0;0.0
C4STMO2Pr;0;0;0;0;1.3548057874584925e-62;1.1801309826851217e-61
C4STMO2r;1;0;1;0;1.9349789466237218e-225;2.8304327224309216e-87
CA2t;0;0;0;0;8.982365030994479e-31;7.467959307034187e-05
CALAtr;0;1;0;1;0.0;0.0
CATr;0;0;0;0;0.0;0.0
CBASPte;0;0;0;0;0.0;1.1239423066917022e-301
CE0955te;1;0;1;0;0.0;0.0
CE0955tr;1;0;1;0;0.0;0.0
CE1401te;1;0;1;0;0.0;0.0
CE1617te;0;0;0;0;4.4379750559310906e-170;1.3363156585900314e-157
CE1918te;1;0;1;0;0.0;0.0
CE2172t;0;1;0;1;0.0;0.0
CE2445t;0;1;0;1;0.0;0.0
CE2705t;0;1;0;1;0.0;0.0
CE4843HYDc;0;1;0;1;0.0;0.0
CE4843td;1;0;1;0;0.0;0.0
CE5304t;1;0;1;0;0.0;0.0
CE5643te;0;1;0;1;5.2615866139995436e-303;2.019119559903899e-165
CHOLPtr;0;1;0;1;0.0;0.0
CHSTEROLt2;0;0;0;0;6.558805386460521e-270;7.552404109381906e-245
CLCFTRtm;1;0;1;0;0.0;0.0
CORE5t;1;0;1;0;0.0;0.0
CORE7t;0;1;0;1;0.0;0.0
CORE8t;0;0;0;0;0.0;0.0
CRMte;1;0;1;0;0.0;0.0
CYST_Ltr;1;0;1;0;0.0;0.0
Coqe;0;0;0;0;6.003945819616862e-10;0.0007439449447853303
DAGKn_hs;0;1;0;1;0.0;0.0
DAGt;0;1;0;1;0.0;0.0
DCATDr;0;1;0;1;0.0;0.0
DCMPtm;1;0;1;0;1.2222895461231394e-257;2.5798809782972827e-163
DCMPtr;0;0;0;0;4.6125957191478014e-167;7.484347691129791e-70
DCTPtm;0;1;0;1;0.0;0.0
DEOXFVShc;0;1;0;1;0.0;0.0
DEOXFVSitx;1;0;1;0;0.0;0.0
DEOXFVStev;1;0;1;0;0.0;0.0
DESAT16_2;0;1;0;1;0.0;0.0
DESAT18_10;0;0;0;0;1.0836389739183066e-124;2.4167694039408916e-143
DESAT18_3;1;0;1;0;6.29269928694065e-219;3.237914535285884e-60
DESAT18_4;1;0;1;0;0.0;0.0
DESAT18_5;0;1;0;1;0.0;0.0
DESAT18_6;0;1;0;1;0.0;0.0
DESAT18_7;0;0;0;0;1.0659344236439521e-08;1.0971892566378842e-15
DESAT18_8;1;0;1;0;0.0;0.0
DESAT18_9;0;0;0;0;9.537182526009554e-109;7.278513735473977e-149
DESAT20_1;0;0;0;0;0.0;0.0
DESAT20_2;1;0;1;0;0.0;0.0
DGTPtm;1;0;1;0;9.485695676749597e-306;1.0388873438193672e-120
DHAPtr;1;0;1;0;0.0;0.0
DHBPTt;1;0;1;0;0.0;0.0
DHCR243r;0;0;0;0;0.0;1.3576843434376047e-250
DHCR71r;0;0;0;0;8.1382121547458515e-199;2.3244646579389636e-180
DHCR72r;0;0;0;0;0.0;0.0
DHFtm;0;0;0;0;1.5999805440781735e-191;3.199448155384988e-129
DLNLCGCRNt;0;1;0;1;0.0;0.0
DMATTx;0;1;0;1;0.0;0.0
DMHPTCRNt;0;1;0;1;0.0;0.0
DMNONCRNt;0;1;0;1;0.0;0.0
DOCOSACTDr;1;0;1;0;2.5006508580024325e-155;3.3032339315562076e-11
DOCOSDIACTD;0;1;0;1;0.0;0.0
DOLGLCP_Lter;0;0;0;0;0.0;0.0
DOLICHOL_Uter;0;1;0;1;0.0;0.0
DOPAOQCYS;0;1;0;1;0.0;0.0
DSMSTEROLte;0;0;1;0;1.0027279489258385e-119;0.1671671221693118
DSMSTEROLtr;1;0;1;0;0.0;0.0
DSREDUCr;1;0;1;0;0.0;0.0
DTMPKm;1;0;1;0;0.0;0.0
DTTPtm;0;0;0;0;4.255817351799413e-149;9.428168777218583e-84
EBP1r;1;0;1;0;0.0;0.0
EBP2r;1;0;1;0;0.0;0.0
EIC21114TRc;0;1;0;1;0.0;0.0
EIC21114TRte;1;0;1;0;0.0;0.0
ELAIDCRNtd;0;1;0;1;0.0;0.0
ELAIDCRNte;1;0;1;0;0.0;0.0
ETHAMPtr;1;0;1;0;0.0;0.0
EX_12HPET[e];1;0;1;0;0.0;0.0
EX_12ppd_R[e];0;0;0;0;6.669574840368788e-156;3.540779090356781e-120
EX_13_cis_retn[e];1;0;1;0;0.0;0.0
EX_15kprostgf2[e];0;0;0;0;0.0;0.0
EX_2h3mv[e];0;1;0;1;0.0;0.0
EX_2hiv[e];0;1;0;1;0.0;0.0
EX_2hyoxplac[e];1;0;1;0;0.0;0.0
EX_2m3hvac[e];0;1;0;1;0.0;0.0
EX_2oxoadp[e];0;0;0;0;0.0;0.0
EX_34hpp[e];1;0;1;0;0.0;0.0
EX_3ddcrn[e];0;0;0;0;5.866688557579163e-48;2.339767181837038e-70
EX_3deccrn[e];0;1;0;1;0.0;0.0
EX_3hdececrn[e];0;1;0;1;0.0;0.0
EX_3hexdcrn[e];0;1;0;1;0.0;0.0
EX_3hpppn[e];0;1;0;1;0.0;0.0
EX_3hpppnohgluc[e];0;1;0;1;0.0;0.0
EX_3hpvs[e];0;1;0;1;0.0;0.0
EX_3hpvstet[e];1;0;1;0;0.0;0.0
EX_3mhis[e];0;0;0;0;0.0;0.0
EX_3mob[e];1;0;1;0;0.0;6.809122278707648e-238
EX_3mop[e];0;0;0;0;1.7641302361696835e-277;2.9925076431273023e-235
EX_3mtp[e];0;1;0;1;0.0;0.0
EX_3octdec2crn[e];1;0;1;0;0.0;0.0
EX_3octdeccrn[e];1;0;1;0;0.0;0.0
EX_3pg[e];1;0;1;0;0.0;0.0
EX_3tdcrn[e];1;0;1;0;0.0;0.0
EX_3tetd7ecoacrn[e];0;0;0;0;0.0;2.4793267166608034e-266
EX_3thexddcoacrn[e];1;0;1;0;0.0;0.0
EX_3ttetddcoacrn[e];1;0;1;0;0.0;0.0
EX_3uib[e];0;1;0;1;0.0;0.0
EX_4aabutn[e];1;0;1;0;0.0;0.0
EX_4hpro[e];0;0;0;0;7.37853268430456e-26;1.8863404014207054e-05
EX_5HPET[e];1;0;1;0;0.0;0.0
EX_5cysdopa[e];1;0;1;0;0.0;0.0
EX_5hoxindoa[e];1;0;1;0;0.0;0.0
EX_5mta[e];0;1;0;1;0.0;0.0
EX_5ohhexa[e];0;1;0;1;0.0;0.0
EX_5oxpro[e];0;0;0;0;0.0;0.0
EX_7dhchsterol[e];1;0;1;0;0.0;0.0
EX_7ohocata[e];0;1;0;1;0.0;0.0
EX_C04849[e];0;1;0;1;0.0;0.0
EX_C05767[e];0;1;0;1;0.0;0.0
EX_C05957[e];1;0;1;0;0.0;1.915891586589782e-276
EX_C08261[e];0;1;0;1;0.0;5.422297256394872e-258
EX_CE0074[e];1;0;1;0;0.0;0.0
EX_CE0955[e];0;0;0;0;9.797e-321;1.0161270211603594e-286
EX_CE1401[e];0;1;0;1;0.0;0.0
EX_CE1617[e];0;1;0;1;0.0;0.0
EX_CE1918[e];0;1;0;1;0.0;0.0
EX_CE2172[e];0;0;0;0;2.966028468778881e-223;3.5340941056986515e-184
EX_CE2445[e];0;1;0;1;0.0;0.0
EX_CE2510[e];0;1;0;1;0.0;0.0
EX_CE2705[e];0;1;0;1;0.0;0.0
EX_CE2915[e];1;0;1;0;0.0;0.0
EX_CE2916[e];0;1;0;1;0.0;0.0
EX_CE2917[e];0;1;0;1;0.0;0.0
EX_CE4722[e];0;0;0;0;0.0;0.0
EX_CE4723[e];1;0;1;0;0.0;0.0
EX_CE4724[e];0;0;0;0;9.485695676749597e-306;4.834390937014358e-272
EX_CE4843[e];0;1;0;1;0.0;0.0
EX_CE5304[e];0;1;0;1;0.0;0.0
EX_CE5643[e];0;1;0;1;0.0;0.0
EX_CE5867[e];0;1;0;1;0.0;0.0
EX_CE5868[e];1;0;1;0;0.0;0.0
EX_CE5869[e];0;1;0;1;0.0;0.0
EX_HC00007[e];0;1;0;1;0.0;0.0
EX_HC00008[e];0;1;0;1;0.0;0.0
EX_HC00900[e];0;1;0;1;0.0;0.0
EX_HC01446[e];1;0;1;0;0.0;0.0
EX_HC01609[e];0;0;0;0;6.957658968395521e-133;5.639031879598778e-63
EX_HC01610[e];0;0;0;0;0.0;0.0
EX_HC02020[e];0;1;0;1;0.0;0.0
EX_HC02160[e];1;0;1;0;0.0;0.0
EX_HC02203[e];0;1;0;1;0.0;0.0
EX_HC02213[e];0;1;0;1;0.0;0.0
EX_L2aadp[e];0;1;0;1;0.0;0.0
EX_Lcyst[e];1;0;1;0;0.0;0.0
EX_Lhcystin[e];0;0;0;0;3.5770556496062105e-88;1.2987652924529947e-114
EX_M00003[e];0;0;0;0;4.6662611068756356e-77;5.076025033000155e-23
EX_M00008[e];0;0;0;0;7.889444129301364e-90;1.966849431773675e-38
EX_M00010[e];0;1;0;1;0.0;0.0
EX_M00017[e];0;0;0;0;3.003472116054823e-213;3.3429367353754096e-239
EX_M00019[e];0;0;0;0;1.0851388180818041e-41;1.5874376707671363e-23
EX_M00021[e];0;0;0;0;8.150709856291747e-28;2.406980169969116e-07
EX_M00115[e];1;0;1;0;0.0;0.0
EX_M00117[e];0;0;0;0;2.46090417826005e-16;1.5439355522700295e-07
EX_M00260[e];0;1;0;1;0.0;0.0
EX_M00265[e];0;1;0;1;0.0;0.0
EX_M00315[e];1;0;1;0;0.0;0.0
EX_M00341[e];0;0;0;0;1.0178135561929545e-26;1.874872832247499e-34
EX_M01197[e];0;0;0;0;9.899092458598504e-39;3.408194285298808e-44
EX_M01207[e];0;0;0;0;3.0498480122071155e-31;4.540870789892318e-22
EX_M01235[e];1;0;1;0;0.0;0.0
EX_M01238[e];1;0;1;0;0.0;0.0
EX_M01582[e];1;0;1;0;0.0;0.0
EX_M01807[e];0;0;0;0;0.0;0.0
EX_M01819[e];0;1;0;1;0.0;0.0
EX_M01820[e];0;0;0;0;1.914071623118737e-113;1.3449060371544864e-131
EX_M02053[e];0;0;0;0;0.0;0.0
EX_M02457[e];0;0;0;0;8.982365030994479e-31;9.005633921988378e-13
EX_M02613[e];0;1;0;1;0.0;0.0
EX_M02745[e];0;0;0;0;1.8055923895043047e-67;3.8651424417476586e-60
EX_M03045[e];0;0;0;0;1.8055923895043047e-67;3.8651424417476586e-60
EX_M03051[e];0;0;0;0;6.609415170187928e-172;5.457560581713223e-182
EX_M03153[e];0;0;0;0;1.2872791670905967e-29;0.006458292346652694
EX_abt_D[e];0;1;0;1;0.0;0.0
EX_acgal[e];0;1;0;1;0.0;0.0
EX_acgly[e];0;1;0;1;0.0;0.0
EX_acleu_L[e];0;0;0;0;6.976833147808039e-52;6.51557441404706e-05
EX_aclys[e];0;0;0;0;4.255817351799413e-149;4.561158057265943e-165
EX_acnam[e];0;1;0;1;0.0;0.0
EX_adpoh[e];0;0;0;0;0.0;0.0
EX_adrn[e];0;0;0;0;0.0;6.2238294943968146e-307
EX_ahcys[e];0;0;0;0;0.0;5.489276426299522e-284
EX_aica;0;1;0;1;0.0;0.0
EX_am1alcs[e];0;1;0;1;0.0;0.0
EX_am1csa[e];0;1;0;1;0.0;0.0
EX_amet[e];0;1;0;1;0.0;0.0
EX_ametam[e];0;0;0;0;0.0;2.071016972513781e-293
EX_arach[e];1;0;1;0;7.033113e-318;7.060139887229708e-268
EX_arachd[e];0;1;0;1;0.0;8.294792543963966e-293
EX_atp[e];0;1;0;1;0.0;0.0
EX_c3dc[e];1;0;1;0;0.0;0.0
EX_cbasp[e];0;0;0;0;0.0;0.0
EX_cholp[e];0;0;0;0;1.1567851626862707e-167;9.114615485443346e-157
EX_clpnd[e];0;0;0;0;2.752099378767235e-26;2.9261314992356066e-10
EX_crm_hs[e];1;0;1;0;0.0;0.0
EX_crvnc[e];1;0;1;0;0.0;0.0
EX_ctp[e];0;1;0;1;0.0;0.0
EX_cyst_L[e];0;0;0;0;2.4759741047836807e-55;4.213015647052974e-50
EX_dag_hs[e];1;0;1;0;0.0;0.0
EX_dchac[e];0;1;0;1;0.0;0.0
EX_dcmp[e];1;0;1;0;0.0;0.0
EX_dcsptn1[e];0;1;0;1;0.0;0.0
EX_ddca[e];1;0;1;0;0.0;0.0
EX_deoxfvs[e];0;1;0;1;0.0;0.0
EX_dhap[e];0;0;0;0;6.43880831435734e-58;1.6833386129569767e-33
EX_dhbpt[e];0;1;0;1;1.5e-323;9.459608377208176e-232
EX_dlnlcg[e];1;0;1;0;0.0;0.0
EX_doco13ac[e];0;0;0;0;0.0;0.0
EX_docosac[e];0;0;0;0;4.659057326357494e-20;2.337869289564967e-28
EX_docosdiac[e];0;1;0;1;0.0;0.0
EX_dsmsterol[e];0;1;0;1;0.0;0.0
EX_eic21114t;0;1;0;1;0.0;0.0
EX_eicostet[e];0;0;0;0;3.5770556496062105e-88;3.592222010960887e-29
EX_elaid[e];0;0;0;0;9.159603028982991e-146;3.0212061194203993e-120
EX_ethamp[e];0;0;0;0;0.0;2.5306616958765664e-283
EX_fad[e];0;0;0;0;8.8215e-320;2.6693704510162393e-229
EX_fald[e];1;0;1;0;0.0;0.0
EX_fdp[e];1;0;1;0;0.0;0.0
EX_fmn[e];1;0;1;0;0.0;0.0
EX_fum[e];0;1;0;1;0.0;0.0
EX_fvs[e];0;0;0;0;5.2165019740325965e-245;3.639002904818278e-154
EX_g3pc[e];0;1;0;1;0.0;0.0
EX_galt[e];1;0;1;0;0.0;4.1864466114792116e-285
EX_glcn[e];0;1;0;1;0.0;0.0
EX_glcu;0;1;0;1;0.0;0.0
EX_gluside_hs[e];0;1;0;1;0.0;0.0
EX_glx[e];1;0;1;0;0.0;0.0
EX_glyald[e];0;1;0;1;0.0;0.0
EX_glyc2p[e];1;0;1;0;0.0;0.0
EX_glyc3p[e];1;0;1;0;0.0;0.0
EX_glyc_S[e];1;0;1;0;0.0;0.0
EX_glyclt[e];1;0;1;0;0.0;0.0
EX_glygn2[e];1;0;1;0;0.0;0.0
EX_glygn4[e];1;0;1;0;0.0;0.0
EX_gm1_hs[e];1;0;1;0;0.0;0.0
EX_gum[e];0;1;0;1;0.0;0.0
EX_gumtchol[e];0;1;0;1;0.0;0.0
EX_h2co3[e];1;0;1;0;0.0;0.0
EX_hcys_L[e];1;0;1;0;0.0;0.0
EX_hdca[e];0;1;0;1;0.0;0.0
EX_hdcea[e];1;0;1;0;0.0;0.0
EX_hdd2crn[e];0;1;0;1;0.0;0.0
EX_hexc[e];1;0;1;0;0.0;0.0
EX_hexdiac[e];0;1;0;1;0.0;0.0
EX_hmc;0;0;0;0;8.33341248079426e-222;6.66162981982434e-178
EX_hpdca[e];1;0;1;0;5.30643611455396e-294;1.3320729563314988e-217
EX_hxa[e];1;0;1;0;0.0;0.0
EX_icit[e];0;0;0;0;1.7763282481106882e-197;1.5387707245060832e-218
EX_ind3ac[e];0;1;0;1;0.0;0.0
EX_leuktrB4wcooh[e];0;1;0;1;0.0;0.0
EX_leuktrB4woh[e];0;1;0;1;0.0;0.0
EX_leuleu[e];0;1;0;1;1.7810930053377584e-298;4.1932876296532825e-264
EX_lgnc[e];0;1;0;1;0.0;0.0
EX_lneldc[e];0;1;0;1;0.0;0.0
EX_lneldccrn[e];1;0;1;0;0.0;3.658770425475159e-279
EX_lnlccrn[e];1;0;1;0;0.0;1.8892636283984174e-292
EX_lnlncg[e];0;1;0;1;0.0;0.0
EX_lpchol_hs[e];0;1;0;1;0.0;1.7003128593978006e-305
EX_lthstrl[e];1;0;1;0;0.0;1.882880315871185e-285
EX_mag_hs[e];0;0;0;0;2.970588027277973e-273;8.003085791638244e-260
EX_mal_L[e];0;0;0;0;1.345279654376823e-175;1.9933305869281144e-182
EX_mev_R[e];1;0;1;0;0.0;0.0
EX_mi1p_D[e];0;1;0;1;0.0;0.0
EX_nadh[e];0;1;0;1;0.0;0.0
EX_nfdlac[e];0;1;0;1;0.0;0.0
EX_nfdnpy[e];1;0;1;0;0.0;0.0
EX_nfdoh[e];1;0;1;0;0.0;0.0
EX_nh4[e];0;1;0;1;0.0;0.0
EX_nicrnt[e];0;1;0;1;0.0;0.0
EX_nrvnc[e];0;1;0;1;0.0;8.981283811525867e-258
EX_oaa[e];0;0;0;0;6.195518989397164e-29;0.0006703586516045016
EX_ocdca[e];0;1;0;1;0.0;0.0
EX_ocdcea[e];0;1;0;1;0.0;0.0
EX_odecrn[e];0;1;0;1;0.0;0.0
EX_pail_hs[e];0;0;0;0;9.003227204069235e-266;5.628199634178063e-194
EX_pcollg5hlys[e];1;0;1;0;0.0;0.0
EX_pe_hs[e];0;1;0;1;0.0;0.0
EX_pect[e];1;0;1;0;0.0;0.0
EX_pectingchol[e];0;0;0;0;0.0;0.0
EX_pep[e];0;1;0;1;0.0;0.0
EX_pglyc_hs[e];1;0;1;0;0.0;0.0
EX_phlac[e];0;0;0;0;0.0;0.0
EX_phpy;1;0;1;0;0.0;0.0
EX_ppbng[e];0;0;0;0;1.0176625873043398e-81;4.669104397328343e-85
EX_ppi[e];0;1;0;1;0.0;0.0
EX_profvs[e];0;0;0;0;0.0;7.550630848023242e-178
EX_prpp[e];0;1;0;1;0.0;0.0
EX_ptdca[e];0;1;0;1;0.0;0.0
EX_q10[e];1;0;1;0;0.0;0.0
EX_q10h2[e];0;0;0;0;5.2165019740325965e-245;6.355641470025551e-111
EX_retinal[e];1;0;1;0;0.0;0.0
EX_sebacid[e];0;1;0;1;0.0;0.0
EX_sfcys[e];0;0;0;0;0.0;0.0
EX_sphgn[e];0;1;0;1;0.0;0.0
EX_sphings[e];0;1;0;1;0.0;0.0
EX_sphmyln_hs[e];0;0;0;0;0.0;0.0
EX_stcrn[e];0;1;0;1;0.0;0.0
EX_strdnc[e];1;0;1;0;0.0;0.0
EX_sucsal[e];1;0;1;0;0.0;0.0
EX_tethex3[e];0;0;0;0;5.8067142142275435e-06;0.25560903555820413
EX_tetpent3[e];0;0;0;0;1.6157500135449658e-42;0.1681943527357309
EX_tetpent6[e];0;0;0;0;2.3339756330761932e-17;3.115194005610068e-12
EX_tettet6[e];0;0;0;0;0.0;0.0
EX_tmlys[e];0;0;0;0;1.8391786348325613e-177;1.6117955965513943e-185
EX_tmndnc[e];0;1;0;1;0.0;0.0
EX_trypta[e];0;1;0;1;0.0;0.0
EX_ttdca[e];0;1;0;1;0.0;0.0
EX_ttdcea[e];0;0;0;0;1.0484319088965609e-65;1.0558183761916177e-58
EX_ttdcrn[e];0;0;0;0;2.308269278581964e-132;0.0005449913726555668
EX_udpglcu;0;0;0;0;0.0;0.0
EX_vacc[e];0;0;0;0;1.8355181715850575e-243;5.030787893151067e-89
EX_xan[e];0;0;0;0;0.0;0.0
EX_xmp[e];0;1;0;1;0.0;0.0
EX_xolest181_hs[e];1;0;1;0;0.0;0.0
EX_xolest182_hs[e];0;1;0;1;0.0;0.0
EX_xolest183_hs[e];1;0;1;0;0.0;0.0
EX_xolest204_hs[e];0;1;0;1;1.4939944339216603e-203;2.0713109208375934e-38
EX_xolest205_hs[e];0;1;0;1;0.0;2.63517561708886e-309
EX_xolest226_hs[e];1;0;1;0;0.0;0.0
EX_xolest2_hs[e];1;0;1;0;0.0;0.0
EX_xylu_D[e];1;0;1;0;0.0;0.0
EX_xylu_L[e];0;0;0;0;0.0;0.0
F1Ate;0;0;0;0;3.1240760811794676e-60;0.25113444359411335
F1Ate2;1;0;1;0;0.0;0.0
FACOAL1813;0;0;0;0;4.4883226583398536e-43;1.3153736335626679e-52
FAEL183;0;0;0;0;4.469474976237767e-30;1.2546923503274322e-37
FAEL184;0;0;0;0;5.068118386581019e-05;5.3773811236989234e-05
FAEL204;0;1;0;1;0.0;0.0
FAEL205;1;0;1;0;0.0;0.0
FAOXC102C101m;0;1;0;1;0.0;4.544255625207832e-151
FAOXC10C10OHm;0;1;0;1;0.0;0.0
FAOXC121C101m;0;1;0;1;0.0;0.0
FAOXC122C101m;0;0;0;0;1.28646042403379e-104;7.632742097442755e-73
