reaction;reactions_up_MW;reactions_down_MW;reactions_up_KS;reactions_down_KS;p_ks;p_mw
4BHGLZitr;1;0;1;0;0.0;0.0
4BHGLZtev;0;0;0;0;7.410140759276745e-190;1.7037994991373248e-224
4GLU56DIHDINDt;0;1;0;1;0.0;0.0
4HATVACIDtep;0;0;0;0;9.024733434880127e-183;2.8931948660460373e-140
4HATVLAChc;0;0;0;0;2.3965286263619614e-83;1.9060221999247957e-92
4HATVLACtep;1;0;1;0;0.0;0.0
4HBZCOAFm;0;0;0;0;3.105190677507495e-78;3.1944224433578484e-90
4HBZFm;0;0;0;0;3.5343904269387715e-148;7.632325029340058e-148
4HBZte;0;0;0;0;0.0;1.3344903906343744e-200
4HPRO_LTte;1;0;1;0;0.0;0.0
4OHBUTm;1;0;1;0;0.0;3.708659656203471e-175
4OHBUTtce;1;0;1;0;0.0;0.0
4OHBUTtmc;0;1;0;1;0.0;0.0
4TMEABUTNt1;0;1;0;1;1.443478485521728e-218;1.4552667534460032e-46
4TMEABUTNt2;0;0;0;0;7.966347475922769e-09;0.13253624824758822
56DTHMt;1;0;1;0;0.0;0.0
56DTHMtd;1;0;1;0;0.0;1.3359223017817921e-267
56DURAt;1;0;1;0;0.0;0.0
56DURAtd;1;0;1;0;1.0778242795250419e-156;7.390130452797035e-19
5AOPt;1;0;1;0;0.0;0.0
5AOPt2;0;1;0;1;0.0;0.0
5CYSDOPAt;0;1;0;1;0.0;0.0
5HPETATP;0;1;0;1;0.0;0.0
5HPETtd;1;0;1;0;0.0;0.0
5OHHEXAc;0;0;0;0;0.0;0.0
5OHHEXAte;0;0;0;0;0.0;0.0
5OXPROt;0;1;0;1;0.0;0.0
6AHGLZABCt;0;0;0;0;9.327875274385487e-67;8.953942168400523e-60
6AHGLZhr;0;0;0;0;1.7158055862862168e-48;1.7022621605747248e-51
6AHGLZitr;0;1;0;1;0.0;0.0
6AHGLZtev;0;1;0;1;0.0;0.0
6BHGLZABCt;0;0;0;0;2.9280458088370707e-187;6.476702802821202e-191
6BHGLZGLCABCt;0;1;0;1;0.0;0.0
6BHGLZGLChr;0;1;0;1;0.0;0.0
6BHGLZGLCitr;1;0;1;0;0.0;0.0
6BHGLZGLCtev;0;0;0;0;0.0;4.422507004774234e-309
6BHGLZitr;0;1;0;1;0.0;0.0
6BHGLZtev;1;0;1;0;0.0;0.0
6EPVShc;1;0;1;0;0.0;0.0
6EPVStep;0;1;0;1;0.0;0.0
7AHGLZABCt;0;1;0;1;3.421200651193632e-203;1.5046236529447668e-53
7AHGLZhr;0;0;0;0;2.4263170891936306e-288;8.201455037810376e-193
7AHGLZitr;0;1;0;1;0.0;0.0
7AHGLZtev;1;0;1;0;0.0;0.0
7BHGLZABCt;1;0;1;0;0.0;0.0
7BHGLZGLCABCt;1;0;1;0;0.0;0.0
7BHGLZGLChr;0;1;0;1;0.0;0.0
7BHGLZGLCitr;0;0;0;0;0.0;0.0
7BHGLZGLCtev;0;1;0;1;0.0;0.0
7BHGLZitr;0;1;0;1;0.0;0.0
7BHGLZtev;1;0;1;0;0.0;0.0
7DHCHSTEROLt;0;1;0;1;0.0;0.0
7DHCHSTEROLtd;1;0;1;0;0.0;0.0
7DHCHSTEROLtr;0;0;0;0;0.0;0.0
7OHOCTAc;1;0;1;0;0.0;3.6505699686071104e-142
7OHOCTAte;1;0;1;0;0.0;0.0
ABTD1;0;0;0;0;0.0;8.316606003673233e-192
ABT_Dt;0;0;0;0;3.7589488273152825e-82;2.639630365765492e-10
ABT_Dt2;0;1;0;1;0.0;1.7225492485643955e-289
ACGALtr;0;0;0;0;1.0100817735185178e-220;3.5406750743698044e-197
ACGLYtc;1;0;1;0;0.0;0.0
ACGLYte;1;0;1;0;0.0;0.0
ACILEm;0;0;0;0;1.5889335004617614e-132;5.630860369152678e-81
ACILEte;0;0;0;0;0.0;0.0
ACILEtm;0;0;0;0;0.0;0.0
ACLEUm;0;0;0;0;0.0;4.924295240821712e-263
ACLEUte;0;0;0;0;8.900408075889782e-34;0.8223508516500717
ACLEUtm;0;0;0;0;1.6320902568580395e-40;6.369126274062839e-13
ACLYSHYc;0;0;0;0;0.0;0.0
ACLYSt;1;0;1;0;0.0;0.0
ACMPGLUTTRsc;0;0;0;0;1.0251335927234748e-268;1.2450783065478396e-194
ACMPGLUTdt;0;1;0;1;0.0;0.0
ACMPGLUTitr;0;1;0;1;0.0;0.0
ACMPdt;0;1;0;1;0.0;0.0
ACMPitr;1;0;1;0;0.0;0.0
ACNAMt2;1;0;1;0;0.0;0.0
ACNAMtr;0;0;0;0;0.0;0.0
ACRNtr;1;0;1;0;0.0;0.0
ACTHRtc;1;0;1;0;0.0;0.0
ACTHRte;0;0;0;0;1.926390114036301e-116;3.0724062903114393e-150
ACTYRm;0;0;0;0;1.3630928473882152e-286;3.974252847943553e-267
ACTYRtc;0;1;0;1;0.0;0.0
ACTYRte;0;0;0;0;0.0;1.436147351925054e-287
ACt2m;0;1;0;1;0.0;0.0
ADNK3;0;1;0;1;0.0;0.0
ADNK4;0;0;0;0;3.16802996423689e-88;6.664095547307793e-92
ADPOHc;0;1;0;1;0.0;0.0
ADPOHt;0;1;0;1;0.0;0.0
ADRNCOAtx;0;1;0;1;0.0;2.833571545947127e-273
AHANDROSTANtr;0;1;0;1;0.0;0.0
AHCYSte;0;0;0;0;0.0;0.0
ALDD21;0;1;0;1;0.0;0.0
ALLTNt;1;0;1;0;0.0;0.0
AM19CShr;0;0;0;0;0.0;0.0
AM19CSitr;1;0;1;0;0.0;0.0
AM19CSteb;1;0;1;0;0.0;0.0
AM1A4NCShc;0;1;0;1;0.0;0.0
AM1A4NCSteb;0;1;0;1;0.0;0.0
AM1ACCShr;1;0;1;0;0.0;0.0
AM1ACCSitr;0;0;0;0;0.0;0.0
AM1ACCStev;0;0;0;0;0.0;0.0
AM1ACShr;1;0;1;0;0.0;0.0
AM1ACSitr;0;1;0;1;0.0;0.0
AM1ACSteb;0;1;0;1;0.0;0.0
AM1ACStep;0;0;0;0;0.0;0.0
AM1ALCShr;1;0;1;0;0.0;0.0
AM1ALCSitr;0;1;0;1;4.771658597273484e-133;2.399048432880281e-09
AM1ALCSteb;0;1;0;1;0.0;0.0
AM1ALCStep;1;0;1;0;0.0;0.0
AM1C4N9CShc;1;0;1;0;0.0;0.0
AM1C4N9CSteb;0;0;0;0;0.0;3.674736279356368e-220
AM1C9CShr;0;0;0;0;0.0;0.0
AM1C9CSitr;0;0;0;0;6.54612091757226e-51;2.338978808973261e-07
AM1C9CSteb;1;0;1;0;2.0726995267650962e-265;1.8721580991183126e-109
AM1C9CStev;0;0;0;0;3.1536254082365956e-236;3.0199895398366506e-159
AM1CCShr;0;0;0;0;0.0;0.0
AM1CCSitr;0;1;0;1;0.0;0.0
AM1CCSteb;0;0;0;0;0.0;1.88238315960957e-288
AM1CCStev;0;1;0;1;0.0;0.0
AM1CGLChr;0;0;0;0;2.4091770960536013e-17;0.6912312205928932
AM1CGLCitr;0;0;0;0;1.4777316942862905e-61;6.080203580976399e-72
AM1CGLCteb;0;0;0;0;1.0778242795250419e-156;6.842125793726428e-73
AM1CSAtep;0;0;0;0;7.983950373264965e-301;1.140991821458868e-255
AM4N9CShc;0;0;0;0;9.079032308887322e-161;6.76104230659893e-136
AM4N9CShr;1;0;1;0;0.0;0.0
AM4N9CSitr;0;0;0;0;6.191282136100689e-76;9.291548099567456e-89
AM4N9CStev;0;0;0;0;2.0726995267650962e-265;8.715102328333074e-244
AM4NC9CSteb;0;1;0;1;0.0;0.0
AM4NCShr;0;0;0;0;3.600547612033818e-17;0.3516981151848531
AM4NCSitr;0;0;0;0;1.0174417825962223e-234;4.495893369284779e-227
AM4NCSteb;1;0;1;0;0.0;0.0
AM4NCStep;1;0;1;0;0.0;0.0
AM9CSAitr;1;0;1;0;0.0;0.0
AM9CSAteb;0;0;0;0;1.9256418433369964e-24;5.0963478069634365e-21
AM9CSAtep;0;1;0;1;0.0;0.0
AMETAMte;0;1;0;1;0.0;0.0
AMETt;0;0;0;0;5.9105436927114677e-64;6.1215880870323845e-89
AMY2e;0;0;0;0;5.05525826985284e-54;1.060056243940966e-60
APRGSTRNABCt;0;0;0;0;3.9005550532557095e-193;2.644741693302579e-186
ARACHDCOAtx;0;0;0;0;0.0;3.879496534671089e-270
ARACHDtr;0;1;0;1;0.0;1.0133594070588117e-308
ARACHFATPc;0;0;0;0;1.6389974966368747e-202;1.0637878031102413e-160
ARGSUCte;0;1;0;1;0.0;9.040953331659002e-308
ASPMETASPr;0;0;0;0;1.6389974966368747e-202;1.0637878031102413e-160
ASPMETASPt;1;0;1;0;0.0;0.0
ATPtg;0;0;0;0;0.0;4.2821988609193136e-299
ATVACIDMCTtu;1;0;1;0;0.0;0.0
ATVACIDtdu;1;0;1;0;0.0;1.5518850823239947e-303
ATVLAChc;0;0;0;0;1.7871823064027887e-15;2.100760107688774e-22
ATVLACtdhc;0;0;0;0;1.2710856276824732e-134;9.139363826619541e-12
Am19CStev;0;1;0;1;0.0;0.0
Am1CSAteb;1;0;1;0;0.0;0.0
BALABETAtc2;0;0;0;0;0.0;7.078279568353108e-302
BALAPAT1tc2;1;0;1;0;0.0;0.0
BCRNe;1;0;1;0;0.0;0.0
BGAL1e;0;1;0;1;0.0;0.0
BGLUGCHe;0;1;0;1;0.0;0.0
BGLUTCHLe;0;0;0;0;1.0961878759288206e-93;0.0006231656993229206
BGLUTDECHOe;0;1;0;1;0.0;0.0
BGLYFm;1;0;1;0;0.0;0.0
BGLYte;0;0;0;0;2.147093041881176e-154;1.5943838795153862e-137
BGLYtm;0;1;0;1;0.0;0.0
BILDGLCURtr;0;1;0;1;0.0;0.0
BILGLCURtr;0;1;0;1;0.0;0.0
BILIVERDt;0;1;0;1;0.0;0.0
BTNTe;0;1;0;1;0.0;0.0
BUTt2r;1;0;1;0;0.0;0.0
BZCOAFm;0;1;0;1;0.0;0.0
BZt;1;0;1;0;0.0;0.0
BZtm;0;1;0;1;0.0;0.0
BZtr;0;0;0;0;5.290641522140613e-174;1.7368240264726773e-94
C04483t2;0;0;0;0;9.125921163319265e-53;3.030603428645821e-05
C04717ATP;0;0;0;0;1.6782090448247453e-181;2.176203477952393e-151
C04717td;0;0;0;0;0.0;0.0
C04805ATP;0;1;0;1;0.0;2.044948733232557e-309
C04805td;0;1;0;1;0.0;0.0
C05463t2;0;1;0;1;0.0;0.0
C05767te;0;0;0;0;1.48034450780777e-72;1.8691558320555382e-91
C05953t;1;0;1;0;0.0;0.0
C05953tm;1;0;1;0;0.0;0.0
C05957t;0;1;0;1;0.0;0.0
C05957td;0;1;0;1;0.0;0.0
C06439t;0;1;0;1;0.0;0.0
C06439tn;0;1;0;1;0.0;0.0
C08261te;0;1;0;1;0.0;0.0
C10164te;0;1;0;1;0.0;0.0
C101CRNe;0;1;0;1;0.0;0.0
C101CRNtr;0;1;0;1;0.0;0.0
C10CRNe;0;1;0;1;0.0;0.0
C10CRNtr;1;0;1;0;0.0;0.0
C10DCe;1;0;1;0;0.0;0.0
C10DCtr;0;1;0;1;0.0;0.0
C120CPT1;1;0;1;0;0.0;0.0
C12DCe;0;0;0;0;5.059044012005096e-35;1.2192887226942971e-26
C12DCtr;1;0;1;0;0.0;0.0
C141OHe;0;1;0;1;0.0;0.0
C142OHe;0;0;0;0;1.2228902795997416e-88;2.7116251657034854e-127
C14768ATP;0;0;0;0;2.0667112445067447e-117;1.5099713970437782e-68
C14768td;0;1;0;1;0.0;0.0
C14769td1;1;0;1;0;0.0;0.0
C14769td2;0;0;0;0;1.3094765252770232e-63;5.030940111553497e-63
C14770ATP;0;1;0;1;0.0;0.0
C14770UPKt;1;0;1;0;0.0;0.0
C14771ATP;1;0;1;0;0.0;1.6069415007706295e-293
C14771UPKt;1;0;1;0;0.0;0.0
C14825ATP;0;1;0;1;0.0;0.0
C14825td;1;0;1;0;1.4224226233202183e-141;2.5199397397178038e-05
C14826ATP;0;1;0;1;0.0;0.0
C14826td;0;1;0;1;0.0;0.0
C162OHe;0;0;0;0;0.0;0.0
C16DCe;0;0;0;0;1.861603670525579e-09;0.10675435988852368
C16DCtr;0;0;0;0;2.8509510097408165e-137;1.6594589247986788e-20
C181CPT2rbc;0;0;0;0;0.0;1.3031924660783104e-215
C3DCe;0;0;0;0;1.3094765252770232e-63;0.3986779145802417
C3DCtr;0;1;0;1;2.0726995267650962e-265;4.483795522978216e-81
C4CRNe;1;0;1;0;0.0;0.0
C4CRNtr;1;0;1;0;0.0;0.0
C4DCe;0;0;0;0;0.0;0.0
C4DCtr;1;0;1;0;0.0;0.0
C51CRNtr;0;0;0;0;0.0;3.3732161254924884e-188
C5DCe;0;0;0;0;0.0;0.0
C5DCtr;0;0;0;0;0.0;1.306462539170857e-309
C6CRNe;0;1;0;1;0.0;0.0
C6CRNtr;0;1;0;1;0.0;0.0
C6DCe;0;0;0;0;0.0;1.1960607136487958e-305
C6DCtr;0;1;0;1;0.0;0.0
C81CRNe;0;1;0;1;0.0;0.0
C81CRNtr;0;0;0;0;0.0;0.0
C8CRNe;0;1;0;1;0.0;0.0
C8CRNtr;1;0;1;0;0.0;0.0
C8DCe;1;0;1;0;0.0;0.0
C8DCtr;0;0;0;0;0.0;0.0
CA2t;0;0;0;0;2.4762246279286248e-99;3.264466138977338e-40
CALAtr;0;1;0;1;0.0;0.0
CAPROICc;0;0;0;0;0.0;0.0
CATr;1;0;1;0;0.0;0.0
CBASPte;0;1;0;1;0.0;0.0
CE0955te;0;1;0;1;0.0;0.0
CE0955tr;1;0;1;0;0.0;0.0
CE1243ATP;1;0;1;0;0.0;0.0
CE1243UPKt;1;0;1;0;0.0;0.0
CE1261t;0;1;0;1;0.0;0.0
CE1297t;0;1;0;1;0.0;0.0
CE1297td;0;0;0;0;1.6489703610175855e-190;2.560228012350223e-42
CE1401te;0;0;0;0;5.61462273587906e-231;2.0883179220845274e-71
CE1617te;0;1;0;1;0.0;0.0
CE2172t;0;0;0;0;0.0;1.2318395378156582e-264
CE2176t;0;1;0;1;0.0;0.0
CE2176tm;0;0;0;0;9.629747089683916e-238;2.3709214130634685e-162
CE2934t;0;0;0;0;0.0;0.0
CE4843HYDc;0;0;0;0;6.422553510808314e-300;2.158513765758465e-161
CE4843t;0;0;0;0;1.7470951524367263e-131;2.8017624221551987e-18
CE4843td;0;0;0;0;0.0;4.3758453808178617e-225
CE5304t;0;0;0;0;1.8072971331086406e-89;0.02685499768700048
CE5643te;1;0;1;0;0.0;0.0
CE7082ATP;0;1;0;1;0.0;0.0
CE7082UPKt;0;1;0;1;0.0;0.0
CE7172ATP;0;1;0;1;0.0;0.0
CE7172UPKt;0;1;0;1;0.0;0.0
CHOLPtr;0;1;0;1;0.0;0.0
CHSTEROLt2;0;1;0;1;0.0;3.96223446522267e-308
CITtam;0;1;0;1;0.0;0.0
CLCFTRtm;1;0;1;0;0.0;0.0
CLPNDCOAtx;0;1;0;1;1.997692917138287e-216;1.2745664222979595e-47
CLS_hs;1;0;1;0;0.0;0.0
COKEte;1;0;1;0;0.0;0.0
COKEtr;0;1;0;1;0.0;0.0
CORE5t;0;0;0;0;0.0;0.0
CORE7t;1;0;1;0;0.0;0.0
CORE8t;0;1;0;1;0.0;0.0
CORTSNt;1;0;1;0;0.0;0.0
CORTSNti;1;0;1;0;0.0;0.0
COUCOAFm;1;0;1;0;0.0;0.0
CRGLZABCt;0;1;0;1;0.0;0.0
CRGLZhr;0;1;0;1;0.0;0.0
CRGLZitr;1;0;1;0;0.0;0.0
CRGLZtev;0;1;0;1;0.0;0.0
CRMte;0;1;0;1;0.0;0.0
CRVSATPthc;0;1;0;1;0.0;0.0
CRVStu;0;1;0;1;0.0;0.0
CSASULPhc;0;0;0;0;6.749195857615126e-48;3.2818830504165583e-72
CSASULPteb;0;1;0;1;0.0;0.0
CSASULPtev;0;1;0;1;0.0;0.0
CSAitr;0;1;0;1;0.0;0.0
CSAtd;0;0;0;0;0.0;4.078362175716971e-288
CYSACMPitr;0;0;0;0;0.0;0.0
CYSAMOe;1;0;1;0;2.5610997649395105e-296;2.5223928527840416e-129
CYSAMPtev;0;0;0;0;0.0;4.352902307675481e-302
CYSGLYPTASEe_1;0;1;0;1;0.0;0.0
CYSSNAT5tc;0;1;0;1;0.0;0.0
Coqe;0;1;0;1;0.0;1.9226518629655275e-247
DACGST;0;1;0;1;0.0;0.0
DACT;0;1;0;1;0.0;0.0
DATPtm;1;0;1;0;0.0;2.0969927633557174e-156
DCMPtm;1;0;1;0;0.0;0.0
DCMPtr;1;0;1;0;0.0;1.2663045615576361e-139
DDCRNe;0;1;0;1;0.0;0.0
DDECCRNe;1;0;1;0;0.0;2.023284707155416e-237
DDECCRNtr;1;0;1;0;0.0;0.0
DDECE1CRNe;1;0;1;0;0.0;0.0
DDECE1CRNtr;0;1;0;1;0.0;3.330990172728159e-200
DECCRNe;0;1;0;1;1.6389974966368747e-202;9.59869475176043e-34
DECDICRNe;1;0;1;0;0.0;0.0
DECDICRNtr;1;0;1;0;0.0;0.0
DEOXFVShc;0;0;0;0;1.8909121987255274e-102;2.578130562292591e-31
DEOXFVSitx;1;0;1;0;0.0;0.0
DEOXFVStev;0;1;0;1;9.421834244076337e-229;2.0400333884951806e-169
DESAT16_2;0;0;0;0;4.081269587709292e-152;4.733705550898801e-176
DESAT18_10;0;1;0;1;2.633377370932006e-306;4.17896824901243e-268
DESAT18_3;0;1;0;1;0.0;0.0
DESAT18_4;1;0;1;0;0.0;1.5737263511673408e-303
DESAT18_5;1;0;1;0;0.0;0.0
DESAT18_6;1;0;1;0;0.0;0.0
DESAT18_7;1;0;1;0;0.0;0.0
DESAT18_8;0;1;0;1;0.0;0.0
DESAT18_9;1;0;1;0;0.0;0.0
DESAT20_1;1;0;1;0;0.0;0.0
DESAT20_2;0;1;0;1;0.0;0.0
DESAT22_1p;1;0;1;0;0.0;0.0
DESAT22_2p;1;0;1;0;0.0;0.0
DGTPtm;1;0;1;0;0.0;0.0
DHAPtr;1;0;1;0;0.0;0.0
DHCR243r;0;0;0;0;0.0;0.0
DHCR71r;1;0;1;0;0.0;0.0
DHCR72r;1;0;1;0;0.0;0.0
DHGLZABCt;1;0;1;0;0.0;0.0
DHGLZhc;1;0;1;0;0.0;0.0
DHGLZtev;1;0;1;0;0.0;0.0
DMHPTCRNt;1;0;1;0;0.0;0.0
DMNONCRNt;1;0;1;0;0.0;0.0
DODECANACt;1;0;1;0;0.0;0.0
DODECANACtd;0;0;0;0;5.3336778154347666e-107;0.7427028295840662
DOLICHOL_Uter;0;0;0;0;2.4762246279286248e-99;3.528378019014974e-60
DOPACHRMDC;1;0;1;0;0.0;0.0
DOPAOQCYS;1;0;1;0;0.0;0.0
DPCOAPPe;1;0;1;0;0.0;0.0
DSMSTEROLte;0;0;0;0;2.3965286263619614e-83;4.3842302464067866e-23
DSMSTEROLtr;1;0;1;0;0.0;0.0
DSREDUCr;1;0;1;0;0.0;2.1558693675512415e-260
DUTPDP;0;1;0;1;0.0;0.0
DXTRNt;0;1;0;1;0.0;0.0
EBP1r;0;1;0;1;0.0;0.0
EBP2r;1;0;1;0;0.0;0.0
EGMEte;1;0;1;0;0.0;0.0
EGMEtr;0;0;0;0;1.4848762089665673e-32;1.742626753530875e-16
ELAIDCPT1;1;0;1;0;0.0;4.769003810173989e-217
ELAIDCRNtd;0;1;0;1;6.886030919601032e-259;6.785741478228191e-72
ELAIDCRNte;0;1;0;1;0.0;0.0
ELAIDCRNtr;1;0;1;0;0.0;0.0
EPOXTAChr;0;1;0;1;0.0;0.0
EPOXTACitr;0;1;0;1;0.0;0.0
EPOXTACteb;1;0;1;0;0.0;0.0
EPOXTACtev;1;0;1;0;0.0;0.0
ESTRIOLATP;0;1;0;1;0.0;0.0
ESTRr;0;0;0;0;3.2285955234742506e-100;2.289934216185299e-126
ETHMALACc;0;1;0;1;0.0;0.0
ETHMALACte;0;1;0;1;0.0;0.0
ETHMALCOAc;0;1;0;1;0.0;0.0
EX_12HPET[e];0;1;0;1;0.0;1.1722041474399956e-147
EX_12ppd_R[e];1;0;1;0;0.0;1.5553638252168277e-301
EX_1331tac;0;1;0;1;1.9164253449394724e-221;3.4829832893457783e-56
EX_13_cis_retn[e];0;1;0;1;1.655898778726037e-260;6.3743637356174515e-81
EX_13dmt[e];0;1;0;1;0.0;1.1722041474399956e-147
EX_1513tac;1;0;1;0;0.0;1.5553638252168277e-301
EX_1531tac;0;1;0;1;1.9164253449394724e-221;3.4829832893457783e-56
EX_15HPET[e];0;0;0;0;1.3890935085387507e-56;2.0078234108137117e-31
EX_15dmt[e];1;0;1;0;0.0;0.0
EX_15kprostgf2[e];1;0;1;0;0.0;0.0
EX_2h3mv[e];0;1;0;1;0.0;0.0
EX_2hatvacid[e];0;1;0;1;0.0;0.0
EX_2hatvlac[e];0;1;0;1;0.0;0.0
EX_2hiv[e];0;1;0;1;0.0;0.0
EX_2oxoadp[e];0;0;0;0;1.3890935085387507e-56;2.0078234108137117e-31
EX_2pg[e];1;0;1;0;0.0;0.0
EX_31dmt[e];1;0;1;0;0.0;0.0
EX_34hpl[e];1;0;1;0;0.0;0.0
EX_34hpp[e];0;0;0;0;0.0;0.0
EX_3h3mglt[e];0;0;0;0;8.395533606005908e-200;1.3063980369445796e-162
EX_3hpppn[e];0;0;0;0;0.0;0.0
