reaction;reactions_up_MW;reactions_down_MW;reactions_up_KS;reactions_down_KS;p_ks;p_mw
EX_M00260[e];1;0;1;0;0.0;0.0
EX_M00265[e];0;1;0;1;0.0;0.0
EX_M00315[e];0;1;0;1;0.0;0.0
EX_M00341[e];0;0;0;0;3.5660478645140482e-102;2.038130304249098e-117
EX_M01197[e];0;0;0;0;2.930622361136427e-298;8.16522070091907e-246
EX_M01207[e];0;1;0;1;0.0;0.0
EX_M01235[e];1;0;1;0;0.0;0.0
EX_M01238[e];0;1;0;1;0.0;0.0
EX_M01582[e];0;0;0;0;2.6882064044419695e-38;0.00018306040710017377
EX_M02053[e];0;1;0;1;0.0;0.0
EX_M02457[e];0;0;0;0;0.0;2.263909041005732e-283
EX_M02613[e];1;0;1;0;0.0;0.0
EX_M02745[e];0;0;0;0;0.0;0.0
EX_M02956[e];0;1;0;1;3.075670994943885e-210;4.833892806898492e-43
EX_M03045[e];0;1;0;1;0.0;1.437878944391841e-282
EX_M03051[e];0;0;0;0;0.0;0.0
EX_M03153[e];0;1;0;1;0.0;0.0
EX_adrn[e];0;0;0;0;2.1368299983861883e-205;1.6128561205428295e-164
EX_arach[e];1;0;1;0;0.0;0.0
EX_arachd[e];1;0;1;0;0.0;0.0
EX_clpnd[e];0;1;0;1;0.0;0.0
EX_crm_hs[e];0;1;0;1;0.0;0.0
EX_crvnc[e];0;0;0;0;0.0;5.712482721394487e-204
EX_dcsptn1[e];1;0;1;0;0.0;0.0
EX_ddca[e];1;0;1;0;0.0;0.0
EX_dgmp[e];1;0;1;0;0.0;0.0
EX_dgtp[e];0;0;0;0;4.275152332418175e-171;1.586425416364099e-184
EX_dlnlcg[e];0;1;0;1;0.0;0.0
EX_doco13ac[e];0;0;0;0;1.833937709967625e-296;1.8004119350722918e-237
EX_docosac[e];1;0;1;0;0.0;0.0
EX_eicostet[e];0;0;0;0;1.896117340093169e-214;2.2645663816656886e-71
EX_elaid[e];0;0;0;0;3.7359293114608022e-208;9.503848792136451e-224
EX_fad[e];0;1;0;1;0.0;0.0
EX_fmn[e];0;1;0;1;0.0;0.0
EX_galgluside_hs[e];0;1;0;1;0.0;0.0
EX_gluside_hs[e];1;0;1;0;0.0;0.0
EX_glyc3p[e];0;1;0;1;0.0;0.0
EX_glygn2[e];1;0;1;0;0.0;0.0
EX_glygn4[e];0;1;0;1;0.0;1.2944533191815037e-215
EX_h2co3[e];1;0;1;0;0.0;0.0
EX_hdca[e];1;0;1;0;0.0;0.0
EX_hdcea[e];1;0;1;0;0.0;0.0
EX_hdd2crn[e];0;1;0;1;0.0;0.0
EX_hexc[e];1;0;1;0;0.0;0.0
EX_hpdca[e];1;0;1;0;0.0;0.0
EX_hxcoa[e];0;1;0;1;0.0;0.0
EX_lgnc[e];0;1;0;1;0.0;0.0
EX_lneldc[e];0;1;0;1;0.0;1.0834338038646641e-162
EX_lnlncg[e];1;0;1;0;0.0;0.0
EX_nrvnc[e];0;1;0;1;0.0;0.0
EX_ocdca[e];0;1;0;1;0.0;0.0
EX_ocdcea[e];1;0;1;0;0.0;2.999646759757116e-236
EX_pglyc_hs[e];0;1;0;1;1.3061227357918634e-198;4.925732433432708e-35
EX_phpy;0;1;0;1;0.0;0.0
EX_ppi[e];1;0;1;0;0.0;0.0
EX_prpp[e];0;1;0;1;0.0;0.0
EX_ptdca[e];0;0;0;0;9.994629921833941e-102;2.116865463385335e-06
EX_ptrc[e];0;1;0;1;0.0;1.574214771228253e-142
EX_q10[e];1;0;1;0;0.0;0.0
EX_strdnc[e];0;0;0;0;2.5779707411867017e-28;1.2364819673317997e-16
EX_sucsal[e];0;0;0;0;1.0215969588080873e-94;8.636474949850372e-93
EX_tethex3[e];1;0;1;0;0.0;0.0
EX_tetpent3[e];0;0;0;0;0.0;0.0
EX_tetpent6[e];1;0;1;0;1.1822774569886635e-238;4.437300089357227e-93
EX_tettet6[e];0;0;0;0;2.6295121816814745e-112;0.11043441224092969
EX_tmndnc[e];0;1;0;1;1.2200773884156135e-77;5.113870879239933e-106
EX_ttdca[e];0;1;0;1;0.0;0.0
EX_ttdcea[e];0;0;0;0;2.51045424598906e-82;2.64456919614307e-101
EX_vacc[e];0;1;0;1;0.0;1.9326863623839132e-194
FACOAL1813;1;0;1;0;0.0;0.0
FAEL183;0;0;0;0;0.0;4.160870515934813e-193
FAEL184;1;0;1;0;0.0;1.30124202193199e-222
FAEL204;0;1;0;1;1.473096776790648e-265;6.500347030943146e-112
FAEL205;1;0;1;0;0.0;0.0
FAOXC101C8m;0;1;0;1;0.0;0.0
FAOXC10C10OHm;0;1;0;1;0.0;0.0
FAOXC10C8m;0;1;0;1;0.0;0.0
FAOXC121C101m;0;1;0;1;0.0;0.0
FAOXC12C10m;1;0;1;0;0.0;0.0
FAOXC12C12OHm;1;0;1;0;0.0;0.0
FAOXC140;0;1;0;1;8.017056929519688e-280;6.982083181079398e-89
FAOXC141C121m;1;0;1;0;0.0;0.0
FAOXC14C12m;0;0;0;0;9.817569999123276e-62;2.073829074105453e-89
FAOXC14C14OHm;0;1;0;1;0.0;0.0
FAOXC150m;0;1;0;1;0.0;0.0
FAOXC160;0;1;0;1;0.0;0.0
FAOXC16080m;0;1;0;1;0.0;0.0
FAOXC161802m;0;0;0;0;4.719620624386598e-10;0.006610343574697724
FAOXC16180m;0;1;0;1;0.0;0.0
FAOXC161C141m;1;0;1;0;0.0;0.0
FAOXC16C14m;0;0;0;0;9.709647803272194e-46;9.480519383811932e-41
FAOXC170m;0;0;0;0;3.1810730368652184e-74;5.179041203164045e-25
FAOXC17C15m;0;0;0;0;9.82532381265738e-134;4.132744682918895e-180
FAOXC180;1;0;1;0;0.0;0.0
FAOXC1811601m;1;0;1;0;4.0628646256883466e-234;1.6480164294972114e-89
FAOXC1811603m;0;1;0;1;3.6797800252443308e-174;1.3498102224766969e-20
FAOXC182806m;0;1;0;1;0.0;0.0
FAOXC18280m;0;1;0;1;0.0;0.0
FAOXC183803m;0;0;0;0;2.1666815162566833e-100;1.1536687670589395e-66
FAOXC183806m;0;0;0;0;9.82532381265738e-134;4.486902582741004e-108
FAOXC18480m;0;0;0;0;9.481466118326279e-98;4.3650051395082874e-114
FAOXC200180m;0;0;0;0;0.0;0.0
FAOXC2031836m;1;0;1;0;0.0;0.0
FAOXC204;1;0;1;0;0.0;0.0
FAOXC204184m;1;0;1;0;0.0;0.0
FAOXC2051843m;0;0;0;0;8.033754189953111e-256;1.857095053159484e-218
FAOXC2242046m;0;0;0;0;1.7637258553410033e-242;5.857856075782226e-267
FAOXC2252053m;0;0;0;0;0.0;9.66126299812424e-310
FAOXC226205m;1;0;1;0;1.1678887888863814e-181;4.68961942591501e-33
FAOXC240200x;1;0;1;0;1.3540359743917725e-221;1.069738144250472e-239
FAOXC241181x;0;1;0;1;0.0;0.0
FAOXC2452256x;1;0;1;0;1.7918481524969642e-164;1.1769501876353599e-107
FAOXC246226x;0;0;0;0;0.0;1.0547050603706057e-235
FAOXC260240x;1;0;1;0;0.0;0.0
FAOXC80;1;0;1;0;0.0;0.0
FAOXC8C6m;1;0;1;0;1.5418373880250576e-281;3.005234017662946e-101
FAS140COA;1;0;1;0;0.0;0.0
FMNALKPle;0;1;0;1;0.0;0.0
FOLTle;0;1;0;1;0.0;0.0
GBA2e;1;0;1;0;7.137373341851782e-232;1.5859923791016608e-54
GLDBRAN;1;0;1;0;0.0;0.0
GLNtm;1;0;1;0;0.0;0.0
GLNyLATthc;1;0;1;0;0.0;0.0
GLYC3tr;0;1;0;1;0.0;0.0
GNDc;0;0;0;0;9.79570456693624e-142;7.804682199545472e-74
HDD2CRNte;1;0;1;0;0.0;0.0
HDD2CRNte2;0;1;0;1;0.0;0.0
HISyLATtc;0;0;0;0;1.2358248776209e-24;8.5202809352103445e-19
HISyLATthc;0;1;0;1;0.0;3.21788763131579e-238
HMR_0001;0;1;0;1;0.0;0.0
HMR_0015;0;1;0;1;0.0;7.0144762870172e-306
HMR_0025;0;0;0;0;6.740900855217212e-91;2.998954162837147e-09
HMR_0030;0;0;0;0;2.7801022178222288e-199;1.4725430441995259e-120
HMR_0031;0;0;0;0;1.4248656415883e-49;1.4564047692280183e-46
HMR_0032;1;0;1;0;0.0;0.0
HMR_0154;0;0;0;0;4.915454304072143e-38;4.751207575993754e-12
HMR_0155;0;0;0;0;3.54686525146291e-50;1.717740489806925e-58
HMR_0169;0;1;0;1;0.0;0.0
HMR_0187;0;0;0;0;1.0453044697097965e-19;0.00715761496958805
HMR_0188;0;0;0;0;6.953433322648865e-178;5.073436061426073e-132
HMR_0189;0;1;0;1;0.0;0.0
HMR_0190;1;0;1;0;0.0;0.0
HMR_0191;0;0;0;0;0.0;1.667043102527097e-283
HMR_0192;0;1;0;1;0.0;0.0
HMR_0193;0;0;1;0;5.381864113274897e-124;0.060714869636185886
HMR_0195;0;0;0;0;1.882466933993701e-306;5.59710676002264e-283
HMR_0196;0;0;0;0;3.5967762793640005e-107;4.76593163345183e-44
HMR_0197;1;0;1;0;0.0;5.481628005980846e-231
HMR_0199;1;0;1;0;1.0216560503783191e-218;6.797426050568228e-213
HMR_0200;0;0;0;0;0.0;1.3991953184434285e-218
HMR_0201;0;1;0;1;0.0;0.0
HMR_0203;0;1;0;1;0.0;1.2806714709211924e-302
HMR_0204;0;1;0;1;1.159531e-317;4.6644662524619757e-240
HMR_0206;1;0;1;0;3.7359293114608022e-208;1.4423584112266692e-41
HMR_0208;0;0;0;0;5.745867827553422e-34;3.701598835253833e-41
HMR_0209;1;0;1;0;5.837891056720619e-226;8.042097202531309e-60
HMR_0210;0;1;0;1;0.0;0.0
HMR_0212;0;0;0;0;2.404992462174561e-203;1.5918793959346942e-94
HMR_0213;0;1;0;1;0.0;9.19443081669808e-258
HMR_0214;0;1;0;1;0.0;0.0
HMR_0216;0;0;0;0;0.0;1.5214236363941053e-168
HMR_0217;0;1;0;1;1.6226676828945983e-126;1.273541593183679e-05
HMR_0223;0;1;0;1;0.0;0.0
HMR_0225;0;1;0;1;0.0;0.0
HMR_0226;0;0;0;0;4.831542487856865e-128;0.0006136009153786163
HMR_0230;0;1;0;1;0.0;0.0
HMR_0232;0;0;0;0;9.771511217265266e-265;9.818327508625863e-82
HMR_0233;0;1;0;1;0.0;0.0
HMR_0234;0;1;0;1;0.0;0.0
HMR_0236;0;1;0;1;0.0;2.0553597510908824e-173
HMR_0237;1;0;1;0;0.0;0.0
HMR_0238;0;1;0;1;0.0;0.0
HMR_0240;0;1;0;1;1.29145205521464e-304;3.4771581584749053e-109
HMR_0241;1;0;1;0;0.0;7.551975951799606e-300
HMR_0242;0;1;0;1;0.0;0.0
HMR_0244;1;0;1;0;2.306342465466162e-289;2.6298256118073237e-99
HMR_0245;1;0;1;0;0.0;5.032139101779806e-193
HMR_0246;0;1;0;1;0.0;0.0
HMR_0248;0;0;0;0;6.158611999016913e-196;4.7849871944119065e-55
HMR_0249;0;1;0;1;0.0;0.0
HMR_0250;0;1;0;1;0.0;0.0
HMR_0254;0;1;0;1;1.1537197133901877e-202;1.7924963422113607e-36
HMR_0255;0;1;0;1;0.0;2.415709009974143e-302
HMR_0256;0;1;0;1;0.0;0.0
HMR_0258;0;1;0;1;0.0;0.0
HMR_0259;1;0;1;0;0.0;6.000333360374473e-215
HMR_0260;0;1;0;1;0.0;0.0
HMR_0262;1;0;1;0;0.0;0.0
HMR_0263;0;1;0;1;1.5617472472473273e-127;0.0033593601106147323
HMR_0264;0;1;0;1;0.0;0.0
HMR_0266;1;0;1;0;0.0;0.0
HMR_0267;0;1;0;1;0.0;0.0
HMR_0268;1;0;1;0;0.0;0.0
HMR_0270;0;1;0;1;0.0;0.0
HMR_0271;0;0;0;0;2.9037524304314514e-277;4.168249186787924e-267
HMR_0272;0;1;0;1;0.0;0.0
HMR_0274;0;0;0;0;2.275283721833663e-143;1.0014998370432419e-91
HMR_0275;0;0;0;0;1.7705028052964987e-249;3.364142683447821e-216
HMR_0276;0;1;0;1;0.0;0.0
HMR_0278;0;0;0;0;1.5805622521942322e-70;1.8178727015043454e-42
HMR_0279;1;0;1;0;0.0;2.1633729754592228e-272
HMR_0280;0;1;0;1;0.0;0.0
HMR_0282;0;1;0;1;0.0;0.0
HMR_0283;0;1;0;1;0.0;0.0
HMR_0284;0;1;0;1;0.0;0.0
HMR_0288;1;0;1;0;0.0;0.0
HMR_0289;1;0;1;0;0.0;0.0
HMR_0290;0;1;0;1;0.0;0.0
HMR_0292;1;0;1;0;0.0;0.0
HMR_0293;0;0;0;0;7.706050431707094e-31;3.125127469177589e-46
HMR_0294;0;1;0;1;0.0;0.0
HMR_0296;1;0;1;0;0.0;0.0
HMR_0297;1;0;1;0;0.0;0.0
HMR_0298;0;1;0;1;0.0;0.0
HMR_0300;1;0;1;0;0.0;0.0
HMR_0301;1;0;1;0;0.0;2.160549428222393e-302
HMR_0302;0;1;0;1;0.0;0.0
HMR_0304;0;1;0;1;0.0;0.0
HMR_0305;0;1;0;1;0.0;0.0
HMR_0306;0;1;0;1;0.0;0.0
HMR_0308;1;0;1;0;0.0;0.0
HMR_0309;1;0;1;0;0.0;0.0
HMR_0310;0;1;0;1;0.0;0.0
HMR_0312;1;0;1;0;0.0;8.086242747350991e-246
HMR_0313;1;0;1;0;0.0;0.0
HMR_0314;0;1;0;1;0.0;0.0
HMR_0318;1;0;1;0;0.0;0.0
HMR_0319;1;0;1;0;0.0;0.0
HMR_0320;0;1;0;1;0.0;0.0
HMR_0322;1;0;1;0;0.0;0.0
HMR_0323;1;0;1;0;0.0;0.0
HMR_0324;0;1;0;1;0.0;0.0
HMR_0326;0;0;0;0;0.0;4.065773481446315e-289
HMR_0327;0;0;0;0;0.0;1.0489809169795859e-272
HMR_0328;0;1;0;1;0.0;0.0
HMR_0330;1;0;1;0;0.0;0.0
HMR_0331;1;0;1;0;1.233980562802624e-252;7.118286694918842e-224
HMR_0332;0;1;0;1;0.0;0.0
HMR_0336;0;0;0;0;3.340849044700091e-54;3.3664114761959154e-05
HMR_0337;0;0;0;0;0.0;0.0
HMR_0338;0;1;0;1;0.0;0.0
HMR_0340;1;0;1;0;0.0;0.0
HMR_0341;1;0;1;0;0.0;0.0
HMR_0342;0;1;0;1;0.0;0.0
HMR_0344;0;0;0;0;1.39153304416241e-10;1.3919790939849913e-07
HMR_0345;0;0;0;0;0.0;0.0
HMR_0346;0;1;0;1;0.0;0.0
HMR_0348;0;1;0;1;0.0;0.0
HMR_0349;0;1;0;1;0.0;0.0
HMR_0350;0;1;0;1;0.0;0.0
HMR_0352;1;0;1;0;0.0;0.0
HMR_0353;1;0;1;0;0.0;0.0
HMR_0354;1;0;1;0;0.0;0.0
HMR_0356;0;0;0;0;0.0;3.362070072222173e-274
HMR_0357;1;0;1;0;0.0;0.0
HMR_0358;0;1;0;1;0.0;0.0
HMR_0360;0;0;0;0;1.3950977439617714e-117;0.00013721431622776652
HMR_0361;1;0;1;0;8.747847207050701e-294;2.3331412586238845e-208
HMR_0362;1;0;1;0;0.0;0.0
HMR_0364;1;0;1;0;0.0;0.0
HMR_0365;0;1;0;1;0.0;0.0
HMR_0366;0;0;0;1;5.381864113274897e-124;0.060714869636185886
HMR_0368;0;0;0;0;1.6449890340274433e-16;1.656041880982655e-08
HMR_0369;0;1;0;1;0.0;0.0
HMR_0370;0;1;0;1;0.0;0.0
HMR_0372;1;0;1;0;0.0;0.0
HMR_0373;0;1;0;1;0.0;7.809292737223097e-285
HMR_0374;0;1;0;1;0.0;0.0
HMR_0376;0;1;0;1;0.0;0.0
HMR_0377;0;0;0;0;2.9074131593711614e-166;2.081845119746485e-36
HMR_0378;0;1;0;1;0.0;0.0
HMR_0380;1;0;1;0;0.0;3.9324761888722554e-179
HMR_0381;0;1;0;1;0.0;6.419936272679192e-166
HMR_0382;1;0;1;0;0.0;0.0
HMR_0384;0;1;0;1;0.0;0.0
HMR_0385;0;0;0;0;1.0376609977014592e-151;2.595067583756197e-17
HMR_0386;1;0;1;0;0.0;0.0
HMR_0388;1;0;1;0;0.0;0.0
HMR_0389;1;0;1;0;0.0;0.0
HMR_0390;1;0;1;0;0.0;3.491219782470225e-146
HMR_0392;1;0;1;0;0.0;0.0
HMR_0393;1;0;1;0;0.0;0.0
HMR_0394;0;1;0;1;0.0;0.0
HMR_0396;1;0;1;0;0.0;0.0
HMR_0397;1;0;1;0;0.0;0.0
HMR_0398;0;1;0;1;0.0;0.0
HMR_0400;1;0;1;0;0.0;0.0
HMR_0401;0;1;0;1;0.0;0.0
HMR_0402;0;1;0;1;0.0;2.0398688126375297e-143
HMR_0404;0;0;0;0;2.95844273822819e-113;2.8412718173898736e-135
HMR_0405;0;1;0;1;0.0;0.0
HMR_0406;1;0;1;0;0.0;0.0
HMR_0408;1;0;1;0;0.0;0.0
HMR_0409;0;0;0;0;0.0;1.7906880149691907e-269
HMR_0410;1;0;1;0;0.0;0.0
HMR_0412;0;1;0;1;0.0;0.0
HMR_0413;0;0;0;0;6.699085143446672e-137;4.0953369135957885e-89
HMR_0414;1;0;1;0;0.0;0.0
HMR_0416;0;0;0;0;0.0;0.0
HMR_0417;1;0;1;0;0.0;0.0
HMR_0418;1;0;1;0;0.0;0.0
HMR_0420;0;0;0;0;2.2749673267452195e-136;6.280870474400941e-159
HMR_0421;0;0;0;0;7.703531879828404e-16;3.393825298007432e-13
HMR_0422;1;0;1;0;0.0;0.0
HMR_0424;1;0;1;0;0.0;0.0
HMR_0425;0;0;0;0;0.0;1.8292824476128097e-278
HMR_0426;1;0;1;0;0.0;0.0
HMR_0428;0;0;0;0;7.703531879828404e-16;1.7035175582606272e-22
HMR_0429;1;0;1;0;0.0;0.0
HMR_0430;1;0;1;0;0.0;0.0
HMR_0432;0;0;0;0;4.5405475567568754e-42;5.9320635275838636e-05
HMR_0433;1;0;1;0;0.0;0.0
HMR_0434;0;1;0;1;0.0;0.0
HMR_0436;0;1;0;1;0.0;0.0
HMR_0437;0;0;0;0;0.0;0.0
HMR_0438;0;1;0;1;0.0;0.0
HMR_0450;0;1;0;1;0.0;0.0
HMR_0481;0;1;0;1;0.0;0.0
HMR_0578;0;1;0;1;0.0;0.0
HMR_0579;1;0;1;0;0.0;0.0
HMR_0580;1;0;1;0;0.0;0.0
HMR_0581;1;0;1;0;0.0;0.0
HMR_0589;1;0;1;0;0.0;0.0
HMR_0590;1;0;1;0;0.0;0.0
HMR_0592;0;1;0;1;0.0;0.0
HMR_0597;0;1;0;1;0.0;0.0
HMR_0598;0;1;0;1;0.0;0.0
HMR_0607;0;0;0;0;1.882466933993701e-306;8.151964758385216e-278
HMR_0610;0;1;0;1;0.0;0.0
HMR_0614;1;0;1;0;0.0;0.0
HMR_0623;0;1;0;1;0.0;0.0
HMR_0625;0;1;0;1;0.0;0.0
HMR_0627;0;1;0;1;0.0;0.0
HMR_0629;0;1;0;1;0.0;0.0
HMR_0630;0;1;0;1;0.0;0.0
HMR_0633;0;1;0;1;0.0;0.0
HMR_0634;0;1;0;1;0.0;0.0
HMR_0635;0;1;0;1;0.0;0.0
HMR_0636;0;1;0;1;0.0;0.0
HMR_0638;0;1;0;1;0.0;0.0
HMR_0642;0;1;0;1;0.0;0.0
HMR_0648;0;1;0;1;0.0;0.0
HMR_0651;0;1;0;1;0.0;0.0
HMR_0663;0;1;0;1;0.0;0.0
HMR_0668;0;1;0;1;0.0;0.0
HMR_0669;0;1;0;1;0.0;0.0
HMR_0670;0;1;0;1;0.0;0.0
HMR_0674;0;1;0;1;0.0;0.0
HMR_0675;0;1;0;1;0.0;0.0
HMR_0677;0;1;0;1;0.0;0.0
HMR_0680;0;1;0;1;0.0;0.0
HMR_0681;0;1;0;1;0.0;0.0
HMR_0683;0;1;0;1;0.0;0.0
HMR_0710;0;1;0;1;0.0;0.0
HMR_0736;0;1;0;1;0.0;0.0
HMR_0738;0;1;0;1;0.0;0.0
HMR_0741;0;1;0;1;0.0;0.0
HMR_0750;0;1;0;1;0.0;0.0
HMR_0753;0;1;0;1;0.0;0.0
HMR_0754;0;1;0;1;0.0;0.0
HMR_0766;0;1;0;1;0.0;0.0
HMR_0795;0;1;0;1;0.0;0.0
HMR_10023;0;1;0;1;0.0;0.0
HMR_10024;0;1;0;1;0.0;0.0
HMR_10027;0;1;0;1;0.0;0.0
HMR_10036;0;1;0;1;0.0;0.0
HMR_10049;0;1;0;1;0.0;0.0
HMR_10062;0;1;0;1;0.0;0.0
HMR_10063;0;1;0;1;0.0;0.0
HMR_10064;0;1;0;1;0.0;0.0
HMR_10065;0;1;0;1;0.0;0.0
HMR_1045;0;1;0;1;0.0;0.0
HMR_1232;0;0;0;0;1.6195114905026298e-161;4.1045153406560267e-178
HMR_1233;0;0;0;0;1.7881613762274547e-55;1.167081408726883e-73
HMR_1264;0;1;0;1;0.0;0.0
HMR_1266;0;0;0;0;6.739664757259154e-149;1.8627138033817e-151
HMR_1281;0;0;0;0;5.997935464131e-100;7.157158930692881e-122
HMR_1282;0;0;0;0;2.4026563923192934e-42;1.8704920480149e-54
HMR_1311;0;0;0;0;2.1339197415780352e-51;2.2199231034312373e-25
HMR_1312;0;1;0;1;0.0;0.0
HMR_1434;0;1;0;1;0.0;0.0
HMR_1437;0;1;0;1;0.0;0.0
HMR_1440;0;1;0;1;0.0;0.0
HMR_1445;0;1;0;1;0.0;0.0
HMR_1448;0;1;0;1;0.0;0.0
HMR_1451;0;1;0;1;0.0;0.0
HMR_1454;0;1;0;1;0.0;0.0
HMR_1457;0;1;0;1;0.0;0.0
HMR_1460;0;1;0;1;0.0;0.0
HMR_1465;0;1;0;1;0.0;0.0
HMR_1467;0;1;0;1;0.0;0.0
HMR_1470;0;1;0;1;0.0;0.0
HMR_1473;0;1;0;1;0.0;0.0
HMR_1477;0;1;0;1;0.0;0.0
HMR_1478;0;1;0;1;0.0;0.0
HMR_1479;0;1;0;1;0.0;0.0
HMR_1484;0;1;0;1;0.0;0.0
HMR_1490;0;1;0;1;0.0;0.0
HMR_1493;0;1;0;1;0.0;0.0
HMR_1494;0;1;0;1;0.0;0.0
HMR_1495;0;1;0;1;0.0;0.0
HMR_1496;0;1;0;1;0.0;0.0
HMR_1500;0;1;0;1;0.0;0.0
HMR_1502;0;1;0;1;0.0;0.0
HMR_1503;0;1;0;1;0.0;0.0
HMR_1504;0;1;0;1;0.0;0.0
HMR_1505;0;1;0;1;0.0;0.0
HMR_1509;0;1;0;1;0.0;0.0
HMR_1512;0;1;0;1;0.0;0.0
HMR_1516;0;1;0;1;0.0;0.0
HMR_1519;0;1;0;1;0.0;0.0
HMR_1526;0;1;0;1;0.0;0.0
HMR_1533;0;1;0;1;0.0;0.0
HMR_1553;0;1;0;1;0.0;0.0
HMR_1557;0;1;0;1;0.0;0.0
HMR_1558;0;1;0;1;0.0;0.0
HMR_1565;0;1;0;1;0.0;0.0
HMR_1570;0;1;0;1;0.0;0.0
HMR_1656;0;1;0;1;0.0;0.0
HMR_1659;0;1;0;1;0.0;0.0
HMR_2114;0;1;0;1;0.0;0.0
HMR_2115;0;1;0;1;0.0;0.0
HMR_2129;0;1;0;1;0.0;0.0
HMR_2131;0;1;0;1;0.0;0.0
HMR_2133;0;1;0;1;0.0;0.0
HMR_2134;0;1;0;1;0.0;0.0
HMR_2135;0;1;0;1;0.0;0.0
HMR_2136;0;1;0;1;0.0;0.0
HMR_2138;0;1;0;1;0.0;0.0
HMR_2139;0;1;0;1;0.0;0.0
HMR_2142;0;1;0;1;0.0;0.0
HMR_2143;0;1;0;1;0.0;0.0
HMR_2144;0;1;0;1;0.0;0.0
HMR_2145;0;1;0;1;0.0;0.0
HMR_2150;0;1;0;1;0.0;0.0
